Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4826	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4909	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	KovačVesna	Kovač, Vesna	F	1965	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4910	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	NS	Nova Srbija	Coalition	Right	ĐerićZlata	Đerić, Zlata	F	1958	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4911	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	KovačVesna	Kovač, Vesna	F	1965	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4912	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	LDP	Liberalno-demokratska partija	Coalition	Centre	PopovićJudita	Popović, Judita	F	1956	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4913	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4914	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	LDP	Liberalno-demokratska partija	Coalition	Centre	PopovićJudita	Popović, Judita	F	1956	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4915	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4916	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Opposition	Right	MihajlovDejan	Mihajlov, Dejan	M	1972	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4917	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4918	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	PastorIštvan	Pastor, Ištvan	U	-	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4919	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4920	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Opposition	Right	MihajlovDejan	Mihajlov, Dejan	M	1972	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4921	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4922	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	VeselinovićJanko	Veselinović, Janko	M	1965	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4923	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4924	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BabićZoran	Babić, Zoran	M	1971	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4925	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4926	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	VeselinovićJanko	Veselinović, Janko	M	1965	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4927	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4928	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	PanićLjuban	Panić, Ljuban	M	1985	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4929	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4930	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	ArsićVeroljub	Arsić, Veroljub	M	1969	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4931	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4932	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BabićZoran	Babić, Zoran	M	1971	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4933	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4934	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	RP	Romska partija	Coalition	Left	ŠajnSrđan	Šajn, Srđan	M	1963	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4935	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4936	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	VeselinovićJanko	Veselinović, Janko	M	1965	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4937	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4938	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Opposition	Right	PetkovićMiroslav	Petković, Miroslav	M	1968	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4939	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4940	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	PastorIštvan	Pastor, Ištvan	U	-	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4941	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4942	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Opposition	Right	PetkovićMiroslav	Petković, Miroslav	M	1968	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4943	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4944	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4945	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4946	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	MilovanovićRadoslav	Milovanović, Radoslav	M	1961	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4947	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4948	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	StefanovićBorislav	Stefanović, Borislav	M	1974	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4949	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4950	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	StefanovićBorislav	Stefanović, Borislav	M	1974	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4951	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4952	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	BabićZoran	Babić, Zoran	M	1971	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4953	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4954	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	StefanovićBorislav	Stefanović, Borislav	M	1974	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4955	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4956	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Opposition	Right	PalalićJovan	Palalić, Jovan	M	1971	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4957	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4958	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	VlahovićTeodora	Vlahović, Teodora	F	1953	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4959	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4960	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	PanićLjuban	Panić, Ljuban	M	1985	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4961	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4962	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4963	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4964	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4965	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4966	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	MikovićSrđan	Miković, Srđan	M	1961	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4967	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4968	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	MikovićSrđan	Miković, Srđan	M	1961	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4969	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4970	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	LazićSiniša	Lazić, Siniša	M	1967	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4971	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4972	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	BDZ	Bošnjačka demokratska zajednica	Coalition	-	ElfićEmir	Elfić, Emir	M	1977	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4973	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4974	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	NovkovićAna	Novković, Ana	F	1965	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4975	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4976	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	PanićLjuban	Panić, Ljuban	M	1985	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4977	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4978	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	LSV	Liga socijaldemokrata Vojvodine	Coalition	Centre-left	JerkovAleksandra	Jerkov, Aleksandra	F	1982	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4979	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4980	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	StefanovićBorislav	Stefanović, Borislav	M	1974	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4981	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4982	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	StefanovićBorislav	Stefanović, Borislav	M	1974	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4983	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4984	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	NovkovićAna	Novković, Ana	F	1965	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4985	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4986	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	ObradovićJasmina	Obradović, Jasmina	F	1961	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4987	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4988	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	KišmartonOto	Kišmarton, Oto	M	1962	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4989	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	PUPS	Partija ujedinjenih penzionera Srbije	Coalition	Right	ArsenovićKonstantin	Arsenović, Konstantin	M	1940	
ParlaMint-RS-en_2012-11-22-0	ParlaMint-RS_2012-11-22-0.u4990	Term 9, Meeting 6	2012-11-22	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
