Session,Date,Male,Female
ParlaMint-FI-en_2017-10-26-ps-111-meta.tsv,2017-10-26,32,20
ParlaMint-FI-en_2017-10-27-ps-112-meta.tsv,2017-10-27,11,3
ParlaMint-FI-en_2017-11-07-ps-113-meta.tsv,2017-11-07,32,12
ParlaMint-FI-en_2017-11-08-ps-114-meta.tsv,2017-11-08,35,26
ParlaMint-FI-en_2017-11-09-ps-115-meta.tsv,2017-11-09,28,18
ParlaMint-FI-en_2017-11-10-ps-116-meta.tsv,2017-11-10,12,6
ParlaMint-FI-en_2017-11-14-ps-117-meta.tsv,2017-11-14,27,15
ParlaMint-FI-en_2017-11-15-ps-118-meta.tsv,2017-11-15,55,31
ParlaMint-FI-en_2017-11-16-ps-119-meta.tsv,2017-11-16,27,24
ParlaMint-FI-en_2017-11-17-ps-120-meta.tsv,2017-11-17,7,5
ParlaMint-FI-en_2017-11-21-ps-121-meta.tsv,2017-11-21,30,14
ParlaMint-FI-en_2017-11-22-ps-122-meta.tsv,2017-11-22,41,25
ParlaMint-FI-en_2017-11-23-ps-123-meta.tsv,2017-11-23,23,23
ParlaMint-FI-en_2017-11-24-ps-124-meta.tsv,2017-11-24,1,0
ParlaMint-FI-en_2017-11-28-ps-125-meta.tsv,2017-11-28,38,34
ParlaMint-FI-en_2017-11-29-ps-126-meta.tsv,2017-11-29,18,17
ParlaMint-FI-en_2017-11-30-ps-127-meta.tsv,2017-11-30,40,30
ParlaMint-FI-en_2017-12-01-ps-128-meta.tsv,2017-12-01,9,11
ParlaMint-FI-en_2017-12-04-ps-129-meta.tsv,2017-12-04,26,24
ParlaMint-FI-en_2017-12-04-ps-130-meta.tsv,2017-12-04,6,0
ParlaMint-FI-en_2017-12-05-ps-131-meta.tsv,2017-12-05,4,6
ParlaMint-FI-en_2017-12-07-ps-132-meta.tsv,2017-12-07,47,46
ParlaMint-FI-en_2017-12-08-ps-133-meta.tsv,2017-12-08,5,9
ParlaMint-FI-en_2017-12-08-ps-134-meta.tsv,2017-12-08,11,10
ParlaMint-FI-en_2017-12-11-ps-135-meta.tsv,2017-12-11,36,33
ParlaMint-FI-en_2017-12-12-ps-136-meta.tsv,2017-12-12,31,32
ParlaMint-FI-en_2017-12-13-ps-137-meta.tsv,2017-12-13,53,29
ParlaMint-FI-en_2017-12-14-ps-138-meta.tsv,2017-12-14,39,30
ParlaMint-FI-en_2017-12-14-ps-139-meta.tsv,2017-12-14,24,20
ParlaMint-FI-en_2017-12-14-ps-140-meta.tsv,2017-12-14,36,28
ParlaMint-FI-en_2017-12-15-ps-141-meta.tsv,2017-12-15,22,22
ParlaMint-FI-en_2017-12-15-ps-143-meta.tsv,2017-12-15,22,24
ParlaMint-FI-en_2017-12-18-ps-144-meta.tsv,2017-12-18,61,53
ParlaMint-FI-en_2017-12-19-ps-145-meta.tsv,2017-12-19,61,52
ParlaMint-FI-en_2017-12-20-ps-146-meta.tsv,2017-12-20,17,25
ParlaMint-FI-en_2018-02-01-ps-147-meta.tsv,2018-02-01,0,1
ParlaMint-FI-en_2018-02-05-ps-1-meta.tsv,2018-02-05,2,2
ParlaMint-FI-en_2018-02-07-ps-2-meta.tsv,2018-02-07,21,13
ParlaMint-FI-en_2018-02-08-ps-3-meta.tsv,2018-02-08,16,19
ParlaMint-FI-en_2018-02-09-ps-4-meta.tsv,2018-02-09,9,6
ParlaMint-FI-en_2018-02-13-ps-5-meta.tsv,2018-02-13,16,8
ParlaMint-FI-en_2018-02-14-ps-6-meta.tsv,2018-02-14,38,28
ParlaMint-FI-en_2018-02-15-ps-7-meta.tsv,2018-02-15,23,15
ParlaMint-FI-en_2018-02-20-ps-9-meta.tsv,2018-02-20,44,20
ParlaMint-FI-en_2018-02-21-ps-10-meta.tsv,2018-02-21,16,19
ParlaMint-FI-en_2018-02-22-ps-11-meta.tsv,2018-02-22,16,18
ParlaMint-FI-en_2018-02-23-ps-12-meta.tsv,2018-02-23,6,4
ParlaMint-FI-en_2018-02-27-ps-13-meta.tsv,2018-02-27,38,27
ParlaMint-FI-en_2018-02-28-ps-14-meta.tsv,2018-02-28,29,34
ParlaMint-FI-en_2018-03-01-ps-15-meta.tsv,2018-03-01,32,24
ParlaMint-FI-en_2018-03-02-ps-16-meta.tsv,2018-03-02,9,7
ParlaMint-FI-en_2018-03-06-ps-17-meta.tsv,2018-03-06,19,8
ParlaMint-FI-en_2018-03-07-ps-18-meta.tsv,2018-03-07,35,36
ParlaMint-FI-en_2018-03-08-ps-19-meta.tsv,2018-03-08,18,35
ParlaMint-FI-en_2018-03-09-ps-20-meta.tsv,2018-03-09,11,4
ParlaMint-FI-en_2018-03-13-ps-21-meta.tsv,2018-03-13,25,19
ParlaMint-FI-en_2018-03-14-ps-22-meta.tsv,2018-03-14,44,48
ParlaMint-FI-en_2018-03-15-ps-23-meta.tsv,2018-03-15,32,25
ParlaMint-FI-en_2018-03-16-ps-24-meta.tsv,2018-03-16,7,8
ParlaMint-FI-en_2018-03-20-ps-25-meta.tsv,2018-03-20,23,10
ParlaMint-FI-en_2018-03-21-ps-26-meta.tsv,2018-03-21,38,18
ParlaMint-FI-en_2018-03-22-ps-27-meta.tsv,2018-03-22,25,15
ParlaMint-FI-en_2018-04-03-ps-28-meta.tsv,2018-04-03,32,10
ParlaMint-FI-en_2018-04-04-ps-29-meta.tsv,2018-04-04,28,17
ParlaMint-FI-en_2018-04-05-ps-30-meta.tsv,2018-04-05,36,30
ParlaMint-FI-en_2018-04-06-ps-31-meta.tsv,2018-04-06,7,4
ParlaMint-FI-en_2018-04-10-ps-32-meta.tsv,2018-04-10,22,11
ParlaMint-FI-en_2018-04-11-ps-33-meta.tsv,2018-04-11,17,20
ParlaMint-FI-en_2018-04-12-ps-34-meta.tsv,2018-04-12,26,23
ParlaMint-FI-en_2018-04-13-ps-35-meta.tsv,2018-04-13,7,6
ParlaMint-FI-en_2018-04-17-ps-36-meta.tsv,2018-04-17,43,27
ParlaMint-FI-en_2018-04-18-ps-37-meta.tsv,2018-04-18,37,38
ParlaMint-FI-en_2018-04-19-ps-38-meta.tsv,2018-04-19,32,24
ParlaMint-FI-en_2018-04-20-ps-39-meta.tsv,2018-04-20,9,3
ParlaMint-FI-en_2018-04-24-ps-40-meta.tsv,2018-04-24,20,8
ParlaMint-FI-en_2018-04-25-ps-41-meta.tsv,2018-04-25,17,12
ParlaMint-FI-en_2018-04-26-ps-42-meta.tsv,2018-04-26,27,24
ParlaMint-FI-en_2018-04-27-ps-43-meta.tsv,2018-04-27,11,5
ParlaMint-FI-en_2018-05-02-ps-44-meta.tsv,2018-05-02,28,16
ParlaMint-FI-en_2018-05-03-ps-45-meta.tsv,2018-05-03,28,29
ParlaMint-FI-en_2018-05-04-ps-46-meta.tsv,2018-05-04,7,6
ParlaMint-FI-en_2018-05-08-ps-47-meta.tsv,2018-05-08,50,26
ParlaMint-FI-en_2018-05-09-ps-48-meta.tsv,2018-05-09,34,21
ParlaMint-FI-en_2018-05-15-ps-49-meta.tsv,2018-05-15,19,9
ParlaMint-FI-en_2018-05-16-ps-50-meta.tsv,2018-05-16,16,11
ParlaMint-FI-en_2018-05-17-ps-51-meta.tsv,2018-05-17,28,23
ParlaMint-FI-en_2018-05-18-ps-52-meta.tsv,2018-05-18,6,3
ParlaMint-FI-en_2018-05-22-ps-53-meta.tsv,2018-05-22,18,12
ParlaMint-FI-en_2018-05-23-ps-54-meta.tsv,2018-05-23,27,12
ParlaMint-FI-en_2018-05-24-ps-55-meta.tsv,2018-05-24,27,20
ParlaMint-FI-en_2018-05-25-ps-56-meta.tsv,2018-05-25,10,4
ParlaMint-FI-en_2018-05-29-ps-57-meta.tsv,2018-05-29,16,8
ParlaMint-FI-en_2018-05-30-ps-58-meta.tsv,2018-05-30,15,12
ParlaMint-FI-en_2018-05-31-ps-59-meta.tsv,2018-05-31,30,35
ParlaMint-FI-en_2018-06-05-ps-61-meta.tsv,2018-06-05,26,8
ParlaMint-FI-en_2018-06-06-ps-62-meta.tsv,2018-06-06,36,18
ParlaMint-FI-en_2018-06-07-ps-63-meta.tsv,2018-06-07,30,17
ParlaMint-FI-en_2018-06-12-ps-64-meta.tsv,2018-06-12,32,16
ParlaMint-FI-en_2018-06-13-ps-65-meta.tsv,2018-06-13,16,21
ParlaMint-FI-en_2018-06-14-ps-66-meta.tsv,2018-06-14,28,22
ParlaMint-FI-en_2018-06-15-ps-67-meta.tsv,2018-06-15,6,6
ParlaMint-FI-en_2018-06-18-ps-68-meta.tsv,2018-06-18,10,8
ParlaMint-FI-en_2018-06-19-ps-69-meta.tsv,2018-06-19,25,14
ParlaMint-FI-en_2018-06-20-ps-70-meta.tsv,2018-06-20,30,31
ParlaMint-FI-en_2018-06-21-ps-71-meta.tsv,2018-06-21,6,12
ParlaMint-FI-en_2018-06-25-ps-72-meta.tsv,2018-06-25,45,29
ParlaMint-FI-en_2018-06-25-ps-73-meta.tsv,2018-06-25,3,3
ParlaMint-FI-en_2018-06-26-ps-74-meta.tsv,2018-06-26,16,29
ParlaMint-FI-en_2018-06-27-ps-75-meta.tsv,2018-06-27,35,29
ParlaMint-FI-en_2018-06-28-ps-76-meta.tsv,2018-06-28,42,33
ParlaMint-FI-en_2018-09-04-ps-77-meta.tsv,2018-09-04,27,21
ParlaMint-FI-en_2018-09-05-ps-78-meta.tsv,2018-09-05,11,13
ParlaMint-FI-en_2018-09-06-ps-79-meta.tsv,2018-09-06,26,15
ParlaMint-FI-en_2018-09-07-ps-80-meta.tsv,2018-09-07,6,4
ParlaMint-FI-en_2018-09-11-ps-81-meta.tsv,2018-09-11,4,12
ParlaMint-FI-en_2018-09-12-ps-82-meta.tsv,2018-09-12,18,9
ParlaMint-FI-en_2018-09-13-ps-83-meta.tsv,2018-09-13,29,23
ParlaMint-FI-en_2018-09-14-ps-84-meta.tsv,2018-09-14,5,6
ParlaMint-FI-en_2018-09-18-ps-85-meta.tsv,2018-09-18,52,35
ParlaMint-FI-en_2018-09-19-ps-86-meta.tsv,2018-09-19,76,51
ParlaMint-FI-en_2018-09-20-ps-87-meta.tsv,2018-09-20,69,55
ParlaMint-FI-en_2018-09-21-ps-88-meta.tsv,2018-09-21,0,1
ParlaMint-FI-en_2018-09-25-ps-89-meta.tsv,2018-09-25,32,21
ParlaMint-FI-en_2018-09-26-ps-90-meta.tsv,2018-09-26,29,18
ParlaMint-FI-en_2018-09-27-ps-91-meta.tsv,2018-09-27,26,18
ParlaMint-FI-en_2018-09-28-ps-92-meta.tsv,2018-09-28,5,5
ParlaMint-FI-en_2018-10-02-ps-93-meta.tsv,2018-10-02,49,33
ParlaMint-FI-en_2018-10-03-ps-94-meta.tsv,2018-10-03,24,21
ParlaMint-FI-en_2018-10-04-ps-95-meta.tsv,2018-10-04,25,21
ParlaMint-FI-en_2018-10-05-ps-96-meta.tsv,2018-10-05,1,2
ParlaMint-FI-en_2018-10-09-ps-97-meta.tsv,2018-10-09,31,14
ParlaMint-FI-en_2018-10-10-ps-98-meta.tsv,2018-10-10,18,21
ParlaMint-FI-en_2018-10-11-ps-99-meta.tsv,2018-10-11,34,24
ParlaMint-FI-en_2018-10-12-ps-100-meta.tsv,2018-10-12,8,7
ParlaMint-FI-en_2018-10-16-ps-101-meta.tsv,2018-10-16,50,35
ParlaMint-FI-en_2018-10-17-ps-102-meta.tsv,2018-10-17,32,14
ParlaMint-FI-en_2018-10-18-ps-103-meta.tsv,2018-10-18,21,22
ParlaMint-FI-en_2018-10-19-ps-104-meta.tsv,2018-10-19,10,5
ParlaMint-FI-en_2018-10-23-ps-105-meta.tsv,2018-10-23,29,20
ParlaMint-FI-en_2018-10-24-ps-106-meta.tsv,2018-10-24,34,22
ParlaMint-FI-en_2018-10-25-ps-107-meta.tsv,2018-10-25,31,17
ParlaMint-FI-en_2018-10-26-ps-108-meta.tsv,2018-10-26,11,5
ParlaMint-FI-en_2018-11-06-ps-109-meta.tsv,2018-11-06,35,10
ParlaMint-FI-en_2018-11-07-ps-110-meta.tsv,2018-11-07,22,16
ParlaMint-FI-en_2018-11-08-ps-111-meta.tsv,2018-11-08,32,25
ParlaMint-FI-en_2018-11-09-ps-112-meta.tsv,2018-11-09,9,6
ParlaMint-FI-en_2018-11-13-ps-113-meta.tsv,2018-11-13,30,19
ParlaMint-FI-en_2018-11-14-ps-114-meta.tsv,2018-11-14,45,31
ParlaMint-FI-en_2018-11-15-ps-115-meta.tsv,2018-11-15,39,24
ParlaMint-FI-en_2018-11-16-ps-116-meta.tsv,2018-11-16,5,6
ParlaMint-FI-en_2018-11-20-ps-117-meta.tsv,2018-11-20,37,25
ParlaMint-FI-en_2018-11-21-ps-118-meta.tsv,2018-11-21,16,22
ParlaMint-FI-en_2018-11-22-ps-119-meta.tsv,2018-11-22,21,21
ParlaMint-FI-en_2018-11-23-ps-120-meta.tsv,2018-11-23,7,8
ParlaMint-FI-en_2018-11-27-ps-121-meta.tsv,2018-11-27,24,17
ParlaMint-FI-en_2018-11-28-ps-122-meta.tsv,2018-11-28,22,19
ParlaMint-FI-en_2018-11-29-ps-123-meta.tsv,2018-11-29,13,25
ParlaMint-FI-en_2018-11-30-ps-124-meta.tsv,2018-11-30,0,3
ParlaMint-FI-en_2018-12-04-ps-125-meta.tsv,2018-12-04,36,19
ParlaMint-FI-en_2018-12-05-ps-126-meta.tsv,2018-12-05,30,22
ParlaMint-FI-en_2018-12-10-ps-127-meta.tsv,2018-12-10,22,19
ParlaMint-FI-en_2018-12-11-ps-128-meta.tsv,2018-12-11,29,11
ParlaMint-FI-en_2018-12-12-ps-129-meta.tsv,2018-12-12,46,30
ParlaMint-FI-en_2018-12-13-ps-130-meta.tsv,2018-12-13,29,33
ParlaMint-FI-en_2018-12-14-ps-131-meta.tsv,2018-12-14,9,15
ParlaMint-FI-en_2018-12-17-ps-132-meta.tsv,2018-12-17,52,38
ParlaMint-FI-en_2018-12-18-ps-133-meta.tsv,2018-12-18,64,43
ParlaMint-FI-en_2018-12-19-ps-134-meta.tsv,2018-12-19,62,40
ParlaMint-FI-en_2018-12-20-ps-135-meta.tsv,2018-12-20,35,40
ParlaMint-FI-en_2018-12-21-ps-136-meta.tsv,2018-12-21,0,1
ParlaMint-FI-en_2019-01-08-ps-137-meta.tsv,2019-01-08,28,24
ParlaMint-FI-en_2019-01-09-ps-138-meta.tsv,2019-01-09,38,35
ParlaMint-FI-en_2019-01-10-ps-139-meta.tsv,2019-01-10,33,20
ParlaMint-FI-en_2019-01-11-ps-140-meta.tsv,2019-01-11,11,3
ParlaMint-FI-en_2019-01-15-ps-141-meta.tsv,2019-01-15,36,15
ParlaMint-FI-en_2019-01-16-ps-142-meta.tsv,2019-01-16,30,28
ParlaMint-FI-en_2019-01-17-ps-143-meta.tsv,2019-01-17,21,24
ParlaMint-FI-en_2019-01-18-ps-144-meta.tsv,2019-01-18,13,6
ParlaMint-FI-en_2019-01-22-ps-145-meta.tsv,2019-01-22,17,7
ParlaMint-FI-en_2019-01-23-ps-146-meta.tsv,2019-01-23,31,21
ParlaMint-FI-en_2019-01-24-ps-147-meta.tsv,2019-01-24,22,17
ParlaMint-FI-en_2019-01-25-ps-148-meta.tsv,2019-01-25,4,4
ParlaMint-FI-en_2019-01-29-ps-149-meta.tsv,2019-01-29,24,8
ParlaMint-FI-en_2019-01-30-ps-150-meta.tsv,2019-01-30,20,13
ParlaMint-FI-en_2019-01-31-ps-151-meta.tsv,2019-01-31,28,23
ParlaMint-FI-en_2019-02-01-ps-152-meta.tsv,2019-02-01,3,4
ParlaMint-FI-en_2019-02-05-ps-153-meta.tsv,2019-02-05,18,8
ParlaMint-FI-en_2019-02-06-ps-154-meta.tsv,2019-02-06,47,42
ParlaMint-FI-en_2019-02-07-ps-155-meta.tsv,2019-02-07,31,20
ParlaMint-FI-en_2019-02-08-ps-156-meta.tsv,2019-02-08,2,3
ParlaMint-FI-en_2019-02-12-ps-157-meta.tsv,2019-02-12,27,20
ParlaMint-FI-en_2019-02-13-ps-158-meta.tsv,2019-02-13,21,11
ParlaMint-FI-en_2019-02-14-ps-159-meta.tsv,2019-02-14,30,28
ParlaMint-FI-en_2019-02-15-ps-160-meta.tsv,2019-02-15,9,6
ParlaMint-FI-en_2019-02-19-ps-161-meta.tsv,2019-02-19,17,23
ParlaMint-FI-en_2019-02-20-ps-162-meta.tsv,2019-02-20,16,12
ParlaMint-FI-en_2019-02-21-ps-163-meta.tsv,2019-02-21,31,26
ParlaMint-FI-en_2019-02-22-ps-164-meta.tsv,2019-02-22,10,4
ParlaMint-FI-en_2019-02-26-ps-165-meta.tsv,2019-02-26,37,34
ParlaMint-FI-en_2019-02-27-ps-166-meta.tsv,2019-02-27,24,13
ParlaMint-FI-en_2019-02-28-ps-167-meta.tsv,2019-02-28,29,26
ParlaMint-FI-en_2019-03-01-ps-168-meta.tsv,2019-03-01,5,9
ParlaMint-FI-en_2019-03-04-ps-169-meta.tsv,2019-03-04,18,17
ParlaMint-FI-en_2019-03-05-ps-170-meta.tsv,2019-03-05,16,17
ParlaMint-FI-en_2019-03-06-ps-171-meta.tsv,2019-03-06,14,7
ParlaMint-FI-en_2019-03-07-ps-172-meta.tsv,2019-03-07,27,24
ParlaMint-FI-en_2019-03-08-ps-173-meta.tsv,2019-03-08,9,13
ParlaMint-FI-en_2019-03-11-ps-174-meta.tsv,2019-03-11,19,16
ParlaMint-FI-en_2019-03-12-ps-175-meta.tsv,2019-03-12,25,10
ParlaMint-FI-en_2019-03-13-ps-176-meta.tsv,2019-03-13,13,8
ParlaMint-FI-en_2019-03-14-ps-177-meta.tsv,2019-03-14,25,17
ParlaMint-FI-en_2019-03-14-ps-178-meta.tsv,2019-03-14,12,10
ParlaMint-FI-en_2019-03-15-ps-179-meta.tsv,2019-03-15,3,2
ParlaMint-FI-en_2019-03-18-ps-180-meta.tsv,2019-03-18,14,13
ParlaMint-FI-en_2019-03-19-ps-181-meta.tsv,2019-03-19,0,1
ParlaMint-FI-en_2019-04-24-ps-1-meta.tsv,2019-04-24,3,1
ParlaMint-FI-en_2019-05-02-ps-2-meta.tsv,2019-05-02,13,1
ParlaMint-FI-en_2019-05-03-ps-3-meta.tsv,2019-05-03,1,0
ParlaMint-FI-en_2019-05-07-ps-4-meta.tsv,2019-05-07,26,12
ParlaMint-FI-en_2019-05-10-ps-5-meta.tsv,2019-05-10,11,1
ParlaMint-FI-en_2019-05-14-ps-6-meta.tsv,2019-05-14,21,16
ParlaMint-FI-en_2019-05-17-ps-7-meta.tsv,2019-05-17,10,4
ParlaMint-FI-en_2019-05-28-ps-9-meta.tsv,2019-05-28,14,5
ParlaMint-FI-en_2019-06-04-ps-10-meta.tsv,2019-06-04,8,8
ParlaMint-FI-en_2019-06-06-ps-11-meta.tsv,2019-06-06,1,0
ParlaMint-FI-en_2019-06-06-ps-12-meta.tsv,2019-06-06,1,0
ParlaMint-FI-en_2019-06-07-ps-13-meta.tsv,2019-06-07,2,0
ParlaMint-FI-en_2019-06-07-ps-14-meta.tsv,2019-06-07,2,1
ParlaMint-FI-en_2019-06-11-ps-15-meta.tsv,2019-06-11,62,55
ParlaMint-FI-en_2019-06-12-ps-16-meta.tsv,2019-06-12,69,58
ParlaMint-FI-en_2019-06-13-ps-17-meta.tsv,2019-06-13,20,10
ParlaMint-FI-en_2019-06-14-ps-18-meta.tsv,2019-06-14,2,2
ParlaMint-FI-en_2019-06-18-ps-19-meta.tsv,2019-06-18,1,1
ParlaMint-FI-en_2019-06-19-ps-20-meta.tsv,2019-06-19,9,9
ParlaMint-FI-en_2019-06-25-ps-21-meta.tsv,2019-06-25,45,36
ParlaMint-FI-en_2019-06-26-ps-23-meta.tsv,2019-06-26,38,25
ParlaMint-FI-en_2019-06-27-ps-24-meta.tsv,2019-06-27,47,38
ParlaMint-FI-en_2019-06-28-ps-25-meta.tsv,2019-06-28,0,1
ParlaMint-FI-en_2019-09-04-ps-26-meta.tsv,2019-09-04,25,17
ParlaMint-FI-en_2019-09-05-ps-27-meta.tsv,2019-09-05,30,19
ParlaMint-FI-en_2019-09-06-ps-28-meta.tsv,2019-09-06,11,5
ParlaMint-FI-en_2019-09-11-ps-29-meta.tsv,2019-09-11,22,35
ParlaMint-FI-en_2019-09-12-ps-30-meta.tsv,2019-09-12,32,38
ParlaMint-FI-en_2019-09-13-ps-31-meta.tsv,2019-09-13,4,8
ParlaMint-FI-en_2019-09-17-ps-32-meta.tsv,2019-09-17,21,22
ParlaMint-FI-en_2019-09-18-ps-33-meta.tsv,2019-09-18,21,21
ParlaMint-FI-en_2019-09-19-ps-34-meta.tsv,2019-09-19,41,16
ParlaMint-FI-en_2019-09-20-ps-35-meta.tsv,2019-09-20,4,3
ParlaMint-FI-en_2019-09-24-ps-36-meta.tsv,2019-09-24,30,21
ParlaMint-FI-en_2019-09-25-ps-37-meta.tsv,2019-09-25,24,13
ParlaMint-FI-en_2019-09-26-ps-38-meta.tsv,2019-09-26,37,22
ParlaMint-FI-en_2019-09-27-ps-39-meta.tsv,2019-09-27,7,6
ParlaMint-FI-en_2019-10-01-ps-40-meta.tsv,2019-10-01,53,39
ParlaMint-FI-en_2019-10-02-ps-41-meta.tsv,2019-10-02,26,10
ParlaMint-FI-en_2019-10-02-ps-42-meta.tsv,2019-10-02,15,5
ParlaMint-FI-en_2019-10-03-ps-43-meta.tsv,2019-10-03,22,20
ParlaMint-FI-en_2019-10-04-ps-44-meta.tsv,2019-10-04,1,0
ParlaMint-FI-en_2019-10-04-ps-45-meta.tsv,2019-10-04,13,7
ParlaMint-FI-en_2019-10-08-ps-46-meta.tsv,2019-10-08,61,55
ParlaMint-FI-en_2019-10-09-ps-47-meta.tsv,2019-10-09,79,70
ParlaMint-FI-en_2019-10-10-ps-48-meta.tsv,2019-10-10,74,56
ParlaMint-FI-en_2019-10-11-ps-49-meta.tsv,2019-10-11,19,7
ParlaMint-FI-en_2019-10-15-ps-50-meta.tsv,2019-10-15,16,18
ParlaMint-FI-en_2019-10-16-ps-51-meta.tsv,2019-10-16,33,31
ParlaMint-FI-en_2019-10-17-ps-52-meta.tsv,2019-10-17,15,18
ParlaMint-FI-en_2019-10-18-ps-53-meta.tsv,2019-10-18,8,7
ParlaMint-FI-en_2019-10-22-ps-54-meta.tsv,2019-10-22,16,10
ParlaMint-FI-en_2019-10-23-ps-55-meta.tsv,2019-10-23,25,23
ParlaMint-FI-en_2019-10-24-ps-56-meta.tsv,2019-10-24,38,21
ParlaMint-FI-en_2019-10-25-ps-57-meta.tsv,2019-10-25,6,1
ParlaMint-FI-en_2019-11-05-ps-58-meta.tsv,2019-11-05,39,22
ParlaMint-FI-en_2019-11-06-ps-59-meta.tsv,2019-11-06,23,26
ParlaMint-FI-en_2019-11-07-ps-60-meta.tsv,2019-11-07,28,30
ParlaMint-FI-en_2019-11-08-ps-61-meta.tsv,2019-11-08,7,8
ParlaMint-FI-en_2019-11-12-ps-62-meta.tsv,2019-11-12,33,27
ParlaMint-FI-en_2019-11-13-ps-63-meta.tsv,2019-11-13,32,26
ParlaMint-FI-en_2019-11-14-ps-64-meta.tsv,2019-11-14,40,30
ParlaMint-FI-en_2019-11-15-ps-65-meta.tsv,2019-11-15,12,8
ParlaMint-FI-en_2019-11-19-ps-66-meta.tsv,2019-11-19,34,27
ParlaMint-FI-en_2019-11-20-ps-67-meta.tsv,2019-11-20,40,30
ParlaMint-FI-en_2019-11-21-ps-68-meta.tsv,2019-11-21,39,39
ParlaMint-FI-en_2019-11-22-ps-69-meta.tsv,2019-11-22,6,2
ParlaMint-FI-en_2019-11-26-ps-70-meta.tsv,2019-11-26,40,26
ParlaMint-FI-en_2019-11-27-ps-71-meta.tsv,2019-11-27,32,15
ParlaMint-FI-en_2019-11-28-ps-72-meta.tsv,2019-11-28,22,22
ParlaMint-FI-en_2019-11-29-ps-73-meta.tsv,2019-11-29,5,1
ParlaMint-FI-en_2019-12-03-ps-74-meta.tsv,2019-12-03,17,10
ParlaMint-FI-en_2019-12-04-ps-75-meta.tsv,2019-12-04,29,20
ParlaMint-FI-en_2019-12-05-ps-76-meta.tsv,2019-12-05,21,5
ParlaMint-FI-en_2019-12-10-ps-77-meta.tsv,2019-12-10,1,0
ParlaMint-FI-en_2019-12-10-ps-78-meta.tsv,2019-12-10,1,0
ParlaMint-FI-en_2019-12-10-ps-79-meta.tsv,2019-12-10,28,19
ParlaMint-FI-en_2019-12-11-ps-80-meta.tsv,2019-12-11,18,9
ParlaMint-FI-en_2019-12-12-ps-81-meta.tsv,2019-12-12,28,24
ParlaMint-FI-en_2019-12-13-ps-82-meta.tsv,2019-12-13,7,4
ParlaMint-FI-en_2019-12-16-ps-83-meta.tsv,2019-12-16,49,44
ParlaMint-FI-en_2019-12-17-ps-84-meta.tsv,2019-12-17,74,67
ParlaMint-FI-en_2019-12-18-ps-85-meta.tsv,2019-12-18,63,60
ParlaMint-FI-en_2019-12-19-ps-86-meta.tsv,2019-12-19,47,32
ParlaMint-FI-en_2019-12-20-ps-87-meta.tsv,2019-12-20,1,0
ParlaMint-FI-en_2020-02-04-ps-1-meta.tsv,2020-02-04,4,0
ParlaMint-FI-en_2020-02-06-ps-2-meta.tsv,2020-02-06,20,13
ParlaMint-FI-en_2020-02-07-ps-3-meta.tsv,2020-02-07,2,0
ParlaMint-FI-en_2020-02-11-ps-4-meta.tsv,2020-02-11,35,31
ParlaMint-FI-en_2020-02-12-ps-5-meta.tsv,2020-02-12,27,32
ParlaMint-FI-en_2020-02-13-ps-6-meta.tsv,2020-02-13,34,25
ParlaMint-FI-en_2020-02-14-ps-7-meta.tsv,2020-02-14,8,4
ParlaMint-FI-en_2020-02-18-ps-8-meta.tsv,2020-02-18,31,12
ParlaMint-FI-en_2020-02-19-ps-9-meta.tsv,2020-02-19,42,31
ParlaMint-FI-en_2020-02-20-ps-10-meta.tsv,2020-02-20,31,34
ParlaMint-FI-en_2020-02-21-ps-11-meta.tsv,2020-02-21,8,3
ParlaMint-FI-en_2020-02-25-ps-12-meta.tsv,2020-02-25,33,27
ParlaMint-FI-en_2020-02-26-ps-13-meta.tsv,2020-02-26,33,26
ParlaMint-FI-en_2020-02-27-ps-14-meta.tsv,2020-02-27,30,28
ParlaMint-FI-en_2020-02-28-ps-15-meta.tsv,2020-02-28,9,4
ParlaMint-FI-en_2020-03-03-ps-16-meta.tsv,2020-03-03,15,10
ParlaMint-FI-en_2020-03-04-ps-17-meta.tsv,2020-03-04,34,12
ParlaMint-FI-en_2020-03-05-ps-18-meta.tsv,2020-03-05,43,29
ParlaMint-FI-en_2020-03-06-ps-19-meta.tsv,2020-03-06,11,1
ParlaMint-FI-en_2020-03-10-ps-20-meta.tsv,2020-03-10,18,5
ParlaMint-FI-en_2020-03-11-ps-21-meta.tsv,2020-03-11,23,14
ParlaMint-FI-en_2020-03-12-ps-22-meta.tsv,2020-03-12,26,25
ParlaMint-FI-en_2020-03-13-ps-23-meta.tsv,2020-03-13,9,0
ParlaMint-FI-en_2020-03-17-ps-24-meta.tsv,2020-03-17,19,12
ParlaMint-FI-en_2020-03-17-ps-25-meta.tsv,2020-03-17,40,34
ParlaMint-FI-en_2020-03-18-ps-26-meta.tsv,2020-03-18,1,0
ParlaMint-FI-en_2020-03-18-ps-27-meta.tsv,2020-03-18,37,30
ParlaMint-FI-en_2020-03-19-ps-28-meta.tsv,2020-03-19,18,13
ParlaMint-FI-en_2020-03-19-ps-29-meta.tsv,2020-03-19,16,13
ParlaMint-FI-en_2020-03-24-ps-31-meta.tsv,2020-03-24,45,31
ParlaMint-FI-en_2020-03-25-ps-32-meta.tsv,2020-03-25,1,0
ParlaMint-FI-en_2020-03-25-ps-33-meta.tsv,2020-03-25,10,16
ParlaMint-FI-en_2020-03-25-ps-34-meta.tsv,2020-03-25,11,8
