Session,Date,Male,Female
ParlaMint-SI-en_2004-05-21-SDZ3-Redna-36-meta.tsv,2004-05-21,32,6
ParlaMint-SI-en_2004-05-25-SDZ3-Redna-36-meta.tsv,2004-05-25,1,0
ParlaMint-SI-en_2004-05-31-SDZ3-Izredna-46-meta.tsv,2004-05-31,41,7
ParlaMint-SI-en_2004-06-14-SDZ3-Redna-37-meta.tsv,2004-06-14,38,4
ParlaMint-SI-en_2004-06-15-SDZ3-Redna-37-meta.tsv,2004-06-15,32,8
ParlaMint-SI-en_2004-06-16-SDZ3-Redna-37-meta.tsv,2004-06-16,40,7
ParlaMint-SI-en_2004-06-17-SDZ3-Redna-37-meta.tsv,2004-06-17,25,8
ParlaMint-SI-en_2004-06-18-SDZ3-Redna-37-meta.tsv,2004-06-18,20,4
ParlaMint-SI-en_2004-06-23-SDZ3-Izredna-47-meta.tsv,2004-06-23,40,4
ParlaMint-SI-en_2004-07-05-SDZ3-Izredna-48-meta.tsv,2004-07-05,41,5
ParlaMint-SI-en_2004-07-06-SDZ3-Izredna-48-meta.tsv,2004-07-06,28,3
ParlaMint-SI-en_2004-07-09-SDZ3-Redna-38-meta.tsv,2004-07-09,29,4
ParlaMint-SI-en_2004-07-12-SDZ3-Redna-38-meta.tsv,2004-07-12,48,11
ParlaMint-SI-en_2004-07-13-SDZ3-Redna-38-meta.tsv,2004-07-13,35,9
ParlaMint-SI-en_2004-07-14-SDZ3-Redna-38-meta.tsv,2004-07-14,45,9
ParlaMint-SI-en_2004-07-15-SDZ3-Redna-38-meta.tsv,2004-07-15,40,8
ParlaMint-SI-en_2004-07-22-SDZ3-Izredna-49-meta.tsv,2004-07-22,25,3
ParlaMint-SI-en_2004-08-31-SDZ3-Izredna-50-meta.tsv,2004-08-31,39,8
ParlaMint-SI-en_2004-09-01-SDZ3-Izredna-50-meta.tsv,2004-09-01,54,11
ParlaMint-SI-en_2004-10-07-SDZ3-Izredna-51-meta.tsv,2004-10-07,27,3
ParlaMint-SI-en_2004-10-22-SDZ4-Redna-01-meta.tsv,2004-10-22,29,1
ParlaMint-SI-en_2004-11-09-SDZ4-Izredna-01-meta.tsv,2004-11-09,35,2
ParlaMint-SI-en_2004-11-10-SDZ4-Izredna-01-meta.tsv,2004-11-10,34,7
ParlaMint-SI-en_2004-11-17-SDZ4-Izredna-02-meta.tsv,2004-11-17,48,8
ParlaMint-SI-en_2004-12-02-SDZ4-Izredna-03-meta.tsv,2004-12-02,9,0
ParlaMint-SI-en_2004-12-03-SDZ4-Izredna-04-meta.tsv,2004-12-03,75,11
ParlaMint-SI-en_2004-12-16-SDZ4-Izredna-05-meta.tsv,2004-12-16,44,6
ParlaMint-SI-en_2005-01-24-SDZ4-Redna-02-meta.tsv,2005-01-24,43,6
ParlaMint-SI-en_2005-01-25-SDZ4-Redna-02-meta.tsv,2005-01-25,41,6
ParlaMint-SI-en_2005-01-26-SDZ4-Redna-02-meta.tsv,2005-01-26,34,7
ParlaMint-SI-en_2005-02-01-SDZ4-Izredna-06-meta.tsv,2005-02-01,42,6
ParlaMint-SI-en_2005-02-21-SDZ4-Redna-03-meta.tsv,2005-02-21,47,5
ParlaMint-SI-en_2005-02-22-SDZ4-Redna-03-meta.tsv,2005-02-22,46,9
ParlaMint-SI-en_2005-02-23-SDZ4-Redna-03-meta.tsv,2005-02-23,28,5
ParlaMint-SI-en_2005-02-24-SDZ4-Izredna-07-meta.tsv,2005-02-24,44,7
ParlaMint-SI-en_2005-03-21-SDZ4-Redna-04-meta.tsv,2005-03-21,40,7
ParlaMint-SI-en_2005-03-22-SDZ4-Redna-04-meta.tsv,2005-03-22,47,8
ParlaMint-SI-en_2005-03-23-SDZ4-Redna-04-meta.tsv,2005-03-23,26,5
ParlaMint-SI-en_2005-03-29-SDZ4-Redna-04-meta.tsv,2005-03-29,24,5
ParlaMint-SI-en_2005-04-18-SDZ4-Redna-05-meta.tsv,2005-04-18,41,6
ParlaMint-SI-en_2005-04-19-SDZ4-Redna-05-meta.tsv,2005-04-19,47,9
ParlaMint-SI-en_2005-04-20-SDZ4-Redna-05-meta.tsv,2005-04-20,48,6
ParlaMint-SI-en_2005-04-22-SDZ4-Izredna-08-meta.tsv,2005-04-22,58,10
ParlaMint-SI-en_2005-05-16-SDZ4-Redna-06-meta.tsv,2005-05-16,36,7
ParlaMint-SI-en_2005-05-17-SDZ4-Redna-06-meta.tsv,2005-05-17,48,10
ParlaMint-SI-en_2005-05-18-SDZ4-Redna-06-meta.tsv,2005-05-18,42,7
ParlaMint-SI-en_2005-06-13-SDZ4-Redna-07-meta.tsv,2005-06-13,13,1
ParlaMint-SI-en_2005-06-14-SDZ4-Redna-07-meta.tsv,2005-06-14,36,6
ParlaMint-SI-en_2005-06-15-SDZ4-Redna-07-meta.tsv,2005-06-15,21,3
ParlaMint-SI-en_2005-06-16-SDZ4-Izredna-09-meta.tsv,2005-06-16,9,0
ParlaMint-SI-en_2005-06-16-SDZ4-Redna-07-meta.tsv,2005-06-16,20,2
ParlaMint-SI-en_2005-06-17-SDZ4-Izredna-09-meta.tsv,2005-06-17,8,0
ParlaMint-SI-en_2005-06-17-SDZ4-Redna-07-meta.tsv,2005-06-17,22,8
ParlaMint-SI-en_2005-06-20-SDZ4-Izredna-09-meta.tsv,2005-06-20,60,8
ParlaMint-SI-en_2005-06-21-SDZ4-Izredna-09-meta.tsv,2005-06-21,25,1
ParlaMint-SI-en_2005-06-21-SDZ4-Redna-07-meta.tsv,2005-06-21,23,4
ParlaMint-SI-en_2005-06-22-SDZ4-Redna-07-meta.tsv,2005-06-22,44,6
ParlaMint-SI-en_2005-07-11-SDZ4-Redna-08-meta.tsv,2005-07-11,33,9
ParlaMint-SI-en_2005-07-12-SDZ4-Redna-08-meta.tsv,2005-07-12,52,8
ParlaMint-SI-en_2005-07-13-SDZ4-Redna-08-meta.tsv,2005-07-13,50,9
ParlaMint-SI-en_2005-07-14-SDZ4-Redna-08-meta.tsv,2005-07-14,53,7
ParlaMint-SI-en_2005-07-15-SDZ4-Redna-08-meta.tsv,2005-07-15,52,9
ParlaMint-SI-en_2005-07-21-SDZ4-Izredna-10-meta.tsv,2005-07-21,30,4
ParlaMint-SI-en_2005-07-28-SDZ4-Izredna-11-meta.tsv,2005-07-28,34,3
ParlaMint-SI-en_2005-09-26-SDZ4-Redna-09-meta.tsv,2005-09-26,43,4
ParlaMint-SI-en_2005-09-27-SDZ4-Redna-09-meta.tsv,2005-09-27,46,9
ParlaMint-SI-en_2005-09-28-SDZ4-Redna-09-meta.tsv,2005-09-28,51,8
ParlaMint-SI-en_2005-09-29-SDZ4-Redna-09-meta.tsv,2005-09-29,50,7
ParlaMint-SI-en_2005-10-04-SDZ4-Redna-09-meta.tsv,2005-10-04,49,2
ParlaMint-SI-en_2005-10-10-SDZ4-Izredna-12-meta.tsv,2005-10-10,3,0
ParlaMint-SI-en_2005-10-24-SDZ4-Redna-10-meta.tsv,2005-10-24,35,6
ParlaMint-SI-en_2005-10-25-SDZ4-Redna-10-meta.tsv,2005-10-25,51,9
ParlaMint-SI-en_2005-10-26-SDZ4-Redna-10-meta.tsv,2005-10-26,37,6
ParlaMint-SI-en_2005-10-27-SDZ4-Redna-10-meta.tsv,2005-10-27,36,12
ParlaMint-SI-en_2005-10-28-SDZ4-Redna-10-meta.tsv,2005-10-28,18,3
ParlaMint-SI-en_2005-11-21-SDZ4-Redna-11-meta.tsv,2005-11-21,35,4
ParlaMint-SI-en_2005-11-22-SDZ4-Redna-11-meta.tsv,2005-11-22,30,4
ParlaMint-SI-en_2005-11-23-SDZ4-Redna-11-meta.tsv,2005-11-23,39,5
ParlaMint-SI-en_2005-11-24-SDZ4-Redna-11-meta.tsv,2005-11-24,48,6
ParlaMint-SI-en_2005-11-25-SDZ4-Redna-11-meta.tsv,2005-11-25,28,4
ParlaMint-SI-en_2005-11-29-SDZ4-Redna-11-meta.tsv,2005-11-29,16,3
ParlaMint-SI-en_2005-11-30-SDZ4-Redna-11-meta.tsv,2005-11-30,44,7
ParlaMint-SI-en_2005-12-08-SDZ4-Izredna-13-meta.tsv,2005-12-08,46,7
ParlaMint-SI-en_2005-12-09-SDZ4-Izredna-13-meta.tsv,2005-12-09,55,9
ParlaMint-SI-en_2005-12-12-SDZ4-Izredna-13-meta.tsv,2005-12-12,30,6
ParlaMint-SI-en_2005-12-14-SDZ4-Redna-12-meta.tsv,2005-12-14,33,8
ParlaMint-SI-en_2005-12-15-SDZ4-Redna-12-meta.tsv,2005-12-15,47,7
ParlaMint-SI-en_2005-12-16-SDZ4-Redna-12-meta.tsv,2005-12-16,47,5
ParlaMint-SI-en_2005-12-19-SDZ4-Redna-12-meta.tsv,2005-12-19,46,6
ParlaMint-SI-en_2005-12-20-SDZ4-Redna-12-meta.tsv,2005-12-20,60,8
ParlaMint-SI-en_2006-01-10-SDZ4-Izredna-14-meta.tsv,2006-01-10,48,7
ParlaMint-SI-en_2006-01-11-SDZ4-Izredna-14-meta.tsv,2006-01-11,50,6
ParlaMint-SI-en_2006-01-20-SDZ4-Izredna-15-meta.tsv,2006-01-20,22,1
ParlaMint-SI-en_2006-01-23-SDZ4-Izredna-15-meta.tsv,2006-01-23,2,0
ParlaMint-SI-en_2006-01-24-SDZ4-Izredna-15-meta.tsv,2006-01-24,26,2
ParlaMint-SI-en_2006-01-25-SDZ4-Izredna-16-meta.tsv,2006-01-25,19,0
ParlaMint-SI-en_2006-01-30-SDZ4-Redna-13-meta.tsv,2006-01-30,36,6
ParlaMint-SI-en_2006-01-31-SDZ4-Redna-13-meta.tsv,2006-01-31,43,9
ParlaMint-SI-en_2006-02-01-SDZ4-Redna-13-meta.tsv,2006-02-01,34,3
ParlaMint-SI-en_2006-02-02-SDZ4-Redna-13-meta.tsv,2006-02-02,38,5
ParlaMint-SI-en_2006-02-06-SDZ4-Redna-13-meta.tsv,2006-02-06,26,8
ParlaMint-SI-en_2006-02-07-SDZ4-Redna-13-meta.tsv,2006-02-07,42,4
ParlaMint-SI-en_2006-02-09-SDZ4-Redna-13-meta.tsv,2006-02-09,52,7
ParlaMint-SI-en_2006-02-10-SDZ4-Redna-13-meta.tsv,2006-02-10,41,4
ParlaMint-SI-en_2006-02-13-SDZ4-Izredna-17-meta.tsv,2006-02-13,48,7
ParlaMint-SI-en_2006-02-27-SDZ4-Redna-14-meta.tsv,2006-02-27,32,6
ParlaMint-SI-en_2006-02-28-SDZ4-Redna-14-meta.tsv,2006-02-28,45,5
ParlaMint-SI-en_2006-03-01-SDZ4-Redna-14-meta.tsv,2006-03-01,48,8
ParlaMint-SI-en_2006-03-02-SDZ4-Redna-14-meta.tsv,2006-03-02,39,10
ParlaMint-SI-en_2006-03-03-SDZ4-Redna-14-meta.tsv,2006-03-03,33,3
ParlaMint-SI-en_2006-03-06-SDZ4-Redna-14-meta.tsv,2006-03-06,28,5
ParlaMint-SI-en_2006-03-07-SDZ4-Redna-14-meta.tsv,2006-03-07,33,7
ParlaMint-SI-en_2006-03-27-SDZ4-Redna-15-meta.tsv,2006-03-27,30,7
ParlaMint-SI-en_2006-03-28-SDZ4-Redna-15-meta.tsv,2006-03-28,62,11
ParlaMint-SI-en_2006-03-29-SDZ4-Redna-15-meta.tsv,2006-03-29,51,10
ParlaMint-SI-en_2006-03-30-SDZ4-Redna-15-meta.tsv,2006-03-30,32,7
ParlaMint-SI-en_2006-03-31-SDZ4-Redna-15-meta.tsv,2006-03-31,28,9
ParlaMint-SI-en_2006-04-04-SDZ4-Redna-15-meta.tsv,2006-04-04,41,4
ParlaMint-SI-en_2006-04-20-SDZ4-Redna-16-meta.tsv,2006-04-20,38,6
ParlaMint-SI-en_2006-04-21-SDZ4-Redna-16-meta.tsv,2006-04-21,21,2
ParlaMint-SI-en_2006-04-24-SDZ4-Redna-16-meta.tsv,2006-04-24,44,5
ParlaMint-SI-en_2006-04-25-SDZ4-Redna-16-meta.tsv,2006-04-25,45,6
ParlaMint-SI-en_2006-04-26-SDZ4-Redna-16-meta.tsv,2006-04-26,26,6
ParlaMint-SI-en_2006-05-03-SDZ4-Redna-16-meta.tsv,2006-05-03,41,7
ParlaMint-SI-en_2006-05-22-SDZ4-Redna-17-meta.tsv,2006-05-22,27,5
ParlaMint-SI-en_2006-05-23-SDZ4-Redna-17-meta.tsv,2006-05-23,34,6
ParlaMint-SI-en_2006-05-24-SDZ4-Redna-17-meta.tsv,2006-05-24,46,10
ParlaMint-SI-en_2006-05-25-SDZ4-Redna-17-meta.tsv,2006-05-25,43,9
ParlaMint-SI-en_2006-05-26-SDZ4-Redna-17-meta.tsv,2006-05-26,36,11
ParlaMint-SI-en_2006-05-29-SDZ4-Izredna-18-meta.tsv,2006-05-29,42,4
ParlaMint-SI-en_2006-05-30-SDZ4-Redna-17-meta.tsv,2006-05-30,33,8
ParlaMint-SI-en_2006-05-31-SDZ4-Redna-17-meta.tsv,2006-05-31,31,6
ParlaMint-SI-en_2006-06-19-SDZ4-Redna-18-meta.tsv,2006-06-19,36,3
ParlaMint-SI-en_2006-06-20-SDZ4-Redna-18-meta.tsv,2006-06-20,46,4
ParlaMint-SI-en_2006-06-21-SDZ4-Redna-18-meta.tsv,2006-06-21,55,8
ParlaMint-SI-en_2006-06-22-SDZ4-Redna-18-meta.tsv,2006-06-22,50,8
ParlaMint-SI-en_2006-06-23-SDZ4-Redna-18-meta.tsv,2006-06-23,33,3
ParlaMint-SI-en_2006-06-27-SDZ4-Izredna-19-meta.tsv,2006-06-27,37,5
ParlaMint-SI-en_2006-07-10-SDZ4-Redna-19-meta.tsv,2006-07-10,26,6
ParlaMint-SI-en_2006-07-11-SDZ4-Redna-19-meta.tsv,2006-07-11,43,8
ParlaMint-SI-en_2006-07-12-SDZ4-Izredna-20-meta.tsv,2006-07-12,6,0
ParlaMint-SI-en_2006-07-12-SDZ4-Redna-19-meta.tsv,2006-07-12,47,4
ParlaMint-SI-en_2006-07-13-SDZ4-Redna-19-meta.tsv,2006-07-13,48,9
ParlaMint-SI-en_2006-07-14-SDZ4-Redna-19-meta.tsv,2006-07-14,47,10
ParlaMint-SI-en_2006-09-25-SDZ4-Redna-20-meta.tsv,2006-09-25,35,5
ParlaMint-SI-en_2006-09-26-SDZ4-Redna-20-meta.tsv,2006-09-26,55,9
ParlaMint-SI-en_2006-09-27-SDZ4-Redna-20-meta.tsv,2006-09-27,33,8
ParlaMint-SI-en_2006-09-28-SDZ4-Redna-20-meta.tsv,2006-09-28,29,3
ParlaMint-SI-en_2006-09-29-SDZ4-Redna-20-meta.tsv,2006-09-29,24,3
ParlaMint-SI-en_2006-10-03-SDZ4-Izredna-21-meta.tsv,2006-10-03,38,4
ParlaMint-SI-en_2006-10-04-SDZ4-Izredna-21-meta.tsv,2006-10-04,34,5
ParlaMint-SI-en_2006-10-09-SDZ4-Izredna-22-meta.tsv,2006-10-09,3,0
ParlaMint-SI-en_2006-10-23-SDZ4-Redna-21-meta.tsv,2006-10-23,30,6
ParlaMint-SI-en_2006-10-24-SDZ4-Redna-21-meta.tsv,2006-10-24,46,4
ParlaMint-SI-en_2006-10-25-SDZ4-Redna-21-meta.tsv,2006-10-25,33,7
ParlaMint-SI-en_2006-10-26-SDZ4-Redna-21-meta.tsv,2006-10-26,43,8
ParlaMint-SI-en_2006-10-27-SDZ4-Redna-21-meta.tsv,2006-10-27,20,7
ParlaMint-SI-en_2006-11-02-SDZ4-Redna-21-meta.tsv,2006-11-02,40,6
ParlaMint-SI-en_2006-11-03-SDZ4-Redna-21-meta.tsv,2006-11-03,30,5
ParlaMint-SI-en_2006-11-16-SDZ4-Izredna-23-meta.tsv,2006-11-16,54,11
ParlaMint-SI-en_2006-11-17-SDZ4-Izredna-23-meta.tsv,2006-11-17,32,3
ParlaMint-SI-en_2006-11-20-SDZ4-Izredna-23-meta.tsv,2006-11-20,7,0
ParlaMint-SI-en_2006-11-20-SDZ4-Redna-22-meta.tsv,2006-11-20,19,6
ParlaMint-SI-en_2006-11-21-SDZ4-Redna-22-meta.tsv,2006-11-21,40,8
ParlaMint-SI-en_2006-11-22-SDZ4-Redna-22-meta.tsv,2006-11-22,40,7
ParlaMint-SI-en_2006-11-23-SDZ4-Redna-22-meta.tsv,2006-11-23,36,6
ParlaMint-SI-en_2006-11-24-SDZ4-Redna-22-meta.tsv,2006-11-24,18,5
ParlaMint-SI-en_2006-11-28-SDZ4-Redna-22-meta.tsv,2006-11-28,43,12
ParlaMint-SI-en_2006-11-29-SDZ4-Redna-22-meta.tsv,2006-11-29,31,9
ParlaMint-SI-en_2006-11-30-SDZ4-Redna-22-meta.tsv,2006-11-30,29,3
ParlaMint-SI-en_2006-12-01-SDZ4-Izredna-24-meta.tsv,2006-12-01,45,8
ParlaMint-SI-en_2006-12-12-SDZ4-Izredna-25-meta.tsv,2006-12-12,27,4
ParlaMint-SI-en_2006-12-13-SDZ4-Izredna-25-meta.tsv,2006-12-13,25,5
ParlaMint-SI-en_2006-12-14-SDZ4-Redna-23-meta.tsv,2006-12-14,43,7
ParlaMint-SI-en_2006-12-15-SDZ4-Redna-23-meta.tsv,2006-12-15,30,6
ParlaMint-SI-en_2006-12-18-SDZ4-Redna-23-meta.tsv,2006-12-18,34,8
ParlaMint-SI-en_2006-12-19-SDZ4-Redna-23-meta.tsv,2006-12-19,33,5
ParlaMint-SI-en_2006-12-20-SDZ4-Redna-23-meta.tsv,2006-12-20,18,8
ParlaMint-SI-en_2007-01-29-SDZ4-Redna-24-meta.tsv,2007-01-29,24,7
ParlaMint-SI-en_2007-01-30-SDZ4-Redna-24-meta.tsv,2007-01-30,36,9
ParlaMint-SI-en_2007-01-31-SDZ4-Redna-24-meta.tsv,2007-01-31,31,8
ParlaMint-SI-en_2007-02-01-SDZ4-Redna-24-meta.tsv,2007-02-01,28,8
ParlaMint-SI-en_2007-02-02-SDZ4-Redna-24-meta.tsv,2007-02-02,39,11
ParlaMint-SI-en_2007-02-15-SDZ4-Izredna-26-meta.tsv,2007-02-15,44,5
ParlaMint-SI-en_2007-03-05-SDZ4-Redna-25-meta.tsv,2007-03-05,30,7
ParlaMint-SI-en_2007-03-06-SDZ4-Redna-25-meta.tsv,2007-03-06,48,8
ParlaMint-SI-en_2007-03-07-SDZ4-Redna-25-meta.tsv,2007-03-07,33,7
ParlaMint-SI-en_2007-03-08-SDZ4-Redna-25-meta.tsv,2007-03-08,40,4
ParlaMint-SI-en_2007-03-09-SDZ4-Redna-25-meta.tsv,2007-03-09,28,3
ParlaMint-SI-en_2007-03-26-SDZ4-Redna-26-meta.tsv,2007-03-26,36,5
ParlaMint-SI-en_2007-03-27-SDZ4-Redna-26-meta.tsv,2007-03-27,38,7
ParlaMint-SI-en_2007-03-28-SDZ4-Redna-26-meta.tsv,2007-03-28,25,8
ParlaMint-SI-en_2007-03-29-SDZ4-Redna-26-meta.tsv,2007-03-29,38,7
ParlaMint-SI-en_2007-03-30-SDZ4-Redna-26-meta.tsv,2007-03-30,27,0
ParlaMint-SI-en_2007-04-23-SDZ4-Redna-27-meta.tsv,2007-04-23,31,4
ParlaMint-SI-en_2007-04-24-SDZ4-Redna-27-meta.tsv,2007-04-24,34,7
ParlaMint-SI-en_2007-04-25-SDZ4-Redna-27-meta.tsv,2007-04-25,35,6
ParlaMint-SI-en_2007-04-26-SDZ4-Redna-27-meta.tsv,2007-04-26,22,3
ParlaMint-SI-en_2007-05-07-SDZ4-Redna-27-meta.tsv,2007-05-07,32,8
ParlaMint-SI-en_2007-05-28-SDZ4-Redna-28-meta.tsv,2007-05-28,31,4
ParlaMint-SI-en_2007-05-29-SDZ4-Redna-28-meta.tsv,2007-05-29,34,8
ParlaMint-SI-en_2007-05-30-SDZ4-Redna-28-meta.tsv,2007-05-30,29,7
ParlaMint-SI-en_2007-05-31-SDZ4-Redna-28-meta.tsv,2007-05-31,36,7
ParlaMint-SI-en_2007-06-01-SDZ4-Redna-28-meta.tsv,2007-06-01,19,1
ParlaMint-SI-en_2007-06-18-SDZ4-Redna-29-meta.tsv,2007-06-18,28,8
ParlaMint-SI-en_2007-06-19-SDZ4-Redna-29-meta.tsv,2007-06-19,36,10
ParlaMint-SI-en_2007-06-20-SDZ4-Redna-29-meta.tsv,2007-06-20,30,8
ParlaMint-SI-en_2007-06-21-SDZ4-Redna-29-meta.tsv,2007-06-21,42,10
ParlaMint-SI-en_2007-06-22-SDZ4-Redna-29-meta.tsv,2007-06-22,43,7
ParlaMint-SI-en_2007-07-09-SDZ4-Redna-30-meta.tsv,2007-07-09,33,7
ParlaMint-SI-en_2007-07-10-SDZ4-Redna-30-meta.tsv,2007-07-10,41,9
ParlaMint-SI-en_2007-07-11-SDZ4-Redna-30-meta.tsv,2007-07-11,53,5
ParlaMint-SI-en_2007-07-12-SDZ4-Redna-30-meta.tsv,2007-07-12,42,3
ParlaMint-SI-en_2007-07-13-SDZ4-Redna-30-meta.tsv,2007-07-13,41,8
ParlaMint-SI-en_2007-09-06-SDZ4-Izredna-27-meta.tsv,2007-09-06,1,0
ParlaMint-SI-en_2007-09-11-SDZ4-Izredna-28-meta.tsv,2007-09-11,49,11
ParlaMint-SI-en_2007-09-24-SDZ4-Redna-31-meta.tsv,2007-09-24,31,7
ParlaMint-SI-en_2007-09-25-SDZ4-Redna-31-meta.tsv,2007-09-25,28,1
ParlaMint-SI-en_2007-09-26-SDZ4-Redna-31-meta.tsv,2007-09-26,35,8
ParlaMint-SI-en_2007-09-27-SDZ4-Redna-31-meta.tsv,2007-09-27,33,7
ParlaMint-SI-en_2007-09-28-SDZ4-Redna-31-meta.tsv,2007-09-28,31,9
ParlaMint-SI-en_2007-10-01-SDZ4-Redna-31-meta.tsv,2007-10-01,39,8
ParlaMint-SI-en_2007-10-02-SDZ4-Redna-31-meta.tsv,2007-10-02,38,9
ParlaMint-SI-en_2007-10-12-SDZ4-Izredna-29-meta.tsv,2007-10-12,20,2
ParlaMint-SI-en_2007-10-22-SDZ4-Redna-32-meta.tsv,2007-10-22,28,6
ParlaMint-SI-en_2007-10-23-SDZ4-Redna-32-meta.tsv,2007-10-23,50,8
ParlaMint-SI-en_2007-10-24-SDZ4-Redna-32-meta.tsv,2007-10-24,30,1
ParlaMint-SI-en_2007-10-25-SDZ4-Redna-32-meta.tsv,2007-10-25,46,10
ParlaMint-SI-en_2007-10-26-SDZ4-Redna-32-meta.tsv,2007-10-26,22,7
ParlaMint-SI-en_2007-10-29-SDZ4-Redna-32-meta.tsv,2007-10-29,41,10
ParlaMint-SI-en_2007-10-30-SDZ4-Redna-32-meta.tsv,2007-10-30,38,3
ParlaMint-SI-en_2007-11-19-SDZ4-Redna-33-meta.tsv,2007-11-19,66,13
ParlaMint-SI-en_2007-11-20-SDZ4-Redna-33-meta.tsv,2007-11-20,38,8
ParlaMint-SI-en_2007-11-21-SDZ4-Redna-33-meta.tsv,2007-11-21,42,8
ParlaMint-SI-en_2007-11-22-SDZ4-Redna-33-meta.tsv,2007-11-22,34,10
ParlaMint-SI-en_2007-11-23-SDZ4-Redna-33-meta.tsv,2007-11-23,13,7
ParlaMint-SI-en_2007-11-26-SDZ4-Izredna-30-meta.tsv,2007-11-26,37,1
ParlaMint-SI-en_2007-11-26-SDZ4-Izredna-31-meta.tsv,2007-11-26,37,1
ParlaMint-SI-en_2007-11-27-SDZ4-Izredna-30-meta.tsv,2007-11-27,41,6
ParlaMint-SI-en_2007-11-27-SDZ4-Izredna-31-meta.tsv,2007-11-27,41,6
ParlaMint-SI-en_2007-11-28-SDZ4-Izredna-30-meta.tsv,2007-11-28,57,5
ParlaMint-SI-en_2007-11-28-SDZ4-Izredna-31-meta.tsv,2007-11-28,57,5
ParlaMint-SI-en_2007-12-13-SDZ4-Redna-34-meta.tsv,2007-12-13,30,9
ParlaMint-SI-en_2007-12-14-SDZ4-Redna-34-meta.tsv,2007-12-14,27,8
ParlaMint-SI-en_2007-12-17-SDZ4-Redna-34-meta.tsv,2007-12-17,51,7
ParlaMint-SI-en_2007-12-18-SDZ4-Redna-34-meta.tsv,2007-12-18,27,5
ParlaMint-SI-en_2007-12-19-SDZ4-Redna-34-meta.tsv,2007-12-19,46,9
ParlaMint-SI-en_2008-01-16-SDZ4-Izredna-32-meta.tsv,2008-01-16,12,0
ParlaMint-SI-en_2008-01-22-SDZ4-Izredna-32-meta.tsv,2008-01-22,35,6
ParlaMint-SI-en_2008-01-28-SDZ4-Redna-35-meta.tsv,2008-01-28,35,7
ParlaMint-SI-en_2008-01-29-SDZ4-Redna-35-meta.tsv,2008-01-29,48,11
ParlaMint-SI-en_2008-01-30-SDZ4-Redna-35-meta.tsv,2008-01-30,37,9
ParlaMint-SI-en_2008-01-31-SDZ4-Redna-35-meta.tsv,2008-01-31,48,10
ParlaMint-SI-en_2008-02-01-SDZ4-Redna-35-meta.tsv,2008-02-01,55,11
ParlaMint-SI-en_2008-02-05-SDZ4-Redna-35-meta.tsv,2008-02-05,39,8
ParlaMint-SI-en_2008-02-06-SDZ4-Redna-35-meta.tsv,2008-02-06,45,10
ParlaMint-SI-en_2008-02-07-SDZ4-Izredna-33-meta.tsv,2008-02-07,17,2
ParlaMint-SI-en_2008-02-14-SDZ4-Izredna-33-meta.tsv,2008-02-14,42,7
ParlaMint-SI-en_2008-02-26-SDZ4-Redna-36-meta.tsv,2008-02-26,41,5
ParlaMint-SI-en_2008-02-27-SDZ4-Redna-36-meta.tsv,2008-02-27,50,6
ParlaMint-SI-en_2008-02-28-SDZ4-Redna-36-meta.tsv,2008-02-28,39,8
ParlaMint-SI-en_2008-02-29-SDZ4-Redna-36-meta.tsv,2008-02-29,29,9
ParlaMint-SI-en_2008-03-05-SDZ4-Izredna-34-meta.tsv,2008-03-05,46,7
ParlaMint-SI-en_2008-03-25-SDZ4-Redna-37-meta.tsv,2008-03-25,39,6
ParlaMint-SI-en_2008-03-26-SDZ4-Redna-37-meta.tsv,2008-03-26,32,5
ParlaMint-SI-en_2008-03-27-SDZ4-Redna-37-meta.tsv,2008-03-27,49,8
ParlaMint-SI-en_2008-03-28-SDZ4-Redna-37-meta.tsv,2008-03-28,33,8
ParlaMint-SI-en_2008-04-01-SDZ4-Redna-37-meta.tsv,2008-04-01,35,2
ParlaMint-SI-en_2008-04-02-SDZ4-Redna-37-meta.tsv,2008-04-02,48,9
ParlaMint-SI-en_2008-04-21-SDZ4-Redna-38-meta.tsv,2008-04-21,44,8
ParlaMint-SI-en_2008-04-22-SDZ4-Redna-38-meta.tsv,2008-04-22,36,8
ParlaMint-SI-en_2008-04-23-SDZ4-Redna-38-meta.tsv,2008-04-23,38,10
ParlaMint-SI-en_2008-04-24-SDZ4-Redna-38-meta.tsv,2008-04-24,42,8
ParlaMint-SI-en_2008-04-25-SDZ4-Redna-38-meta.tsv,2008-04-25,46,11
ParlaMint-SI-en_2008-05-19-SDZ4-Redna-38-meta.tsv,2008-05-19,3,1
ParlaMint-SI-en_2008-05-19-SDZ4-Redna-39-meta.tsv,2008-05-19,41,3
ParlaMint-SI-en_2008-05-20-SDZ4-Redna-39-meta.tsv,2008-05-20,33,6
ParlaMint-SI-en_2008-05-21-SDZ4-Redna-39-meta.tsv,2008-05-21,44,9
ParlaMint-SI-en_2008-05-22-SDZ4-Redna-39-meta.tsv,2008-05-22,60,9
ParlaMint-SI-en_2008-05-23-SDZ4-Redna-39-meta.tsv,2008-05-23,35,7
ParlaMint-SI-en_2008-05-27-SDZ4-Redna-39-meta.tsv,2008-05-27,21,7
ParlaMint-SI-en_2008-05-28-SDZ4-Redna-39-meta.tsv,2008-05-28,40,5
ParlaMint-SI-en_2008-05-29-SDZ4-Izredna-36-meta.tsv,2008-05-29,39,4
ParlaMint-SI-en_2008-05-30-SDZ4-Izredna-36-meta.tsv,2008-05-30,7,0
