Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u1	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u168	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	GrahamAllen	Allen, Graham William	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u169	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u170	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AmandaMilling	Milling, Amanda Anne	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u171	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u172	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	JamesMearns	Mearns, James Ian	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u173	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u174	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PeterBone	Bone, Peter William	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u175	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u176	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	NigelDodds	Dodds, Nigel	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u177	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u178	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PhilipHollobone	Hollobone, Philip Thomas	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u179	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u180	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KeithVaz	Vaz, Keith Anthony	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u181	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u182	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PhilipDavies	Davies, Philip Andrew	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u183	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u184	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	PaulaSherriff	Sherriff, Paula Michelle	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u185	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u186	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ThomasPursglove	Pursglove, Thomas Christopher John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u187	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u188	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u189	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u190	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ByronDavies	Davies, Byron	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u191	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u192	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	JohnMcDonnell	McDonnell, John Martin	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u193	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u194	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AndrewStephenson	Stephenson, Andrew George	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u195	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u196	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	JudithCummins	Cummins, Judith Mary	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u197	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u198	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGreen	Green, Christopher James	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u199	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u200	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	KirstenOswald	Oswald, Kirsten Frances	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u201	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u202	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyLefroy	Lefroy, Jeremy John Elton	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u203	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u204	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	PeterKyle	Kyle, Peter John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u205	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u206	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NigelHuddleston	Huddleston, Nigel Paul	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u207	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u208	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	JessicaMorden	Morden, Jessica Elizabeth	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u209	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u210	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JasonMcCartney	McCartney, Jason	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u211	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u212	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	RichardShannon	Shannon, Richard James	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u213	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u214	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NigelEvans	Evans, Nigel Martin	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u215	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u216	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	PaulFlynn	Flynn, Paul Phillip	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u217	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u218	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AlecShelbrooke	Shelbrooke, Alec	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u219	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u220	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	CallumMcCaig	McCaig, Callum	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u221	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u222	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RobertBlackman	Blackman, Robert John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u223	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u224	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DianaJohnson	Johnson, Diana Ruth	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u225	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u226	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	StephenGethins	Gethins, Stephen Patrick	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u227	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u228	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BarrySheerman	Sheerman, Barry John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u229	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u230	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MadeleineMoon	Moon, Madeleine	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u231	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u232	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PeterGrant	Grant, Peter	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u233	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u234	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BarryGardiner	Gardiner, Barry Strachan	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u235	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u236	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ElizabethMcInnes	McInnes, Elizabeth Anne	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u237	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u238	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KatherineGreen	Green, Katherine Anne	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u239	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u240	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ConorMcGinn	McGinn, Conor Patrick	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u241	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u242	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AndrewHendry	Hendry, Andrew Egan Henderson	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u243	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u244	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	UUP	Ulster Unionist Party	-	Centre-right	TomElliott	Elliott, Tom	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u245	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u246	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	AndrewGwynne	Gwynne, Andrew John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u247	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u248	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	GregoryMulholland	Mulholland, Gregory Thomas	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u249	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherGrayling	Grayling, Christopher Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u250	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
