Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e55	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e91	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e723	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e730	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.ÅL	Lyngedal, Åsunn	F	1968	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e737	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e742	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SMY	Myrli, Sverre	M	1971	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e749	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e756	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.IOD	Odnes, Ivar	M	1963	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e763	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e768	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.SIMOS	Mossleth, Siv	F	1967	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e773	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e781	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e786	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e822	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e827	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SMY	Myrli, Sverre	M	1971	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e832	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e839	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SMY	Myrli, Sverre	M	1971	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e851	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e858	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.IOD	Odnes, Ivar	M	1963	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e865	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e874	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.IOD	Odnes, Ivar	M	1963	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e883	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e893	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ARNEV	Nævra, Arne	M	1953	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e898	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e905	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	V	Venstre	-	Centre	person.JG	Gunnes, Jon	M	1956	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e912	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e920	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e925	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e931	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SMY	Myrli, Sverre	M	1971	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e938	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e943	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e948	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.IOL	Olsen, Ingalill	F	1955	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e976	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.SSA	Abrahamsen, Solveig Sundbø	F	1963	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1006	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.BERST	Strifeldt, Bengt Rune	M	1971	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1037	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.SIMOS	Mossleth, Siv	F	1967	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1060	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.KILE	Leirtrø, Kirsti	F	1963	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1077	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NAJ	Jegstad, Nils Aage	M	1950	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1100	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.TAJ	Johnsen, Tor André	M	1968	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1117	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.OHA	Hansen, Øystein Langholm	M	1957	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1132	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.JFI	Finstad, Jonny	M	1966	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1155	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1160	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SEL	Lauvås, Stein Erik	M	1965	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1177	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1184	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.LIE	Eskeland, Liv Kari	F	1965	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1202	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.HHLI	Liadal, Hege Haukeland	F	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1215	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.NITB	Bjørke, Nils T.	M	1959	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1225	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.KAAN	Andersen, Karin	F	1952	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1233	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.ELW	Waagen, Elise	F	1990	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1236	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.ELW	Waagen, Elise	F	1990	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1247	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.TNI	Nilsen, Tom-Christer	M	1969	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1264	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.LIC	Christoffersen, Lise	F	1955	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1282	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.IOD	Odnes, Ivar	M	1963	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1297	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.EVH	Hansen, Eva Kristin	F	1973	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1302	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.SSA	Abrahamsen, Solveig Sundbø	F	1963	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1315	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.LAHA	Haltbrekken, Lars	M	1971	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1339	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.KETS	Solvik-Olsen, Ketil	M	1972	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1358	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.OHA	Hansen, Øystein Langholm	M	1957	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1369	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.IOL	Olsen, Ingalill	F	1955	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1385	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.RUG	Grung, Ruth	F	1959	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1400	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	V	Venstre	-	Centre	person.JG	Gunnes, Jon	M	1956	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1407	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NAJ	Jegstad, Nils Aage	M	1950	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1424	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.KILE	Leirtrø, Kirsti	F	1963	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1438	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.SIMOS	Mossleth, Siv	F	1967	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1455	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.ÅL	Lyngedal, Åsunn	F	1968	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1468	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.JFI	Finstad, Jonny	M	1966	
ParlaMint-NO-en_2017-12-14	ParlaMint-NO_2017-12-14.ana.ud316e1481	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2017-2018, Sitting day 2017-12-14	2017-12-14	Unicameralism	Term 2017-2021	Session 2017-2018	-	Sitting day 2017-12-14	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.HEIG	Greni, Heidi	F	1962	
