Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Regular	notMP	Minister	-	-	-	-	JozefSikela.1967	Síkela, Jozef	M	1967	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u13	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u14	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MargitaBalastikova.1967	Balaštíková, Margita	F	1967	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u15	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u16	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	BerenikaPestova.1971	Peštová, Berenika	F	1971	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u17	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u18	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Regular	notMP	Minister	-	-	-	-	JozefSikela.1967	Síkela, Jozef	M	1967	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u19	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u20	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	BerenikaPestova.1971	Peštová, Berenika	F	1971	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u21	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u22	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-006-004	ParlaMint-CZ_2022-12-16-ps2021-048-03-006-004.u23	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/004	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
