Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u1	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u139	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	ÁlvaroSanzRemón	Sanz Remón, Álvaro	M	1977	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u140	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u141	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	FeliuJoanGuillaumesiRàfols	Guillaumes i Ràfols, Feliu-Joan	M	1962	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u142	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u143	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	VíctorMorlánGracia	Morlán Gracia, Víctor	M	1947	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u144	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u145	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u146	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u147	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaPilarBarreiroÁlvarez	Barreiro Álvarez, María Pilar	F	1955	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u148	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u149	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u150	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RafaelCalduchCervera	Calduch Cervera, Rafael	M	1952	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u151	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u152	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	EUPV	Esquerra Unida del País Valencià	Opposition	Left	RicardoSixtoIglesias	Sixto Iglesias, Ricardo	M	1967	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u153	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u154	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	AntoniPicóiAzanza	Picó i Azanza, Antoni	M	1970	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u155	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u156	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaJoséVázquezMorillo	Vázquez Morillo, María José	F	1958	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u157	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u158	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	EmilioOlabarríaMuñoz	Olabarría Muñoz, Emilio	M	1954	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u159	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u160	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	FernandoLópezAmorGarcía	López-Amor García, Fernando	M	1952	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u161	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u162	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	FernandoLópezAmorGarcía	López-Amor García, Fernando	M	1952	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u163	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u164	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u165	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u166	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u167	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u168	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u169	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u170	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u171	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u172	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u173	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u174	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u175	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u176	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u177	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u178	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u179	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u180	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u181	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u182	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u183	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u184	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u185	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u186	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u187	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u188	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u189	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u190	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u191	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u192	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u193	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u194	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u195	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u196	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u197	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u198	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u199	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u200	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u201	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u202	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u203	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u204	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u205	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u206	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u207	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u208	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u209	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u210	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u211	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u212	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u213	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u214	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u215	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u216	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u217	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u218	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u219	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u220	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u221	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u222	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
