Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u1	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u72	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	Amaiur	Amaiur	Opposition	Left	RafaelLarreinaValderrama	Larreina Valderrama, Rafael	M	1956	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u73	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u74	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	Amaiur	Amaiur	Opposition	Left	RafaelLarreinaValderrama	Larreina Valderrama, Rafael	M	1956	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u75	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u76	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u77	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u78	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u79	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u80	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u81	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u82	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u83	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u84	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	CC-NC-PNC	Coalición Canaria-Nueva Canaria-Partido Nacionalista Canario	Opposition	Centre to centre-right	PedroQuevedoIturbe	Quevedo Iturbe, Pedro	M	1956	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u85	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u86	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u87	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u88	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u89	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	UPN	Unión del Pueblo Navarro	Opposition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u90	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u91	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	GB	Geroa Bai	Opposition	Centre-left	BicenteSerranoIzko	Serrano Izko, Bicente	M	1948	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u92	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u93	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	GB	Geroa Bai	Opposition	Centre-left	BicenteSerranoIzko	Serrano Izko, Bicente	M	1948	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u94	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u95	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u96	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u97	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	Opposition	Centre-left	JoanRangelTarrés	Rangel Tarrés, Joan	M	1950	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u98	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u99	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	PereMaciasiArau	Macias i Arau, Pere	M	1956	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u100	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u101	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	AntoniPicóiAzanza	Picó i Azanza, Antoni	M	1970	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u102	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u103	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u104	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u105	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u106	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u107	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u108	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u109	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RafaelCalduchCervera	Calduch Cervera, Rafael	M	1952	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u110	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u111	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u112	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u113	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JaimeEduardoDeOlanoVela	Olano Vela, Jaime Eduardo De	M	1970	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u114	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u115	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JaimeEduardoDeOlanoVela	Olano Vela, Jaime Eduardo De	M	1970	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u116	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u117	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u118	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u119	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u120	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	PedroSauraGarcía	Saura García, Pedro	M	1962	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u121	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u122	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u123	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u124	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	PedroSauraGarcía	Saura García, Pedro	M	1962	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u125	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u126	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	PedroSauraGarcía	Saura García, Pedro	M	1962	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u127	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u128	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u129	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u130	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	RosanaPérezFernández	Pérez Fernández, Rosana	F	1964	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u131	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u132	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	PedroMaríaAzpiazuUriarte	Azpiazu Uriarte, Pedro María	M	1957	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u133	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u134	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RafaelCalduchCervera	Calduch Cervera, Rafael	M	1952	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u135	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u136	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u137	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u138	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u139	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u140	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u141	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u142	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	AntoniPicóiAzanza	Picó i Azanza, Antoni	M	1970	
ParlaMint-ES-en_2015-07-15-CD150715	ParlaMint-ES_2015-07-15-CD150715.u143	Plenary session 279 (2015-07-15)	2015-07-15	Lower house	Legislatura X	Sesión plenaria núm. 279 extraordinaria extraordinaria	-	2015-07-15	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
