Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u1	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u12	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	SigridKaag	Kaag, Sigrid	F	1961	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u13	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u14	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u15	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	SigridKaag	Kaag, Sigrid	F	1961	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u16	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u17	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u18	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u19	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	SigridKaag	Kaag, Sigrid	F	1961	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u20	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-28-tweedekamer-14	ParlaMint-NL_2018-11-28-tweedekamer-14.u21	Report of the meeting of the Dutch Lower House, Meeting 29, Session 14 (2018-11-28)	2018-11-28	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 29	Sitting 2018-11-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
