Session,Date,Male,Female
ParlaMint-PL-en_2018-05-10-sejm-62-3-meta.tsv,2018-05-10,100,42
ParlaMint-PL-en_2018-05-10-senat-60-2-meta.tsv,2018-05-10,37,9
ParlaMint-PL-en_2018-05-11-senat-60-3-meta.tsv,2018-05-11,14,2
ParlaMint-PL-en_2018-05-15-senat-60-4-meta.tsv,2018-05-15,27,4
ParlaMint-PL-en_2018-05-16-senat-60-5-meta.tsv,2018-05-16,27,5
ParlaMint-PL-en_2018-06-05-sejm-63-1-meta.tsv,2018-06-05,60,20
ParlaMint-PL-en_2018-06-06-sejm-63-2-meta.tsv,2018-06-06,77,35
ParlaMint-PL-en_2018-06-06-senat-61-1-meta.tsv,2018-06-06,39,5
ParlaMint-PL-en_2018-06-07-sejm-63-3-meta.tsv,2018-06-07,93,31
ParlaMint-PL-en_2018-06-07-senat-61-2-meta.tsv,2018-06-07,21,5
ParlaMint-PL-en_2018-06-14-sejm-64-1-meta.tsv,2018-06-14,90,39
ParlaMint-PL-en_2018-06-15-sejm-64-2-meta.tsv,2018-06-15,82,23
ParlaMint-PL-en_2018-06-27-sejm-65-1-meta.tsv,2018-06-27,65,25
ParlaMint-PL-en_2018-06-27-senat-62-1-meta.tsv,2018-06-27,41,3
ParlaMint-PL-en_2018-06-28-senat-62-2-meta.tsv,2018-06-28,47,4
ParlaMint-PL-en_2018-06-29-senat-62-3-meta.tsv,2018-06-29,19,3
ParlaMint-PL-en_2018-07-03-sejm-66-1-meta.tsv,2018-07-03,102,44
ParlaMint-PL-en_2018-07-04-sejm-66-2-meta.tsv,2018-07-04,81,30
ParlaMint-PL-en_2018-07-05-sejm-66-3-meta.tsv,2018-07-05,128,50
ParlaMint-PL-en_2018-07-10-senat-63-1-meta.tsv,2018-07-10,54,6
ParlaMint-PL-en_2018-07-11-senat-63-2-meta.tsv,2018-07-11,33,3
ParlaMint-PL-en_2018-07-13-senat-63-3-meta.tsv,2018-07-13,25,5
ParlaMint-PL-en_2018-07-18-sejm-67-1-meta.tsv,2018-07-18,86,30
ParlaMint-PL-en_2018-07-19-sejm-67-2-meta.tsv,2018-07-19,124,56
ParlaMint-PL-en_2018-07-20-sejm-67-3-meta.tsv,2018-07-20,84,31
ParlaMint-PL-en_2018-07-24-senat-64-1-meta.tsv,2018-07-24,33,4
ParlaMint-PL-en_2018-07-25-senat-64-2-meta.tsv,2018-07-25,43,4
ParlaMint-PL-en_2018-07-26-senat-64-3-meta.tsv,2018-07-26,49,8
ParlaMint-PL-en_2018-07-27-senat-64-4-meta.tsv,2018-07-27,36,6
ParlaMint-PL-en_2018-09-12-sejm-68-1-meta.tsv,2018-09-12,65,30
ParlaMint-PL-en_2018-09-13-sejm-68-2-meta.tsv,2018-09-13,87,44
ParlaMint-PL-en_2018-09-26-senat-65-1-meta.tsv,2018-09-26,33,7
ParlaMint-PL-en_2018-09-27-senat-65-2-meta.tsv,2018-09-27,26,4
ParlaMint-PL-en_2018-09-28-senat-65-3-meta.tsv,2018-09-28,14,1
ParlaMint-PL-en_2018-10-02-sejm-69-1-meta.tsv,2018-10-02,82,37
ParlaMint-PL-en_2018-10-03-sejm-69-2-meta.tsv,2018-10-03,108,48
ParlaMint-PL-en_2018-10-04-sejm-69-3-meta.tsv,2018-10-04,83,39
ParlaMint-PL-en_2018-10-23-sejm-70-1-meta.tsv,2018-10-23,76,37
ParlaMint-PL-en_2018-10-24-sejm-70-2-meta.tsv,2018-10-24,35,18
ParlaMint-PL-en_2018-10-24-senat-66-1-meta.tsv,2018-10-24,31,4
ParlaMint-PL-en_2018-10-25-senat-66-2-meta.tsv,2018-10-25,30,7
ParlaMint-PL-en_2018-10-26-senat-66-3-meta.tsv,2018-10-26,35,6
ParlaMint-PL-en_2018-11-07-sejm-71-1-meta.tsv,2018-11-07,66,26
ParlaMint-PL-en_2018-11-08-sejm-71-2-meta.tsv,2018-11-08,89,22
ParlaMint-PL-en_2018-11-09-sejm-71-3-meta.tsv,2018-11-09,72,34
ParlaMint-PL-en_2018-11-21-sejm-72-1-meta.tsv,2018-11-21,76,25
ParlaMint-PL-en_2018-11-21-senat-67-1-meta.tsv,2018-11-21,29,7
ParlaMint-PL-en_2018-11-22-sejm-72-2-meta.tsv,2018-11-22,95,37
ParlaMint-PL-en_2018-11-22-senat-67-2-meta.tsv,2018-11-22,42,5
ParlaMint-PL-en_2018-11-23-sejm-72-3-meta.tsv,2018-11-23,25,23
ParlaMint-PL-en_2018-11-23-senat-67-3-meta.tsv,2018-11-23,40,7
ParlaMint-PL-en_2018-12-05-sejm-73-1-meta.tsv,2018-12-05,66,33
ParlaMint-PL-en_2018-12-06-sejm-73-2-meta.tsv,2018-12-06,95,46
ParlaMint-PL-en_2018-12-07-sejm-73-3-meta.tsv,2018-12-07,22,15
ParlaMint-PL-en_2018-12-12-sejm-74-1-meta.tsv,2018-12-12,145,63
ParlaMint-PL-en_2018-12-12-senat-68-1-meta.tsv,2018-12-12,35,6
ParlaMint-PL-en_2018-12-13-sejm-74-2-meta.tsv,2018-12-13,67,35
ParlaMint-PL-en_2018-12-13-senat-68-2-meta.tsv,2018-12-13,47,7
ParlaMint-PL-en_2018-12-14-sejm-74-3-meta.tsv,2018-12-14,84,40
ParlaMint-PL-en_2018-12-14-senat-68-3-meta.tsv,2018-12-14,20,2
ParlaMint-PL-en_2018-12-19-senat-69-1-meta.tsv,2018-12-19,34,5
ParlaMint-PL-en_2018-12-20-senat-69-2-meta.tsv,2018-12-20,36,5
ParlaMint-PL-en_2018-12-28-sejm-75-1-meta.tsv,2018-12-28,54,16
ParlaMint-PL-en_2018-12-28-senat-70-1-meta.tsv,2018-12-28,31,3
ParlaMint-PL-en_2019-01-16-sejm-76-1-meta.tsv,2019-01-16,33,19
ParlaMint-PL-en_2019-01-17-sejm-76-2-meta.tsv,2019-01-17,65,32
ParlaMint-PL-en_2019-01-23-senat-71-1-meta.tsv,2019-01-23,28,4
ParlaMint-PL-en_2019-01-24-senat-71-2-meta.tsv,2019-01-24,33,5
ParlaMint-PL-en_2019-01-30-sejm-77-1-meta.tsv,2019-01-30,93,64
ParlaMint-PL-en_2019-01-31-sejm-77-2-meta.tsv,2019-01-31,39,12
ParlaMint-PL-en_2019-02-01-senat-72-1-meta.tsv,2019-02-01,43,8
ParlaMint-PL-en_2019-02-13-senat-73-1-meta.tsv,2019-02-13,26,2
ParlaMint-PL-en_2019-02-14-senat-73-2-meta.tsv,2019-02-14,31,3
ParlaMint-PL-en_2019-02-20-sejm-77-3-meta.tsv,2019-02-20,72,26
ParlaMint-PL-en_2019-02-21-sejm-77-4-meta.tsv,2019-02-21,115,43
ParlaMint-PL-en_2019-02-22-sejm-77-5-meta.tsv,2019-02-22,13,3
ParlaMint-PL-en_2019-02-26-senat-74-1-meta.tsv,2019-02-26,47,6
ParlaMint-PL-en_2019-03-13-sejm-78-1-meta.tsv,2019-03-13,75,31
ParlaMint-PL-en_2019-03-14-sejm-78-2-meta.tsv,2019-03-14,83,33
ParlaMint-PL-en_2019-03-15-sejm-78-3-meta.tsv,2019-03-15,69,32
ParlaMint-PL-en_2019-03-20-senat-75-1-meta.tsv,2019-03-20,37,2
ParlaMint-PL-en_2019-03-21-senat-75-2-meta.tsv,2019-03-21,38,8
ParlaMint-PL-en_2019-04-03-sejm-79-1-meta.tsv,2019-04-03,81,43
ParlaMint-PL-en_2019-04-04-sejm-79-2-meta.tsv,2019-04-04,55,35
ParlaMint-PL-en_2019-04-11-sejm-80-1-meta.tsv,2019-04-11,61,26
ParlaMint-PL-en_2019-04-11-senat-76-1-meta.tsv,2019-04-11,27,2
ParlaMint-PL-en_2019-04-12-sejm-80-2-meta.tsv,2019-04-12,70,36
ParlaMint-PL-en_2019-04-12-senat-76-2-meta.tsv,2019-04-12,21,2
ParlaMint-PL-en_2019-04-25-sejm-80-3-meta.tsv,2019-04-25,101,52
ParlaMint-PL-en_2019-04-25-senat-77-1-meta.tsv,2019-04-25,26,3
ParlaMint-PL-en_2019-04-26-sejm-80-4-meta.tsv,2019-04-26,18,8
ParlaMint-PL-en_2019-04-26-senat-77-2-meta.tsv,2019-04-26,16,2
ParlaMint-PL-en_2019-05-08-senat-78-1-meta.tsv,2019-05-08,38,5
ParlaMint-PL-en_2019-05-09-senat-78-2-meta.tsv,2019-05-09,32,7
ParlaMint-PL-en_2019-05-15-sejm-81-1-meta.tsv,2019-05-15,83,36
ParlaMint-PL-en_2019-05-16-sejm-81-2-meta.tsv,2019-05-16,95,38
ParlaMint-PL-en_2019-05-24-senat-79-1-meta.tsv,2019-05-24,30,4
ParlaMint-PL-en_2019-05-28-senat-79-2-meta.tsv,2019-05-28,36,4
ParlaMint-PL-en_2019-06-04-senat-80-1-meta.tsv,2019-06-04,5,0
ParlaMint-PL-en_2019-06-12-sejm-82-1-meta.tsv,2019-06-12,86,30
ParlaMint-PL-en_2019-06-13-sejm-82-2-meta.tsv,2019-06-13,93,45
ParlaMint-PL-en_2019-06-14-sejm-82-3-meta.tsv,2019-06-14,14,4
ParlaMint-PL-en_2019-06-26-senat-81-1-meta.tsv,2019-06-26,33,5
ParlaMint-PL-en_2019-07-03-sejm-83-1-meta.tsv,2019-07-03,94,44
ParlaMint-PL-en_2019-07-04-sejm-83-2-meta.tsv,2019-07-04,99,40
ParlaMint-PL-en_2019-07-10-senat-82-1-meta.tsv,2019-07-10,35,4
ParlaMint-PL-en_2019-07-11-senat-82-2-meta.tsv,2019-07-11,30,8
ParlaMint-PL-en_2019-07-12-senat-82-3-meta.tsv,2019-07-12,27,5
ParlaMint-PL-en_2019-07-17-sejm-84-1-meta.tsv,2019-07-17,95,51
ParlaMint-PL-en_2019-07-18-sejm-84-2-meta.tsv,2019-07-18,106,49
ParlaMint-PL-en_2019-07-19-sejm-84-3-meta.tsv,2019-07-19,78,51
ParlaMint-PL-en_2019-07-31-sejm-85-1-meta.tsv,2019-07-31,42,15
ParlaMint-PL-en_2019-07-31-senat-83-1-meta.tsv,2019-07-31,40,5
ParlaMint-PL-en_2019-08-01-senat-83-2-meta.tsv,2019-08-01,48,8
ParlaMint-PL-en_2019-08-02-senat-83-3-meta.tsv,2019-08-02,38,4
ParlaMint-PL-en_2019-08-09-sejm-85-2-meta.tsv,2019-08-09,22,11
ParlaMint-PL-en_2019-08-30-sejm-85-3-meta.tsv,2019-08-30,79,33
ParlaMint-PL-en_2019-08-30-senat-84-1-meta.tsv,2019-08-30,17,1
ParlaMint-PL-en_2019-08-31-senat-84-2-meta.tsv,2019-08-31,18,3
ParlaMint-PL-en_2019-09-11-sejm-86-1-meta.tsv,2019-09-11,96,34
ParlaMint-PL-en_2019-09-25-senat-85-1-meta.tsv,2019-09-25,35,6
ParlaMint-PL-en_2019-09-26-senat-85-2-meta.tsv,2019-09-26,24,3
ParlaMint-PL-en_2019-10-15-sejm-86-2-meta.tsv,2019-10-15,31,21
ParlaMint-PL-en_2019-10-16-sejm-86-3-meta.tsv,2019-10-16,60,22
ParlaMint-PL-en_2019-10-17-senat-85-3-meta.tsv,2019-10-17,23,3
ParlaMint-PL-en_2019-10-18-senat-85-4-meta.tsv,2019-10-18,18,5
ParlaMint-PL-en_2019-11-12-sejm-01-1-meta.tsv,2019-11-12,327,131
ParlaMint-PL-en_2019-11-12-senat-01-1-meta.tsv,2019-11-12,11,1
ParlaMint-PL-en_2019-11-13-sejm-01-2-meta.tsv,2019-11-13,6,3
ParlaMint-PL-en_2019-11-13-senat-01-2-meta.tsv,2019-11-13,11,4
ParlaMint-PL-en_2019-11-19-sejm-01-3-meta.tsv,2019-11-19,133,70
ParlaMint-PL-en_2019-11-21-sejm-01-4-meta.tsv,2019-11-21,53,30
ParlaMint-PL-en_2019-12-12-sejm-02-1-meta.tsv,2019-12-12,68,36
ParlaMint-PL-en_2019-12-17-senat-02-1-meta.tsv,2019-12-17,34,10
ParlaMint-PL-en_2019-12-18-senat-02-2-meta.tsv,2019-12-18,22,9
ParlaMint-PL-en_2019-12-19-sejm-02-2-meta.tsv,2019-12-19,93,42
ParlaMint-PL-en_2019-12-20-sejm-02-3-meta.tsv,2019-12-20,64,35
ParlaMint-PL-en_2020-01-08-sejm-03-1-meta.tsv,2020-01-08,114,64
ParlaMint-PL-en_2020-01-09-sejm-03-2-meta.tsv,2020-01-09,76,40
ParlaMint-PL-en_2020-01-10-sejm-03-3-meta.tsv,2020-01-10,42,16
ParlaMint-PL-en_2020-01-15-senat-03-1-meta.tsv,2020-01-15,41,13
ParlaMint-PL-en_2020-01-16-senat-03-2-meta.tsv,2020-01-16,41,9
ParlaMint-PL-en_2020-01-17-senat-03-3-meta.tsv,2020-01-17,35,10
ParlaMint-PL-en_2020-01-22-sejm-04-1-meta.tsv,2020-01-22,96,36
ParlaMint-PL-en_2020-01-23-sejm-04-2-meta.tsv,2020-01-23,94,52
ParlaMint-PL-en_2020-02-05-senat-04-1-meta.tsv,2020-02-05,33,14
ParlaMint-PL-en_2020-02-06-senat-04-2-meta.tsv,2020-02-06,47,10
ParlaMint-PL-en_2020-02-12-sejm-05-1-meta.tsv,2020-02-12,83,41
ParlaMint-PL-en_2020-02-13-sejm-05-2-meta.tsv,2020-02-13,114,54
ParlaMint-PL-en_2020-02-14-sejm-06-1-meta.tsv,2020-02-14,29,16
ParlaMint-PL-en_2020-02-25-senat-05-1-meta.tsv,2020-02-25,31,8
ParlaMint-PL-en_2020-02-26-senat-05-2-meta.tsv,2020-02-26,39,12
ParlaMint-PL-en_2020-02-27-senat-05-3-meta.tsv,2020-02-27,40,15
ParlaMint-PL-en_2020-03-02-sejm-07-1-meta.tsv,2020-03-02,41,20
ParlaMint-PL-en_2020-03-06-senat-06-1-meta.tsv,2020-03-06,14,5
ParlaMint-PL-en_2020-03-12-senat-07-1-meta.tsv,2020-03-12,24,6
ParlaMint-PL-en_2020-03-13-senat-07-2-meta.tsv,2020-03-13,17,5
ParlaMint-PL-en_2020-03-26-sejm-08-1-meta.tsv,2020-03-26,10,5
ParlaMint-PL-en_2020-03-27-sejm-08-2-meta.tsv,2020-03-27,22,7
ParlaMint-PL-en_2020-03-30-senat-08-1-meta.tsv,2020-03-30,15,6
ParlaMint-PL-en_2020-03-31-sejm-09-1-meta.tsv,2020-03-31,6,1
ParlaMint-PL-en_2020-04-03-sejm-09-2-meta.tsv,2020-04-03,14,5
ParlaMint-PL-en_2020-04-06-sejm-09-3-meta.tsv,2020-04-06,30,11
ParlaMint-PL-en_2020-04-07-sejm-09-4-meta.tsv,2020-04-07,14,6
ParlaMint-PL-en_2020-04-08-sejm-09-5-meta.tsv,2020-04-08,15,4
ParlaMint-PL-en_2020-04-15-sejm-10-1-meta.tsv,2020-04-15,52,42
ParlaMint-PL-en_2020-04-15-senat-09-1-meta.tsv,2020-04-15,32,12
ParlaMint-PL-en_2020-04-16-sejm-10-2-meta.tsv,2020-04-16,28,18
ParlaMint-PL-en_2020-04-16-senat-09-2-meta.tsv,2020-04-16,24,8
ParlaMint-PL-en_2020-04-29-sejm-11-1-meta.tsv,2020-04-29,46,34
ParlaMint-PL-en_2020-04-30-sejm-11-2-meta.tsv,2020-04-30,54,29
ParlaMint-PL-en_2020-05-05-sejm-11-3-meta.tsv,2020-05-05,25,23
ParlaMint-PL-en_2020-05-05-senat-10-1-meta.tsv,2020-05-05,24,2
ParlaMint-PL-en_2020-05-06-sejm-11-4-meta.tsv,2020-05-06,52,40
ParlaMint-PL-en_2020-05-06-senat-10-2-meta.tsv,2020-05-06,40,9
ParlaMint-PL-en_2020-05-07-sejm-11-5-meta.tsv,2020-05-07,41,15
ParlaMint-PL-en_2020-05-12-sejm-11-6-meta.tsv,2020-05-12,33,12
ParlaMint-PL-en_2020-05-12-senat-10-3-meta.tsv,2020-05-12,24,6
ParlaMint-PL-en_2020-05-13-senat-10-4-meta.tsv,2020-05-13,45,12
ParlaMint-PL-en_2020-05-14-sejm-11-7-meta.tsv,2020-05-14,11,1
ParlaMint-PL-en_2020-05-27-sejm-12-1-meta.tsv,2020-05-27,50,34
ParlaMint-PL-en_2020-05-28-sejm-12-2-meta.tsv,2020-05-28,81,48
ParlaMint-PL-en_2020-06-01-senat-11-1-meta.tsv,2020-06-01,12,2
ParlaMint-PL-en_2020-06-02-sejm-12-3-meta.tsv,2020-06-02,11,9
ParlaMint-PL-en_2020-06-02-senat-11-2-meta.tsv,2020-06-02,24,8
ParlaMint-PL-en_2020-06-03-senat-11-3-meta.tsv,2020-06-03,38,14
ParlaMint-PL-en_2020-06-04-sejm-12-4-meta.tsv,2020-06-04,67,39
ParlaMint-PL-en_2020-06-17-senat-12-1-meta.tsv,2020-06-17,37,8
ParlaMint-PL-en_2020-06-18-senat-12-2-meta.tsv,2020-06-18,20,10
ParlaMint-PL-en_2020-06-19-sejm-13-1-meta.tsv,2020-06-19,52,38
ParlaMint-PL-en_2020-07-01-senat-13-1-meta.tsv,2020-07-01,34,7
ParlaMint-PL-en_2020-07-02-senat-13-2-meta.tsv,2020-07-02,26,13
ParlaMint-PL-en_2020-07-15-sejm-14-1-meta.tsv,2020-07-15,71,31
ParlaMint-PL-en_2020-07-16-sejm-14-2-meta.tsv,2020-07-16,48,26
ParlaMint-PL-en_2020-07-22-sejm-15-1-meta.tsv,2020-07-22,83,44
ParlaMint-PL-en_2020-07-23-sejm-15-2-meta.tsv,2020-07-23,103,48
ParlaMint-PL-en_2020-07-24-sejm-15-3-meta.tsv,2020-07-24,29,33
ParlaMint-PL-en_2020-08-11-senat-14-1-meta.tsv,2020-08-11,16,8
ParlaMint-PL-en_2020-08-12-senat-14-2-meta.tsv,2020-08-12,35,6
ParlaMint-PL-en_2020-08-13-senat-14-3-meta.tsv,2020-08-13,39,16
ParlaMint-PL-en_2020-08-14-sejm-16-1-meta.tsv,2020-08-14,44,24
ParlaMint-PL-en_2020-08-17-senat-14-4-meta.tsv,2020-08-17,14,7
ParlaMint-PL-en_2020-08-18-senat-14-5-meta.tsv,2020-08-18,9,7
ParlaMint-PL-en_2020-09-10-senat-15-1-meta.tsv,2020-09-10,42,8
ParlaMint-PL-en_2020-09-11-senat-15-2-meta.tsv,2020-09-11,23,6
ParlaMint-PL-en_2020-09-16-sejm-17-1-meta.tsv,2020-09-16,104,43
ParlaMint-PL-en_2020-09-17-sejm-17-2-meta.tsv,2020-09-17,103,45
ParlaMint-PL-en_2020-09-29-senat-16-1-meta.tsv,2020-09-29,38,12
ParlaMint-PL-en_2020-09-30-senat-16-2-meta.tsv,2020-09-30,27,9
ParlaMint-PL-en_2020-10-07-sejm-18-1-meta.tsv,2020-10-07,60,20
ParlaMint-PL-en_2020-10-13-senat-16-3-meta.tsv,2020-10-13,34,5
ParlaMint-PL-en_2020-10-14-senat-16-4-meta.tsv,2020-10-14,11,0
ParlaMint-PL-en_2020-10-20-sejm-19-1-meta.tsv,2020-10-20,5,0
ParlaMint-PL-en_2020-10-21-sejm-19-2-meta.tsv,2020-10-21,37,17
ParlaMint-PL-en_2020-10-22-sejm-19-3-meta.tsv,2020-10-22,37,15
ParlaMint-PL-en_2020-10-26-senat-17-1-meta.tsv,2020-10-26,22,7
ParlaMint-PL-en_2020-10-27-sejm-20-1-meta.tsv,2020-10-27,72,41
ParlaMint-PL-en_2020-10-27-senat-17-2-meta.tsv,2020-10-27,16,6
ParlaMint-PL-en_2020-10-28-sejm-20-2-meta.tsv,2020-10-28,52,36
ParlaMint-PL-en_2020-10-28-senat-17-3-meta.tsv,2020-10-28,31,11
ParlaMint-PL-en_2020-11-18-sejm-21-1-meta.tsv,2020-11-18,89,38
ParlaMint-PL-en_2020-11-19-sejm-21-2-meta.tsv,2020-11-19,78,44
ParlaMint-PL-en_2020-11-25-senat-18-1-meta.tsv,2020-11-25,32,7
ParlaMint-PL-en_2020-11-26-senat-18-2-meta.tsv,2020-11-26,23,11
ParlaMint-PL-en_2020-11-27-sejm-21-3-meta.tsv,2020-11-27,87,33
ParlaMint-PL-en_2020-11-27-senat-18-3-meta.tsv,2020-11-27,35,16
ParlaMint-PL-en_2020-11-28-sejm-21-4-meta.tsv,2020-11-28,7,3
ParlaMint-PL-en_2020-11-28-senat-18-4-meta.tsv,2020-11-28,7,0
ParlaMint-PL-en_2020-12-02-senat-18-5-meta.tsv,2020-12-02,31,10
ParlaMint-PL-en_2020-12-03-senat-18-6-meta.tsv,2020-12-03,12,5
ParlaMint-PL-en_2020-12-09-sejm-22-1-meta.tsv,2020-12-09,70,22
ParlaMint-PL-en_2020-12-10-sejm-22-2-meta.tsv,2020-12-10,66,33
ParlaMint-PL-en_2020-12-15-sejm-23-1-meta.tsv,2020-12-15,77,33
ParlaMint-PL-en_2020-12-16-sejm-23-2-meta.tsv,2020-12-16,74,49
ParlaMint-PL-en_2020-12-16-senat-19-1-meta.tsv,2020-12-16,41,4
ParlaMint-PL-en_2020-12-17-sejm-24-1-meta.tsv,2020-12-17,9,4
ParlaMint-PL-en_2020-12-17-senat-19-2-meta.tsv,2020-12-17,41,11
ParlaMint-PL-en_2021-01-11-senat-20-1-meta.tsv,2021-01-11,30,8
ParlaMint-PL-en_2021-01-12-senat-20-2-meta.tsv,2021-01-12,35,9
ParlaMint-PL-en_2021-01-13-senat-20-3-meta.tsv,2021-01-13,12,2
ParlaMint-PL-en_2021-01-20-sejm-25-1-meta.tsv,2021-01-20,68,42
ParlaMint-PL-en_2021-01-21-sejm-25-2-meta.tsv,2021-01-21,88,48
ParlaMint-PL-en_2021-02-17-senat-21-1-meta.tsv,2021-02-17,35,7
ParlaMint-PL-en_2021-02-18-senat-21-2-meta.tsv,2021-02-18,33,9
ParlaMint-PL-en_2021-02-19-senat-21-3-meta.tsv,2021-02-19,29,6
ParlaMint-PL-en_2021-02-24-sejm-26-1-meta.tsv,2021-02-24,85,52
ParlaMint-PL-en_2021-02-25-sejm-26-2-meta.tsv,2021-02-25,84,42
ParlaMint-PL-en_2021-03-16-sejm-27-1-meta.tsv,2021-03-16,82,43
ParlaMint-PL-en_2021-03-17-sejm-27-2-meta.tsv,2021-03-17,100,58
ParlaMint-PL-en_2021-03-24-senat-22-1-meta.tsv,2021-03-24,39,16
ParlaMint-PL-en_2021-03-25-senat-22-2-meta.tsv,2021-03-25,30,11
ParlaMint-PL-en_2021-03-30-sejm-27-3-meta.tsv,2021-03-30,21,9
ParlaMint-PL-en_2021-04-14-sejm-28-1-meta.tsv,2021-04-14,104,43
ParlaMint-PL-en_2021-04-14-senat-23-1-meta.tsv,2021-04-14,35,4
ParlaMint-PL-en_2021-04-15-sejm-28-2-meta.tsv,2021-04-15,81,39
ParlaMint-PL-en_2021-04-15-senat-23-2-meta.tsv,2021-04-15,28,11
ParlaMint-PL-en_2021-04-20-sejm-28-3-meta.tsv,2021-04-20,17,8
ParlaMint-PL-en_2021-05-04-sejm-29-1-meta.tsv,2021-05-04,42,19
ParlaMint-PL-en_2021-05-12-senat-24-1-meta.tsv,2021-05-12,42,16
ParlaMint-PL-en_2021-05-13-senat-24-2-meta.tsv,2021-05-13,32,10
ParlaMint-PL-en_2021-05-19-sejm-30-1-meta.tsv,2021-05-19,86,44
ParlaMint-PL-en_2021-05-20-sejm-30-2-meta.tsv,2021-05-20,79,39
ParlaMint-PL-en_2021-05-21-sejm-30-3-meta.tsv,2021-05-21,57,48
ParlaMint-PL-en_2021-05-27-senat-24-3-meta.tsv,2021-05-27,31,9
ParlaMint-PL-en_2021-05-28-sejm-30-4-meta.tsv,2021-05-28,21,9
ParlaMint-PL-en_2021-06-10-senat-25-1-meta.tsv,2021-06-10,24,9
ParlaMint-PL-en_2021-06-15-sejm-31-1-meta.tsv,2021-06-15,58,23
ParlaMint-PL-en_2021-06-16-sejm-32-1-meta.tsv,2021-06-16,30,18
ParlaMint-PL-en_2021-06-16-senat-26-1-meta.tsv,2021-06-16,37,12
ParlaMint-PL-en_2021-06-17-senat-26-2-meta.tsv,2021-06-17,20,8
ParlaMint-PL-en_2021-06-18-senat-26-3-meta.tsv,2021-06-18,26,12
ParlaMint-PL-en_2021-06-23-sejm-33-1-meta.tsv,2021-06-23,81,47
ParlaMint-PL-en_2021-06-24-sejm-33-2-meta.tsv,2021-06-24,104,70
ParlaMint-PL-en_2021-07-07-sejm-34-1-meta.tsv,2021-07-07,94,36
ParlaMint-PL-en_2021-07-08-sejm-34-2-meta.tsv,2021-07-08,88,51
ParlaMint-PL-en_2021-07-21-sejm-35-1-meta.tsv,2021-07-21,91,60
ParlaMint-PL-en_2021-07-21-senat-27-1-meta.tsv,2021-07-21,37,9
ParlaMint-PL-en_2021-07-22-sejm-35-2-meta.tsv,2021-07-22,92,46
ParlaMint-PL-en_2021-07-22-senat-27-2-meta.tsv,2021-07-22,30,12
ParlaMint-PL-en_2021-07-23-sejm-35-3-meta.tsv,2021-07-23,63,40
ParlaMint-PL-en_2021-07-23-senat-27-3-meta.tsv,2021-07-23,25,7
ParlaMint-PL-en_2021-08-04-senat-28-1-meta.tsv,2021-08-04,38,15
ParlaMint-PL-en_2021-08-05-senat-28-2-meta.tsv,2021-08-05,45,17
ParlaMint-PL-en_2021-08-06-senat-28-3-meta.tsv,2021-08-06,11,7
ParlaMint-PL-en_2021-08-11-sejm-36-1-meta.tsv,2021-08-11,75,43
ParlaMint-PL-en_2021-09-06-sejm-36-2-meta.tsv,2021-09-06,38,11
ParlaMint-PL-en_2021-09-09-senat-29-1-meta.tsv,2021-09-09,30,6
ParlaMint-PL-en_2021-09-10-senat-29-2-meta.tsv,2021-09-10,16,2
ParlaMint-PL-en_2021-09-15-sejm-36-3-meta.tsv,2021-09-15,61,34
ParlaMint-PL-en_2021-09-15-sejm-37-1-meta.tsv,2021-09-15,79,39
ParlaMint-PL-en_2021-09-16-sejm-37-2-meta.tsv,2021-09-16,131,59
ParlaMint-PL-en_2021-09-17-sejm-37-3-meta.tsv,2021-09-17,88,59
ParlaMint-PL-en_2021-09-21-senat-30-1-meta.tsv,2021-09-21,18,2
ParlaMint-PL-en_2021-09-29-sejm-38-1-meta.tsv,2021-09-29,103,53
ParlaMint-PL-en_2021-09-30-sejm-38-2-meta.tsv,2021-09-30,134,72
ParlaMint-PL-en_2021-10-01-sejm-38-3-meta.tsv,2021-10-01,91,38
ParlaMint-PL-en_2021-10-07-senat-31-1-meta.tsv,2021-10-07,43,12
ParlaMint-PL-en_2021-10-08-senat-31-2-meta.tsv,2021-10-08,30,8
ParlaMint-PL-en_2021-10-13-sejm-39-1-meta.tsv,2021-10-13,109,53
ParlaMint-PL-en_2021-10-14-sejm-39-2-meta.tsv,2021-10-14,111,46
ParlaMint-PL-en_2021-10-27-senat-32-1-meta.tsv,2021-10-27,42,14
ParlaMint-PL-en_2021-10-28-sejm-40-1-meta.tsv,2021-10-28,104,56
ParlaMint-PL-en_2021-10-28-senat-32-2-meta.tsv,2021-10-28,46,12
ParlaMint-PL-en_2021-10-29-sejm-40-2-meta.tsv,2021-10-29,87,40
ParlaMint-PL-en_2021-10-29-senat-32-3-meta.tsv,2021-10-29,35,12
ParlaMint-PL-en_2021-11-09-sejm-41-1-meta.tsv,2021-11-09,80,33
ParlaMint-PL-en_2021-11-16-sejm-42-1-meta.tsv,2021-11-16,112,46
ParlaMint-PL-en_2021-11-17-sejm-42-2-meta.tsv,2021-11-17,113,46
ParlaMint-PL-en_2021-11-24-senat-33-1-meta.tsv,2021-11-24,37,8
ParlaMint-PL-en_2021-11-25-senat-33-2-meta.tsv,2021-11-25,47,19
ParlaMint-PL-en_2021-11-26-senat-33-3-meta.tsv,2021-11-26,14,4
ParlaMint-PL-en_2021-11-30-sejm-43-1-meta.tsv,2021-11-30,53,38
ParlaMint-PL-en_2021-12-01-sejm-43-2-meta.tsv,2021-12-01,116,68
ParlaMint-PL-en_2021-12-02-sejm-43-3-meta.tsv,2021-12-02,72,33
