Session,Date,Male,Female
ParlaMint-DK-en_2017-06-14-20161-M110-meta.tsv,2017-06-14,0,1
ParlaMint-DK-en_2017-09-06-20161-M111-meta.tsv,2017-09-06,5,2
ParlaMint-DK-en_2017-09-07-20161-M112-meta.tsv,2017-09-07,29,17
ParlaMint-DK-en_2017-10-03-20171-M1-meta.tsv,2017-10-03,2,1
ParlaMint-DK-en_2017-10-04-20171-M2-meta.tsv,2017-10-04,0,1
ParlaMint-DK-en_2017-10-05-20171-M3-meta.tsv,2017-10-05,46,29
ParlaMint-DK-en_2017-10-10-20171-M4-meta.tsv,2017-10-10,29,9
ParlaMint-DK-en_2017-10-11-20171-M5-meta.tsv,2017-10-11,8,5
ParlaMint-DK-en_2017-10-12-20171-M6-meta.tsv,2017-10-12,38,12
ParlaMint-DK-en_2017-10-13-20171-M7-meta.tsv,2017-10-13,5,7
ParlaMint-DK-en_2017-10-24-20171-M8-meta.tsv,2017-10-24,20,13
ParlaMint-DK-en_2017-10-25-20171-M9-meta.tsv,2017-10-25,27,11
ParlaMint-DK-en_2017-10-26-20171-M10-meta.tsv,2017-10-26,30,16
ParlaMint-DK-en_2017-10-27-20171-M11-meta.tsv,2017-10-27,9,11
ParlaMint-DK-en_2017-11-02-20171-M12-meta.tsv,2017-11-02,17,8
ParlaMint-DK-en_2017-11-03-20171-M13-meta.tsv,2017-11-03,11,1
ParlaMint-DK-en_2017-11-07-20171-M14-meta.tsv,2017-11-07,26,14
ParlaMint-DK-en_2017-11-08-20171-M15-meta.tsv,2017-11-08,11,4
ParlaMint-DK-en_2017-11-09-20171-M16-meta.tsv,2017-11-09,20,9
ParlaMint-DK-en_2017-11-10-20171-M17-meta.tsv,2017-11-10,5,6
ParlaMint-DK-en_2017-11-14-20171-M18-meta.tsv,2017-11-14,11,14
ParlaMint-DK-en_2017-11-15-20171-M19-meta.tsv,2017-11-15,22,8
ParlaMint-DK-en_2017-11-16-20171-M20-meta.tsv,2017-11-16,21,5
ParlaMint-DK-en_2017-11-22-20171-M21-meta.tsv,2017-11-22,7,6
ParlaMint-DK-en_2017-11-23-20171-M22-meta.tsv,2017-11-23,29,11
ParlaMint-DK-en_2017-11-24-20171-M23-meta.tsv,2017-11-24,14,17
ParlaMint-DK-en_2017-11-28-20171-M24-meta.tsv,2017-11-28,20,12
ParlaMint-DK-en_2017-11-29-20171-M25-meta.tsv,2017-11-29,8,6
ParlaMint-DK-en_2017-11-30-20171-M26-meta.tsv,2017-11-30,12,11
ParlaMint-DK-en_2017-12-01-20171-M27-meta.tsv,2017-12-01,21,10
ParlaMint-DK-en_2017-12-05-20171-M28-meta.tsv,2017-12-05,26,20
ParlaMint-DK-en_2017-12-06-20171-M29-meta.tsv,2017-12-06,18,9
ParlaMint-DK-en_2017-12-07-20171-M30-meta.tsv,2017-12-07,31,21
ParlaMint-DK-en_2017-12-08-20171-M31-meta.tsv,2017-12-08,25,16
ParlaMint-DK-en_2017-12-12-20171-M32-meta.tsv,2017-12-12,23,10
ParlaMint-DK-en_2017-12-13-20171-M33-meta.tsv,2017-12-13,21,9
ParlaMint-DK-en_2017-12-14-20171-M34-meta.tsv,2017-12-14,14,8
ParlaMint-DK-en_2017-12-15-20171-M35-meta.tsv,2017-12-15,10,13
ParlaMint-DK-en_2017-12-19-20171-M36-meta.tsv,2017-12-19,27,11
ParlaMint-DK-en_2017-12-20-20171-M37-meta.tsv,2017-12-20,20,8
ParlaMint-DK-en_2017-12-22-20171-M38-meta.tsv,2017-12-22,35,18
ParlaMint-DK-en_2017-12-22-20171-M39-meta.tsv,2017-12-22,1,1
ParlaMint-DK-en_2018-01-09-20171-M40-meta.tsv,2018-01-09,14,9
ParlaMint-DK-en_2018-01-10-20171-M41-meta.tsv,2018-01-10,29,4
ParlaMint-DK-en_2018-01-11-20171-M42-meta.tsv,2018-01-11,12,14
ParlaMint-DK-en_2018-01-12-20171-M43-meta.tsv,2018-01-12,14,8
ParlaMint-DK-en_2018-01-16-20171-M44-meta.tsv,2018-01-16,32,9
ParlaMint-DK-en_2018-01-17-20171-M45-meta.tsv,2018-01-17,11,4
ParlaMint-DK-en_2018-01-18-20171-M46-meta.tsv,2018-01-18,16,8
ParlaMint-DK-en_2018-01-19-20171-M47-meta.tsv,2018-01-19,21,5
ParlaMint-DK-en_2018-01-23-20171-M48-meta.tsv,2018-01-23,22,8
ParlaMint-DK-en_2018-01-24-20171-M49-meta.tsv,2018-01-24,14,10
ParlaMint-DK-en_2018-01-25-20171-M50-meta.tsv,2018-01-25,6,5
ParlaMint-DK-en_2018-01-26-20171-M51-meta.tsv,2018-01-26,10,12
ParlaMint-DK-en_2018-01-30-20171-M52-meta.tsv,2018-01-30,9,6
ParlaMint-DK-en_2018-01-31-20171-M53-meta.tsv,2018-01-31,19,7
ParlaMint-DK-en_2018-02-01-20171-M54-meta.tsv,2018-02-01,14,8
ParlaMint-DK-en_2018-02-02-20171-M55-meta.tsv,2018-02-02,4,9
ParlaMint-DK-en_2018-02-06-20171-M56-meta.tsv,2018-02-06,21,10
ParlaMint-DK-en_2018-02-07-20171-M57-meta.tsv,2018-02-07,9,6
ParlaMint-DK-en_2018-02-08-20171-M58-meta.tsv,2018-02-08,14,13
ParlaMint-DK-en_2018-02-09-20171-M59-meta.tsv,2018-02-09,1,0
ParlaMint-DK-en_2018-02-20-20171-M60-meta.tsv,2018-02-20,17,4
ParlaMint-DK-en_2018-02-21-20171-M61-meta.tsv,2018-02-21,18,9
ParlaMint-DK-en_2018-02-22-20171-M62-meta.tsv,2018-02-22,16,15
ParlaMint-DK-en_2018-02-23-20171-M63-meta.tsv,2018-02-23,19,12
ParlaMint-DK-en_2018-02-27-20171-M64-meta.tsv,2018-02-27,28,13
ParlaMint-DK-en_2018-02-28-20171-M65-meta.tsv,2018-02-28,10,4
ParlaMint-DK-en_2018-03-01-20171-M66-meta.tsv,2018-03-01,32,14
ParlaMint-DK-en_2018-03-02-20171-M67-meta.tsv,2018-03-02,17,8
ParlaMint-DK-en_2018-03-13-20171-M68-meta.tsv,2018-03-13,23,11
ParlaMint-DK-en_2018-03-14-20171-M69-meta.tsv,2018-03-14,16,5
ParlaMint-DK-en_2018-03-15-20171-M70-meta.tsv,2018-03-15,29,20
ParlaMint-DK-en_2018-03-16-20171-M71-meta.tsv,2018-03-16,12,7
ParlaMint-DK-en_2018-03-20-20171-M72-meta.tsv,2018-03-20,34,16
ParlaMint-DK-en_2018-03-21-20171-M73-meta.tsv,2018-03-21,6,4
ParlaMint-DK-en_2018-03-23-20171-M74-meta.tsv,2018-03-23,8,14
ParlaMint-DK-en_2018-04-03-20171-M75-meta.tsv,2018-04-03,32,11
ParlaMint-DK-en_2018-04-04-20171-M76-meta.tsv,2018-04-04,17,12
ParlaMint-DK-en_2018-04-05-20171-M77-meta.tsv,2018-04-05,21,9
ParlaMint-DK-en_2018-04-06-20171-M78-meta.tsv,2018-04-06,18,11
ParlaMint-DK-en_2018-04-10-20171-M79-meta.tsv,2018-04-10,28,16
ParlaMint-DK-en_2018-04-11-20171-M80-meta.tsv,2018-04-11,10,5
ParlaMint-DK-en_2018-04-12-20171-M81-meta.tsv,2018-04-12,31,14
ParlaMint-DK-en_2018-04-13-20171-M82-meta.tsv,2018-04-13,8,4
ParlaMint-DK-en_2018-04-17-20171-M83-meta.tsv,2018-04-17,27,19
ParlaMint-DK-en_2018-04-18-20171-M84-meta.tsv,2018-04-18,16,11
ParlaMint-DK-en_2018-04-19-20171-M85-meta.tsv,2018-04-19,16,18
ParlaMint-DK-en_2018-04-20-20171-M86-meta.tsv,2018-04-20,11,8
ParlaMint-DK-en_2018-04-24-20171-M87-meta.tsv,2018-04-24,21,9
ParlaMint-DK-en_2018-04-25-20171-M88-meta.tsv,2018-04-25,8,1
ParlaMint-DK-en_2018-04-26-20171-M89-meta.tsv,2018-04-26,19,19
ParlaMint-DK-en_2018-05-02-20171-M90-meta.tsv,2018-05-02,22,6
ParlaMint-DK-en_2018-05-03-20171-M91-meta.tsv,2018-05-03,28,15
ParlaMint-DK-en_2018-05-04-20171-M92-meta.tsv,2018-05-04,14,17
ParlaMint-DK-en_2018-05-08-20171-M93-meta.tsv,2018-05-08,26,17
ParlaMint-DK-en_2018-05-09-20171-M94-meta.tsv,2018-05-09,33,19
ParlaMint-DK-en_2018-05-15-20171-M95-meta.tsv,2018-05-15,11,12
ParlaMint-DK-en_2018-05-16-20171-M96-meta.tsv,2018-05-16,23,12
ParlaMint-DK-en_2018-05-17-20171-M97-meta.tsv,2018-05-17,17,16
ParlaMint-DK-en_2018-05-18-20171-M98-meta.tsv,2018-05-18,8,3
ParlaMint-DK-en_2018-05-22-20171-M99-meta.tsv,2018-05-22,34,15
ParlaMint-DK-en_2018-05-23-20171-M100-meta.tsv,2018-05-23,19,17
ParlaMint-DK-en_2018-05-24-20171-M101-meta.tsv,2018-05-24,11,12
ParlaMint-DK-en_2018-05-25-20171-M102-meta.tsv,2018-05-25,13,12
ParlaMint-DK-en_2018-05-29-20171-M103-meta.tsv,2018-05-29,19,13
ParlaMint-DK-en_2018-05-30-20171-M104-meta.tsv,2018-05-30,50,27
ParlaMint-DK-en_2018-05-31-20171-M105-meta.tsv,2018-05-31,16,1
ParlaMint-DK-en_2018-06-01-20171-M106-meta.tsv,2018-06-01,10,4
ParlaMint-DK-en_2018-06-04-20171-M107-meta.tsv,2018-06-04,8,3
ParlaMint-DK-en_2018-09-06-20171-M108-meta.tsv,2018-09-06,28,16
ParlaMint-DK-en_2018-10-02-20181-M1-meta.tsv,2018-10-02,2,1
ParlaMint-DK-en_2018-10-03-20181-M2-meta.tsv,2018-10-03,0,1
ParlaMint-DK-en_2018-10-04-20181-M3-meta.tsv,2018-10-04,49,27
ParlaMint-DK-en_2018-10-09-20181-M4-meta.tsv,2018-10-09,27,24
ParlaMint-DK-en_2018-10-10-20181-M5-meta.tsv,2018-10-10,22,2
ParlaMint-DK-en_2018-10-11-20181-M6-meta.tsv,2018-10-11,31,11
ParlaMint-DK-en_2018-10-12-20181-M7-meta.tsv,2018-10-12,6,4
ParlaMint-DK-en_2018-10-23-20181-M8-meta.tsv,2018-10-23,36,14
ParlaMint-DK-en_2018-10-24-20181-M9-meta.tsv,2018-10-24,26,3
ParlaMint-DK-en_2018-10-25-20181-M10-meta.tsv,2018-10-25,29,16
ParlaMint-DK-en_2018-10-26-20181-M11-meta.tsv,2018-10-26,25,4
ParlaMint-DK-en_2018-11-01-20181-M12-meta.tsv,2018-11-01,24,8
ParlaMint-DK-en_2018-11-02-20181-M13-meta.tsv,2018-11-02,12,12
ParlaMint-DK-en_2018-11-06-20181-M14-meta.tsv,2018-11-06,24,14
ParlaMint-DK-en_2018-11-07-20181-M15-meta.tsv,2018-11-07,20,6
ParlaMint-DK-en_2018-11-08-20181-M16-meta.tsv,2018-11-08,22,13
ParlaMint-DK-en_2018-11-09-20181-M17-meta.tsv,2018-11-09,20,10
ParlaMint-DK-en_2018-11-13-20181-M18-meta.tsv,2018-11-13,27,14
ParlaMint-DK-en_2018-11-14-20181-M19-meta.tsv,2018-11-14,14,4
ParlaMint-DK-en_2018-11-15-20181-M20-meta.tsv,2018-11-15,23,12
ParlaMint-DK-en_2018-11-16-20181-M21-meta.tsv,2018-11-16,17,5
ParlaMint-DK-en_2018-11-20-20181-M22-meta.tsv,2018-11-20,20,3
ParlaMint-DK-en_2018-11-21-20181-M23-meta.tsv,2018-11-21,13,12
ParlaMint-DK-en_2018-11-22-20181-M24-meta.tsv,2018-11-22,32,14
ParlaMint-DK-en_2018-11-23-20181-M25-meta.tsv,2018-11-23,3,11
ParlaMint-DK-en_2018-11-27-20181-M26-meta.tsv,2018-11-27,40,13
ParlaMint-DK-en_2018-11-28-20181-M27-meta.tsv,2018-11-28,19,4
ParlaMint-DK-en_2018-11-29-20181-M28-meta.tsv,2018-11-29,12,5
ParlaMint-DK-en_2018-11-30-20181-M29-meta.tsv,2018-11-30,11,6
ParlaMint-DK-en_2018-12-04-20181-M30-meta.tsv,2018-12-04,37,7
ParlaMint-DK-en_2018-12-05-20181-M31-meta.tsv,2018-12-05,36,8
ParlaMint-DK-en_2018-12-06-20181-M32-meta.tsv,2018-12-06,15,10
ParlaMint-DK-en_2018-12-07-20181-M33-meta.tsv,2018-12-07,21,4
ParlaMint-DK-en_2018-12-11-20181-M34-meta.tsv,2018-12-11,28,20
ParlaMint-DK-en_2018-12-12-20181-M35-meta.tsv,2018-12-12,27,13
ParlaMint-DK-en_2018-12-13-20181-M36-meta.tsv,2018-12-13,27,10
ParlaMint-DK-en_2018-12-14-20181-M37-meta.tsv,2018-12-14,18,21
ParlaMint-DK-en_2018-12-18-20181-M38-meta.tsv,2018-12-18,20,12
ParlaMint-DK-en_2018-12-19-20181-M39-meta.tsv,2018-12-19,39,19
ParlaMint-DK-en_2018-12-20-20181-M40-meta.tsv,2018-12-20,31,6
ParlaMint-DK-en_2019-01-08-20181-M41-meta.tsv,2019-01-08,15,5
ParlaMint-DK-en_2019-01-09-20181-M42-meta.tsv,2019-01-09,8,4
ParlaMint-DK-en_2019-01-10-20181-M43-meta.tsv,2019-01-10,8,11
ParlaMint-DK-en_2019-01-11-20181-M44-meta.tsv,2019-01-11,13,12
ParlaMint-DK-en_2019-01-15-20181-M45-meta.tsv,2019-01-15,32,15
ParlaMint-DK-en_2019-01-16-20181-M46-meta.tsv,2019-01-16,11,5
ParlaMint-DK-en_2019-01-17-20181-M47-meta.tsv,2019-01-17,22,9
ParlaMint-DK-en_2019-01-18-20181-M48-meta.tsv,2019-01-18,9,1
ParlaMint-DK-en_2019-01-22-20181-M49-meta.tsv,2019-01-22,9,12
ParlaMint-DK-en_2019-01-23-20181-M50-meta.tsv,2019-01-23,7,2
ParlaMint-DK-en_2019-01-24-20181-M51-meta.tsv,2019-01-24,30,12
ParlaMint-DK-en_2019-01-25-20181-M52-meta.tsv,2019-01-25,12,9
ParlaMint-DK-en_2019-01-29-20181-M53-meta.tsv,2019-01-29,22,9
ParlaMint-DK-en_2019-01-30-20181-M54-meta.tsv,2019-01-30,15,4
ParlaMint-DK-en_2019-01-31-20181-M55-meta.tsv,2019-01-31,8,3
ParlaMint-DK-en_2019-02-01-20181-M56-meta.tsv,2019-02-01,7,7
ParlaMint-DK-en_2019-02-05-20181-M57-meta.tsv,2019-02-05,33,6
ParlaMint-DK-en_2019-02-06-20181-M58-meta.tsv,2019-02-06,20,6
ParlaMint-DK-en_2019-02-07-20181-M59-meta.tsv,2019-02-07,24,4
ParlaMint-DK-en_2019-02-08-20181-M60-meta.tsv,2019-02-08,26,13
ParlaMint-DK-en_2019-02-19-20181-M61-meta.tsv,2019-02-19,31,16
ParlaMint-DK-en_2019-02-20-20181-M62-meta.tsv,2019-02-20,14,11
ParlaMint-DK-en_2019-02-21-20181-M63-meta.tsv,2019-02-21,34,14
ParlaMint-DK-en_2019-02-22-20181-M64-meta.tsv,2019-02-22,10,6
ParlaMint-DK-en_2019-02-26-20181-M65-meta.tsv,2019-02-26,24,15
ParlaMint-DK-en_2019-02-27-20181-M66-meta.tsv,2019-02-27,14,10
ParlaMint-DK-en_2019-02-28-20181-M67-meta.tsv,2019-02-28,32,13
ParlaMint-DK-en_2019-03-01-20181-M68-meta.tsv,2019-03-01,22,9
ParlaMint-DK-en_2019-03-12-20181-M69-meta.tsv,2019-03-12,30,15
ParlaMint-DK-en_2019-03-13-20181-M70-meta.tsv,2019-03-13,19,14
ParlaMint-DK-en_2019-03-14-20181-M71-meta.tsv,2019-03-14,25,6
ParlaMint-DK-en_2019-03-15-20181-M72-meta.tsv,2019-03-15,13,6
ParlaMint-DK-en_2019-03-19-20181-M73-meta.tsv,2019-03-19,28,19
ParlaMint-DK-en_2019-03-20-20181-M74-meta.tsv,2019-03-20,6,8
ParlaMint-DK-en_2019-03-26-20181-M75-meta.tsv,2019-03-26,25,12
ParlaMint-DK-en_2019-03-27-20181-M76-meta.tsv,2019-03-27,16,5
ParlaMint-DK-en_2019-03-28-20181-M77-meta.tsv,2019-03-28,29,8
ParlaMint-DK-en_2019-03-29-20181-M78-meta.tsv,2019-03-29,12,11
ParlaMint-DK-en_2019-04-02-20181-M79-meta.tsv,2019-04-02,26,14
ParlaMint-DK-en_2019-04-03-20181-M80-meta.tsv,2019-04-03,21,8
ParlaMint-DK-en_2019-04-04-20181-M81-meta.tsv,2019-04-04,27,11
ParlaMint-DK-en_2019-04-05-20181-M82-meta.tsv,2019-04-05,10,2
ParlaMint-DK-en_2019-04-09-20181-M83-meta.tsv,2019-04-09,35,8
ParlaMint-DK-en_2019-04-10-20181-M84-meta.tsv,2019-04-10,24,7
ParlaMint-DK-en_2019-04-12-20181-M85-meta.tsv,2019-04-12,17,10
ParlaMint-DK-en_2019-04-23-20181-M86-meta.tsv,2019-04-23,39,8
ParlaMint-DK-en_2019-04-24-20181-M87-meta.tsv,2019-04-24,15,7
ParlaMint-DK-en_2019-04-25-20181-M88-meta.tsv,2019-04-25,33,16
ParlaMint-DK-en_2019-04-26-20181-M89-meta.tsv,2019-04-26,10,20
ParlaMint-DK-en_2019-04-30-20181-M90-meta.tsv,2019-04-30,25,17
ParlaMint-DK-en_2019-05-02-20181-M91-meta.tsv,2019-05-02,9,9
ParlaMint-DK-en_2019-05-03-20181-M92-meta.tsv,2019-05-03,11,7
ParlaMint-DK-en_2019-05-07-20181-M93-meta.tsv,2019-05-07,4,2
ParlaMint-DK-en_2019-06-20-20182-M1-meta.tsv,2019-06-20,1,0
ParlaMint-DK-en_2019-06-21-20182-M2-meta.tsv,2019-06-21,3,0
ParlaMint-DK-en_2019-06-25-20182-M3-meta.tsv,2019-06-25,2,0
ParlaMint-DK-en_2019-07-04-20182-M4-meta.tsv,2019-07-04,1,0
ParlaMint-DK-en_2019-08-13-20182-M5-meta.tsv,2019-08-13,1,0
ParlaMint-DK-en_2019-08-28-20182-M6-meta.tsv,2019-08-28,5,7
ParlaMint-DK-en_2019-09-10-20182-M7-meta.tsv,2019-09-10,1,0
ParlaMint-DK-en_2019-09-12-20182-M8-meta.tsv,2019-09-12,1,1
ParlaMint-DK-en_2019-10-01-20191-M1-meta.tsv,2019-10-01,2,1
ParlaMint-DK-en_2019-10-02-20191-M2-meta.tsv,2019-10-02,1,0
ParlaMint-DK-en_2019-10-03-20191-M3-meta.tsv,2019-10-03,55,47
ParlaMint-DK-en_2019-10-08-20191-M4-meta.tsv,2019-10-08,28,14
ParlaMint-DK-en_2019-10-09-20191-M5-meta.tsv,2019-10-09,34,21
ParlaMint-DK-en_2019-10-10-20191-M6-meta.tsv,2019-10-10,25,12
ParlaMint-DK-en_2019-10-11-20191-M7-meta.tsv,2019-10-11,6,5
ParlaMint-DK-en_2019-10-22-20191-M8-meta.tsv,2019-10-22,37,20
ParlaMint-DK-en_2019-10-23-20191-M9-meta.tsv,2019-10-23,30,21
ParlaMint-DK-en_2019-10-24-20191-M10-meta.tsv,2019-10-24,6,3
ParlaMint-DK-en_2019-10-24-20191-M11-meta.tsv,2019-10-24,25,14
ParlaMint-DK-en_2019-10-25-20191-M12-meta.tsv,2019-10-25,2,9
ParlaMint-DK-en_2019-10-31-20191-M13-meta.tsv,2019-10-31,18,5
ParlaMint-DK-en_2019-11-01-20191-M14-meta.tsv,2019-11-01,23,9
ParlaMint-DK-en_2019-11-05-20191-M15-meta.tsv,2019-11-05,2,0
ParlaMint-DK-en_2019-11-06-20191-M16-meta.tsv,2019-11-06,17,10
ParlaMint-DK-en_2019-11-07-20191-M17-meta.tsv,2019-11-07,18,6
ParlaMint-DK-en_2019-11-12-20191-M18-meta.tsv,2019-11-12,20,17
ParlaMint-DK-en_2019-11-13-20191-M19-meta.tsv,2019-11-13,13,7
ParlaMint-DK-en_2019-11-14-20191-M20-meta.tsv,2019-11-14,20,3
ParlaMint-DK-en_2019-11-15-20191-M21-meta.tsv,2019-11-15,14,8
ParlaMint-DK-en_2019-11-19-20191-M22-meta.tsv,2019-11-19,23,16
ParlaMint-DK-en_2019-11-20-20191-M23-meta.tsv,2019-11-20,22,7
ParlaMint-DK-en_2019-11-21-20191-M24-meta.tsv,2019-11-21,27,21
ParlaMint-DK-en_2019-11-22-20191-M25-meta.tsv,2019-11-22,14,12
ParlaMint-DK-en_2019-11-26-20191-M26-meta.tsv,2019-11-26,21,18
ParlaMint-DK-en_2019-11-27-20191-M27-meta.tsv,2019-11-27,26,14
ParlaMint-DK-en_2019-11-28-20191-M28-meta.tsv,2019-11-28,27,13
ParlaMint-DK-en_2019-11-29-20191-M29-meta.tsv,2019-11-29,15,11
ParlaMint-DK-en_2019-12-03-20191-M30-meta.tsv,2019-12-03,21,11
ParlaMint-DK-en_2019-12-04-20191-M31-meta.tsv,2019-12-04,24,13
ParlaMint-DK-en_2019-12-05-20191-M32-meta.tsv,2019-12-05,28,13
ParlaMint-DK-en_2019-12-06-20191-M33-meta.tsv,2019-12-06,12,12
ParlaMint-DK-en_2019-12-10-20191-M34-meta.tsv,2019-12-10,21,19
ParlaMint-DK-en_2019-12-11-20191-M35-meta.tsv,2019-12-11,41,18
ParlaMint-DK-en_2019-12-12-20191-M36-meta.tsv,2019-12-12,39,20
ParlaMint-DK-en_2019-12-13-20191-M37-meta.tsv,2019-12-13,14,9
ParlaMint-DK-en_2019-12-17-20191-M38-meta.tsv,2019-12-17,24,17
ParlaMint-DK-en_2019-12-18-20191-M39-meta.tsv,2019-12-18,38,17
ParlaMint-DK-en_2019-12-19-20191-M40-meta.tsv,2019-12-19,22,10
ParlaMint-DK-en_2019-12-20-20191-M41-meta.tsv,2019-12-20,5,7
ParlaMint-DK-en_2020-01-07-20191-M42-meta.tsv,2020-01-07,16,8
ParlaMint-DK-en_2020-01-08-20191-M43-meta.tsv,2020-01-08,14,7
ParlaMint-DK-en_2020-01-09-20191-M44-meta.tsv,2020-01-09,18,10
ParlaMint-DK-en_2020-01-10-20191-M45-meta.tsv,2020-01-10,12,6
ParlaMint-DK-en_2020-01-14-20191-M46-meta.tsv,2020-01-14,27,21
ParlaMint-DK-en_2020-01-15-20191-M47-meta.tsv,2020-01-15,10,14
ParlaMint-DK-en_2020-01-16-20191-M48-meta.tsv,2020-01-16,21,9
ParlaMint-DK-en_2020-01-17-20191-M49-meta.tsv,2020-01-17,11,8
ParlaMint-DK-en_2020-01-21-20191-M50-meta.tsv,2020-01-21,23,12
ParlaMint-DK-en_2020-01-22-20191-M51-meta.tsv,2020-01-22,9,11
ParlaMint-DK-en_2020-01-23-20191-M52-meta.tsv,2020-01-23,18,9
ParlaMint-DK-en_2020-01-24-20191-M53-meta.tsv,2020-01-24,16,11
ParlaMint-DK-en_2020-01-28-20191-M54-meta.tsv,2020-01-28,9,5
ParlaMint-DK-en_2020-01-29-20191-M55-meta.tsv,2020-01-29,24,16
ParlaMint-DK-en_2020-01-30-20191-M56-meta.tsv,2020-01-30,17,11
ParlaMint-DK-en_2020-01-31-20191-M57-meta.tsv,2020-01-31,17,13
ParlaMint-DK-en_2020-02-04-20191-M58-meta.tsv,2020-02-04,22,17
ParlaMint-DK-en_2020-02-05-20191-M59-meta.tsv,2020-02-05,8,7
ParlaMint-DK-en_2020-02-06-20191-M60-meta.tsv,2020-02-06,18,11
ParlaMint-DK-en_2020-02-07-20191-M61-meta.tsv,2020-02-07,12,9
ParlaMint-DK-en_2020-02-18-20191-M62-meta.tsv,2020-02-18,13,16
ParlaMint-DK-en_2020-02-19-20191-M63-meta.tsv,2020-02-19,8,3
ParlaMint-DK-en_2020-02-20-20191-M64-meta.tsv,2020-02-20,17,11
ParlaMint-DK-en_2020-02-25-20191-M65-meta.tsv,2020-02-25,16,10
ParlaMint-DK-en_2020-02-26-20191-M66-meta.tsv,2020-02-26,20,10
ParlaMint-DK-en_2020-02-27-20191-M67-meta.tsv,2020-02-27,11,2
ParlaMint-DK-en_2020-02-28-20191-M68-meta.tsv,2020-02-28,18,15
ParlaMint-DK-en_2020-03-10-20191-M69-meta.tsv,2020-03-10,22,18
ParlaMint-DK-en_2020-03-11-20191-M70-meta.tsv,2020-03-11,26,14
ParlaMint-DK-en_2020-03-12-20191-M71-meta.tsv,2020-03-12,1,0
ParlaMint-DK-en_2020-03-12-20191-M72-meta.tsv,2020-03-12,9,3
ParlaMint-DK-en_2020-03-12-20191-M73-meta.tsv,2020-03-12,3,1
ParlaMint-DK-en_2020-03-12-20191-M74-meta.tsv,2020-03-12,1,0
ParlaMint-DK-en_2020-03-13-20191-M75-meta.tsv,2020-03-13,1,0
ParlaMint-DK-en_2020-03-13-20191-M76-meta.tsv,2020-03-13,12,7
ParlaMint-DK-en_2020-03-17-20191-M77-meta.tsv,2020-03-17,1,0
ParlaMint-DK-en_2020-03-17-20191-M78-meta.tsv,2020-03-17,11,8
ParlaMint-DK-en_2020-03-19-20191-M80-meta.tsv,2020-03-19,2,5
ParlaMint-DK-en_2020-03-19-20191-M81-meta.tsv,2020-03-19,8,3
ParlaMint-DK-en_2020-03-24-20191-M82-meta.tsv,2020-03-24,0,1
ParlaMint-DK-en_2020-03-24-20191-M83-meta.tsv,2020-03-24,13,15
ParlaMint-DK-en_2020-03-26-20191-M84-meta.tsv,2020-03-26,0,1
ParlaMint-DK-en_2020-03-26-20191-M85-meta.tsv,2020-03-26,21,16
ParlaMint-DK-en_2020-03-31-20191-M86-meta.tsv,2020-03-31,1,1
ParlaMint-DK-en_2020-03-31-20191-M87-meta.tsv,2020-03-31,11,7
ParlaMint-DK-en_2020-03-31-20191-M88-meta.tsv,2020-03-31,6,2
ParlaMint-DK-en_2020-03-31-20191-M89-meta.tsv,2020-03-31,2,2
ParlaMint-DK-en_2020-04-02-20191-M90-meta.tsv,2020-04-02,6,4
ParlaMint-DK-en_2020-04-02-20191-M91-meta.tsv,2020-04-02,9,4
ParlaMint-DK-en_2020-04-14-20191-M92-meta.tsv,2020-04-14,0,1
ParlaMint-DK-en_2020-04-16-20191-M93-meta.tsv,2020-04-16,8,4
ParlaMint-DK-en_2020-04-21-20191-M94-meta.tsv,2020-04-21,11,7
ParlaMint-DK-en_2020-04-21-20191-M95-meta.tsv,2020-04-21,3,1
ParlaMint-DK-en_2020-04-22-20191-M96-meta.tsv,2020-04-22,23,18
ParlaMint-DK-en_2020-04-23-20191-M97-meta.tsv,2020-04-23,20,12
ParlaMint-DK-en_2020-04-24-20191-M98-meta.tsv,2020-04-24,11,16
ParlaMint-DK-en_2020-04-28-20191-M100-meta.tsv,2020-04-28,18,13
ParlaMint-DK-en_2020-04-28-20191-M99-meta.tsv,2020-04-28,0,1
ParlaMint-DK-en_2020-04-29-20191-M101-meta.tsv,2020-04-29,32,20
ParlaMint-DK-en_2020-04-30-20191-M102-meta.tsv,2020-04-30,0,1
ParlaMint-DK-en_2020-04-30-20191-M103-meta.tsv,2020-04-30,20,21
ParlaMint-DK-en_2020-05-05-20191-M104-meta.tsv,2020-05-05,26,14
ParlaMint-DK-en_2020-05-06-20191-M105-meta.tsv,2020-05-06,31,20
ParlaMint-DK-en_2020-05-07-20191-M106-meta.tsv,2020-05-07,21,20
ParlaMint-DK-en_2020-05-12-20191-M107-meta.tsv,2020-05-12,15,18
ParlaMint-DK-en_2020-05-13-20191-M108-meta.tsv,2020-05-13,27,24
ParlaMint-DK-en_2020-05-14-20191-M109-meta.tsv,2020-05-14,2,0
ParlaMint-DK-en_2020-05-14-20191-M110-meta.tsv,2020-05-14,16,13
ParlaMint-DK-en_2020-05-15-20191-M111-meta.tsv,2020-05-15,16,9
ParlaMint-DK-en_2020-05-19-20191-M112-meta.tsv,2020-05-19,1,0
ParlaMint-DK-en_2020-05-19-20191-M113-meta.tsv,2020-05-19,22,10
ParlaMint-DK-en_2020-05-20-20191-M114-meta.tsv,2020-05-20,1,0
