Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u1	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u722	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AngusMacNeil	MacNeil, Angus Brendan	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u723	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u724	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	StephenGethins	Gethins, Stephen Patrick	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u725	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AngusMacNeil	MacNeil, Angus Brendan	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u726	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u727	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	StephenGethins	Gethins, Stephen Patrick	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u728	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u729	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SeemaMalhotraSaluja	Malhotra-Saluja, Seema	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u730	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u731	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AngusMacNeil	MacNeil, Angus Brendan	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u732	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u733	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	HelenGoodman	Goodman, Helen Catherine	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u734	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u735	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AngusMacNeil	MacNeil, Angus Brendan	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u736	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u737	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AngusMacNeil	MacNeil, Angus Brendan	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u738	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u739	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	I	Independent	-	-	SylviaHermon	Hermon, Sylvia Eileen	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u740	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	GP	Green Party	-	Left	CarolineLucas	Lucas, Caroline	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u741	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SeemaMalhotraSaluja	Malhotra-Saluja, Seema	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u742	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	HelenGoodman	Goodman, Helen Catherine	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u743	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u744	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	I	Independent	-	-	SylviaHermon	Hermon, Sylvia Eileen	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u745	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u746	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	GP	Green Party	-	Left	CarolineLucas	Lucas, Caroline	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u747	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u748	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	PeterKyle	Kyle, Peter John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u749	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u750	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RogerGale	Gale, Roger James	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u751	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SeemaMalhotraSaluja	Malhotra-Saluja, Seema	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u752	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u753	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	PeterKyle	Kyle, Peter John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u754	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u755	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	PeterKyle	Kyle, Peter John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u756	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u757	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	WayneDavid	David, Wayne	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u758	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u759	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CharlesWalker	Walker, Charles Ashley Rupert	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u760	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u761	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AnneMain	Main, Anne Margaret	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u762	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u763	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NigelHuddleston	Huddleston, Nigel Paul	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u764	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u765	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JulianKnight	Knight, Julian Carlton	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u766	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u767	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	LucyLeighFrazer	Leigh (Frazer), Lucy Claire	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u768	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u769	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	IanBlackford	Blackford, Ian	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u770	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u771	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RogerGale	Gale, Roger James	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u772	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u773	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AngusMacNeil	MacNeil, Angus Brendan	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u774	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u775	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	StephenGethins	Gethins, Stephen Patrick	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u776	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u777	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ThomasTugendhat	Tugendhat, Thomas Georg John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u778	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u779	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AngusMacNeil	MacNeil, Angus Brendan	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u780	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelGove	Gove, Michael Andrew	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u781	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u782	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	StephenGethins	Gethins, Stephen Patrick	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u783	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u784	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u785	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	AngusMacNeil	MacNeil, Angus Brendan	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u786	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u787	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	KwasiKwarteng	Kwarteng, Kwasi Alfred Addo	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u788	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u789	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	KwasiKwarteng	Kwarteng, Kwasi Alfred Addo	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u790	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u791	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	KwasiKwarteng	Kwarteng, Kwasi Alfred Addo	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u792	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u793	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	GeorgeDuncanSmith	Duncan Smith, George Iain	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u794	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u795	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ThomasTugendhat	Tugendhat, Thomas Georg John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u796	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u797	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	IanBlackford	Blackford, Ian	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u798	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u799	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AndrewMurrison	Murrison, Andrew William	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u800	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u801	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	LisaCameron	Cameron, Lisa	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u802	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u803	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	LisaCameron	Cameron, Lisa	F	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u804	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatrickGrady	Grady, Patrick John	M	-	
ParlaMint-GB-en_2017-02-07-commons	ParlaMint-GB_2017-02-07-commons.u805	Minutes of the House of Commons, Daily Session 2017-02-07	2017-02-07	Lower house	56	-	2017-02-07	2017-02-07	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AndrewMurrison	Murrison, Andrew William	M	-	
