Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e47	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e73	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e595	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	V	Venstre	Coalition	Centre	person.JG	Gunnes, Jon	M	1956	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e600	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ARNEV	Nævra, Arne	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e605	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	V	Venstre	Coalition	Centre	person.JG	Gunnes, Jon	M	1956	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e612	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e617	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e636	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e641	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.OHA	Hansen, Øystein Langholm	M	1957	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e650	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e657	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.OHA	Hansen, Øystein Langholm	M	1957	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e666	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e674	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.BFA	Fasteraune, Bengt	M	1964	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e685	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e692	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ARNEV	Nævra, Arne	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e699	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.HFG	Grøvan, Hans Fredrik	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e706	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e711	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e730	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e735	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SMY	Myrli, Sverre	M	1971	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e742	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e747	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SMY	Myrli, Sverre	M	1971	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e754	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e760	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SMY	Myrli, Sverre	M	1971	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e767	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e772	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SMY	Myrli, Sverre	M	1971	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e777	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e782	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.BFA	Fasteraune, Bengt	M	1964	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e789	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e796	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.BFA	Fasteraune, Bengt	M	1964	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e803	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e808	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ARNEV	Nævra, Arne	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e818	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e825	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ARNEV	Nævra, Arne	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e833	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	Minister	FrP	Fremskrittspartiet	Coalition	Right	person.JGD	Dale, Jon Georg	M	1984	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e838	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.MAGR	Rommetveit, Magne	M	1956	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e843	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.OHA	Hansen, Øystein Langholm	M	1957	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e872	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.SSA	Abrahamsen, Solveig Sundbø	F	1963	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e897	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.DHO	Olsen, Dagfinn Henrik	M	1966	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e916	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.BFA	Fasteraune, Bengt	M	1964	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e933	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NA	Astrup, Nikolai	M	1978	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e963	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.NITB	Bjørke, Nils T.	M	1959	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e968	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.OHA	Hansen, Øystein Langholm	M	1957	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e975	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NA	Astrup, Nikolai	M	1978	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e985	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.OHA	Hansen, Øystein Langholm	M	1957	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e994	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NA	Astrup, Nikolai	M	1978	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1003	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.OHA	Hansen, Øystein Langholm	M	1957	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1012	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NA	Astrup, Nikolai	M	1978	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1017	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.SIMOS	Mossleth, Siv	F	1967	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1022	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NA	Astrup, Nikolai	M	1978	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1027	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	Sp	Senterpartiet	-	Centre	person.SIMOS	Mossleth, Siv	F	1967	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1032	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NA	Astrup, Nikolai	M	1978	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1037	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ARNEV	Nævra, Arne	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1044	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NA	Astrup, Nikolai	M	1978	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1053	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.ARNEV	Nævra, Arne	M	1953	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1061	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NA	Astrup, Nikolai	M	1978	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1068	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.NITB	Bjørke, Nils T.	M	1959	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1073	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.KILE	Leirtrø, Kirsti	F	1963	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1092	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.NAJ	Jegstad, Nils Aage	M	1950	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1109	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.STEK	Karlstrøm, Steinar	M	1965	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1126	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.JFI	Finstad, Jonny	M	1966	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1141	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.NITB	Bjørke, Nils T.	M	1959	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1146	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.SEL	Lauvås, Stein Erik	M	1965	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1161	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.SHK	Horne, Solveig	F	1969	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1176	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.NITB	Bjørke, Nils T.	M	1959	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1181	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.SVES	Stensland, Sveinung	M	1972	
ParlaMint-NO-en_2019-12-11	ParlaMint-NO_2019-12-11.ana.ud563e1195	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2019-2020, Sitting day 2019-12-11	2019-12-11	Unicameralism	Term 2017-2021	Session 2019-2020	-	Sitting day 2019-12-11	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	Coalition	Right	person.ASKH	Bruun-Gundersen, Åshild	F	1986	
