Session,Date,Male,Female
ParlaMint-HU-en_2020-03-02-meta.tsv,2020-03-02,41,7
ParlaMint-HU-en_2020-03-09-meta.tsv,2020-03-09,53,6
ParlaMint-HU-en_2020-03-10-meta.tsv,2020-03-10,44,4
ParlaMint-HU-en_2020-03-16-meta.tsv,2020-03-16,39,7
ParlaMint-HU-en_2020-03-23-meta.tsv,2020-03-23,40,6
ParlaMint-HU-en_2020-03-24-meta.tsv,2020-03-24,41,7
ParlaMint-HU-en_2020-03-30-meta.tsv,2020-03-30,46,10
ParlaMint-HU-en_2020-04-06-meta.tsv,2020-04-06,41,8
ParlaMint-HU-en_2020-04-07-meta.tsv,2020-04-07,40,7
ParlaMint-HU-en_2020-04-08-meta.tsv,2020-04-08,27,3
ParlaMint-HU-en_2020-04-14-meta.tsv,2020-04-14,35,6
ParlaMint-HU-en_2020-04-20-meta.tsv,2020-04-20,39,8
ParlaMint-HU-en_2020-04-21-meta.tsv,2020-04-21,45,9
ParlaMint-HU-en_2020-04-27-meta.tsv,2020-04-27,51,8
ParlaMint-HU-en_2020-05-02-meta.tsv,2020-05-02,7,1
ParlaMint-HU-en_2020-05-04-meta.tsv,2020-05-04,43,15
ParlaMint-HU-en_2020-05-05-meta.tsv,2020-05-05,45,3
ParlaMint-HU-en_2020-05-06-meta.tsv,2020-05-06,21,3
ParlaMint-HU-en_2020-05-07-meta.tsv,2020-05-07,26,3
ParlaMint-HU-en_2020-05-11-meta.tsv,2020-05-11,39,7
ParlaMint-HU-en_2020-05-18-meta.tsv,2020-05-18,48,8
ParlaMint-HU-en_2020-05-19-meta.tsv,2020-05-19,48,11
ParlaMint-HU-en_2020-05-20-meta.tsv,2020-05-20,30,5
ParlaMint-HU-en_2020-05-25-meta.tsv,2020-05-25,32,8
ParlaMint-HU-en_2020-06-02-meta.tsv,2020-06-02,46,5
ParlaMint-HU-en_2020-06-03-meta.tsv,2020-06-03,45,7
ParlaMint-HU-en_2020-06-04-meta.tsv,2020-06-04,32,7
ParlaMint-HU-en_2020-06-08-meta.tsv,2020-06-08,45,8
ParlaMint-HU-en_2020-06-09-meta.tsv,2020-06-09,48,11
ParlaMint-HU-en_2020-06-10-meta.tsv,2020-06-10,42,9
ParlaMint-HU-en_2020-06-11-meta.tsv,2020-06-11,52,8
ParlaMint-HU-en_2020-06-12-meta.tsv,2020-06-12,31,5
ParlaMint-HU-en_2020-06-15-meta.tsv,2020-06-15,53,7
ParlaMint-HU-en_2020-06-16-meta.tsv,2020-06-16,30,4
ParlaMint-HU-en_2020-06-29-meta.tsv,2020-06-29,46,8
ParlaMint-HU-en_2020-07-01-meta.tsv,2020-07-01,35,7
ParlaMint-HU-en_2020-07-02-meta.tsv,2020-07-02,40,7
ParlaMint-HU-en_2020-07-03-meta.tsv,2020-07-03,6,1
ParlaMint-HU-en_2020-07-13-meta.tsv,2020-07-13,35,5
ParlaMint-HU-en_2020-07-14-meta.tsv,2020-07-14,43,8
ParlaMint-HU-en_2020-08-03-meta.tsv,2020-08-03,6,0
ParlaMint-HU-en_2020-09-21-meta.tsv,2020-09-21,39,12
ParlaMint-HU-en_2020-09-22-meta.tsv,2020-09-22,28,5
ParlaMint-HU-en_2020-09-28-meta.tsv,2020-09-28,32,6
ParlaMint-HU-en_2020-10-05-meta.tsv,2020-10-05,42,6
ParlaMint-HU-en_2020-10-06-meta.tsv,2020-10-06,45,6
ParlaMint-HU-en_2020-10-12-meta.tsv,2020-10-12,42,4
ParlaMint-HU-en_2020-10-19-meta.tsv,2020-10-19,43,8
ParlaMint-HU-en_2020-10-20-meta.tsv,2020-10-20,41,8
ParlaMint-HU-en_2020-10-21-meta.tsv,2020-10-21,24,2
ParlaMint-HU-en_2020-10-26-meta.tsv,2020-10-26,40,7
ParlaMint-HU-en_2020-11-02-meta.tsv,2020-11-02,44,7
ParlaMint-HU-en_2020-11-03-meta.tsv,2020-11-03,37,5
ParlaMint-HU-en_2020-11-04-meta.tsv,2020-11-04,22,4
ParlaMint-HU-en_2020-11-05-meta.tsv,2020-11-05,22,6
ParlaMint-HU-en_2020-11-09-meta.tsv,2020-11-09,38,5
ParlaMint-HU-en_2020-11-10-meta.tsv,2020-11-10,32,4
ParlaMint-HU-en_2020-11-16-meta.tsv,2020-11-16,55,11
ParlaMint-HU-en_2020-11-17-meta.tsv,2020-11-17,45,9
ParlaMint-HU-en_2020-11-18-meta.tsv,2020-11-18,31,9
ParlaMint-HU-en_2020-11-19-meta.tsv,2020-11-19,25,4
ParlaMint-HU-en_2020-11-20-meta.tsv,2020-11-20,30,3
ParlaMint-HU-en_2020-11-23-meta.tsv,2020-11-23,39,6
ParlaMint-HU-en_2020-11-30-meta.tsv,2020-11-30,65,7
ParlaMint-HU-en_2020-12-01-meta.tsv,2020-12-01,37,10
ParlaMint-HU-en_2020-12-07-meta.tsv,2020-12-07,41,7
ParlaMint-HU-en_2020-12-14-meta.tsv,2020-12-14,53,8
ParlaMint-HU-en_2020-12-15-meta.tsv,2020-12-15,39,4
ParlaMint-HU-en_2020-12-16-meta.tsv,2020-12-16,26,6
ParlaMint-HU-en_2021-02-01-meta.tsv,2021-02-01,8,2
ParlaMint-HU-en_2021-02-15-meta.tsv,2021-02-15,55,9
ParlaMint-HU-en_2021-02-16-meta.tsv,2021-02-16,40,8
ParlaMint-HU-en_2021-02-22-meta.tsv,2021-02-22,62,8
ParlaMint-HU-en_2021-03-01-meta.tsv,2021-03-01,46,8
ParlaMint-HU-en_2021-03-16-meta.tsv,2021-03-16,44,11
ParlaMint-HU-en_2021-03-17-1-meta.tsv,2021-03-17,30,8
ParlaMint-HU-en_2021-03-17-2-meta.tsv,2021-03-17,5,1
ParlaMint-HU-en_2021-03-22-meta.tsv,2021-03-22,63,9
ParlaMint-HU-en_2021-04-07-meta.tsv,2021-04-07,53,10
ParlaMint-HU-en_2021-04-08-meta.tsv,2021-04-08,48,8
ParlaMint-HU-en_2021-04-09-meta.tsv,2021-04-09,24,3
ParlaMint-HU-en_2021-04-12-meta.tsv,2021-04-12,46,6
ParlaMint-HU-en_2021-04-26-meta.tsv,2021-04-26,44,10
ParlaMint-HU-en_2021-04-27-meta.tsv,2021-04-27,42,5
ParlaMint-HU-en_2021-04-28-meta.tsv,2021-04-28,19,6
ParlaMint-HU-en_2021-04-29-meta.tsv,2021-04-29,27,6
ParlaMint-HU-en_2021-04-30-meta.tsv,2021-04-30,22,4
ParlaMint-HU-en_2021-05-03-meta.tsv,2021-05-03,43,5
ParlaMint-HU-en_2021-05-17-meta.tsv,2021-05-17,64,8
ParlaMint-HU-en_2021-05-18-meta.tsv,2021-05-18,32,7
ParlaMint-HU-en_2021-05-19-meta.tsv,2021-05-19,44,10
ParlaMint-HU-en_2021-05-20-meta.tsv,2021-05-20,39,7
ParlaMint-HU-en_2021-05-21-meta.tsv,2021-05-21,34,5
ParlaMint-HU-en_2021-05-25-meta.tsv,2021-05-25,43,9
ParlaMint-HU-en_2021-05-26-meta.tsv,2021-05-26,35,6
ParlaMint-HU-en_2021-05-27-meta.tsv,2021-05-27,28,9
ParlaMint-HU-en_2021-05-31-meta.tsv,2021-05-31,46,7
ParlaMint-HU-en_2021-06-01-meta.tsv,2021-06-01,33,12
ParlaMint-HU-en_2021-06-07-meta.tsv,2021-06-07,57,5
ParlaMint-HU-en_2021-06-08-meta.tsv,2021-06-08,30,3
ParlaMint-HU-en_2021-06-14-meta.tsv,2021-06-14,46,11
ParlaMint-HU-en_2021-06-15-meta.tsv,2021-06-15,26,4
ParlaMint-HU-en_2021-09-20-meta.tsv,2021-09-20,43,8
ParlaMint-HU-en_2021-09-21-meta.tsv,2021-09-21,22,7
ParlaMint-HU-en_2021-09-27-meta.tsv,2021-09-27,41,4
ParlaMint-HU-en_2021-09-28-meta.tsv,2021-09-28,22,2
ParlaMint-HU-en_2021-10-04-meta.tsv,2021-10-04,39,6
ParlaMint-HU-en_2021-10-18-meta.tsv,2021-10-18,42,6
ParlaMint-HU-en_2021-10-19-meta.tsv,2021-10-19,38,7
ParlaMint-HU-en_2021-10-20-meta.tsv,2021-10-20,21,4
ParlaMint-HU-en_2021-10-25-meta.tsv,2021-10-25,45,6
ParlaMint-HU-en_2021-11-08-meta.tsv,2021-11-08,50,6
ParlaMint-HU-en_2021-11-09-meta.tsv,2021-11-09,33,6
ParlaMint-HU-en_2021-11-10-meta.tsv,2021-11-10,26,9
ParlaMint-HU-en_2021-11-11-meta.tsv,2021-11-11,13,2
ParlaMint-HU-en_2021-11-15-meta.tsv,2021-11-15,48,9
ParlaMint-HU-en_2021-11-29-meta.tsv,2021-11-29,49,5
ParlaMint-HU-en_2021-11-30-meta.tsv,2021-11-30,38,8
ParlaMint-HU-en_2021-12-01-meta.tsv,2021-12-01,20,3
ParlaMint-HU-en_2021-12-02-meta.tsv,2021-12-02,16,1
ParlaMint-HU-en_2021-12-06-meta.tsv,2021-12-06,48,6
ParlaMint-HU-en_2021-12-13-meta.tsv,2021-12-13,60,7
ParlaMint-HU-en_2021-12-14-meta.tsv,2021-12-14,32,3
ParlaMint-HU-en_2022-02-21-meta.tsv,2022-02-21,48,6
ParlaMint-HU-en_2022-02-22-meta.tsv,2022-02-22,25,4
ParlaMint-HU-en_2022-03-10-1-meta.tsv,2022-03-10,55,11
ParlaMint-HU-en_2022-03-10-2-meta.tsv,2022-03-10,5,1
ParlaMint-HU-en_2022-05-02-meta.tsv,2022-05-02,7,3
ParlaMint-HU-en_2022-05-09-meta.tsv,2022-05-09,23,1
ParlaMint-HU-en_2022-05-10-meta.tsv,2022-05-10,42,4
ParlaMint-HU-en_2022-05-16-meta.tsv,2022-05-16,30,3
ParlaMint-HU-en_2022-05-17-meta.tsv,2022-05-17,32,5
ParlaMint-HU-en_2022-05-23-meta.tsv,2022-05-23,36,3
ParlaMint-HU-en_2022-05-24-meta.tsv,2022-05-24,22,1
ParlaMint-HU-en_2022-06-07-meta.tsv,2022-06-07,50,11
ParlaMint-HU-en_2022-06-08-meta.tsv,2022-06-08,34,5
ParlaMint-HU-en_2022-06-13-meta.tsv,2022-06-13,49,10
ParlaMint-HU-en_2022-06-14-meta.tsv,2022-06-14,30,9
ParlaMint-HU-en_2022-06-20-meta.tsv,2022-06-20,44,9
ParlaMint-HU-en_2022-06-21-meta.tsv,2022-06-21,29,4
ParlaMint-HU-en_2022-06-22-meta.tsv,2022-06-22,46,5
ParlaMint-HU-en_2022-06-23-meta.tsv,2022-06-23,44,7
ParlaMint-HU-en_2022-06-24-meta.tsv,2022-06-24,24,8
ParlaMint-HU-en_2022-06-27-meta.tsv,2022-06-27,48,11
ParlaMint-HU-en_2022-06-28-meta.tsv,2022-06-28,46,6
ParlaMint-HU-en_2022-06-29-meta.tsv,2022-06-29,24,3
ParlaMint-HU-en_2022-07-04-meta.tsv,2022-07-04,46,13
ParlaMint-HU-en_2022-07-11-meta.tsv,2022-07-11,52,13
ParlaMint-HU-en_2022-07-12-meta.tsv,2022-07-12,44,8
ParlaMint-HU-en_2022-07-18-meta.tsv,2022-07-18,53,14
ParlaMint-HU-en_2022-07-19-meta.tsv,2022-07-19,19,5
ParlaMint-HU-en_2022-08-08-meta.tsv,2022-08-08,7,1
ParlaMint-HU-en_2022-09-26-meta.tsv,2022-09-26,50,14
ParlaMint-HU-en_2022-10-03-meta.tsv,2022-10-03,41,8
ParlaMint-HU-en_2022-10-04-meta.tsv,2022-10-04,37,9
ParlaMint-HU-en_2022-10-05-meta.tsv,2022-10-05,16,5
ParlaMint-HU-en_2022-10-10-meta.tsv,2022-10-10,44,7
ParlaMint-HU-en_2022-10-24-meta.tsv,2022-10-24,50,8
ParlaMint-HU-en_2022-10-25-meta.tsv,2022-10-25,23,4
ParlaMint-HU-en_2022-10-27-meta.tsv,2022-10-27,12,0
ParlaMint-HU-en_2022-11-02-meta.tsv,2022-11-02,61,16
ParlaMint-HU-en_2022-11-08-meta.tsv,2022-11-08,47,11
ParlaMint-HU-en_2022-11-09-meta.tsv,2022-11-09,42,10
ParlaMint-HU-en_2022-11-10-meta.tsv,2022-11-10,30,7
ParlaMint-HU-en_2022-11-11-meta.tsv,2022-11-11,22,1
ParlaMint-HU-en_2022-11-21-meta.tsv,2022-11-21,53,10
ParlaMint-HU-en_2022-11-22-meta.tsv,2022-11-22,41,6
ParlaMint-HU-en_2022-12-05-meta.tsv,2022-12-05,61,9
ParlaMint-HU-en_2022-12-06-meta.tsv,2022-12-06,40,8
ParlaMint-HU-en_2023-02-20-meta.tsv,2023-02-20,7,1
ParlaMint-HU-en_2023-02-27-meta.tsv,2023-02-27,66,13
ParlaMint-HU-en_2023-02-28-meta.tsv,2023-02-28,45,9
ParlaMint-HU-en_2023-03-01-meta.tsv,2023-03-01,26,4
ParlaMint-HU-en_2023-03-06-meta.tsv,2023-03-06,49,12
ParlaMint-HU-en_2023-03-07-meta.tsv,2023-03-07,39,5
ParlaMint-HU-en_2023-03-08-meta.tsv,2023-03-08,13,2
ParlaMint-HU-en_2023-03-27-meta.tsv,2023-03-27,54,12
ParlaMint-HU-en_2023-03-28-meta.tsv,2023-03-28,29,6
ParlaMint-HU-en_2023-03-29-meta.tsv,2023-03-29,14,2
ParlaMint-HU-en_2023-03-31-meta.tsv,2023-03-31,9,1
ParlaMint-HU-en_2023-04-03-meta.tsv,2023-04-03,49,8
ParlaMint-HU-en_2023-04-11-meta.tsv,2023-04-11,47,7
ParlaMint-HU-en_2023-04-12-meta.tsv,2023-04-12,36,6
ParlaMint-HU-en_2023-04-13-meta.tsv,2023-04-13,17,1
ParlaMint-HU-en_2023-04-17-meta.tsv,2023-04-17,48,6
ParlaMint-HU-en_2023-05-02-meta.tsv,2023-05-02,52,11
ParlaMint-HU-en_2023-05-03-meta.tsv,2023-05-03,50,6
ParlaMint-HU-en_2023-05-04-meta.tsv,2023-05-04,13,2
ParlaMint-HU-en_2023-05-08-meta.tsv,2023-05-08,48,12
ParlaMint-HU-en_2023-05-22-meta.tsv,2023-05-22,52,8
ParlaMint-HU-en_2023-05-23-meta.tsv,2023-05-23,39,10
ParlaMint-HU-en_2023-05-24-meta.tsv,2023-05-24,31,6
ParlaMint-HU-en_2023-05-30-meta.tsv,2023-05-30,62,11
ParlaMint-HU-en_2023-06-12-meta.tsv,2023-06-12,57,10
ParlaMint-HU-en_2023-06-13-meta.tsv,2023-06-13,46,6
ParlaMint-HU-en_2023-06-14-meta.tsv,2023-06-14,50,11
ParlaMint-HU-en_2023-06-15-meta.tsv,2023-06-15,29,4
ParlaMint-HU-en_2023-06-16-meta.tsv,2023-06-16,56,16
ParlaMint-HU-en_2023-07-03-meta.tsv,2023-07-03,54,13
ParlaMint-HU-en_2023-07-04-meta.tsv,2023-07-04,34,3
ParlaMint-HU-en_2023-07-07-meta.tsv,2023-07-07,8,1
ParlaMint-HU-en_2023-07-31-meta.tsv,2023-07-31,9,0
