Session,Date,Male,Female
ParlaMint-NO-en_2000-06-15-meta.tsv,2000-06-15,19,18
ParlaMint-NO-en_2000-06-16-lower-meta.tsv,2000-06-16,0,0
ParlaMint-NO-en_2000-06-16-meta.tsv,2000-06-16,32,18
ParlaMint-NO-en_2000-06-16-upper-2-meta.tsv,2000-06-16,2,4
ParlaMint-NO-en_2000-09-28-lower-meta.tsv,2000-09-28,0,0
ParlaMint-NO-en_2000-09-28-meta.tsv,2000-09-28,4,2
ParlaMint-NO-en_2000-09-28-upper-meta.tsv,2000-09-28,0,0
ParlaMint-NO-en_2000-10-02-lower-meta.tsv,2000-10-02,3,2
ParlaMint-NO-en_2000-10-02-meta.tsv,2000-10-02,3,2
ParlaMint-NO-en_2000-10-02-upper-meta.tsv,2000-10-02,4,1
ParlaMint-NO-en_2000-10-04-meta.tsv,2000-10-04,2,1
ParlaMint-NO-en_2000-10-10-2-meta.tsv,2000-10-10,28,21
ParlaMint-NO-en_2000-10-10-meta.tsv,2000-10-10,25,7
ParlaMint-NO-en_2000-10-11-meta.tsv,2000-10-11,36,14
ParlaMint-NO-en_2000-10-12-lower-meta.tsv,2000-10-12,9,4
ParlaMint-NO-en_2000-10-12-meta.tsv,2000-10-12,19,7
ParlaMint-NO-en_2000-10-18-meta.tsv,2000-10-18,35,18
ParlaMint-NO-en_2000-10-19-lower-meta.tsv,2000-10-19,13,3
ParlaMint-NO-en_2000-10-19-meta.tsv,2000-10-19,12,6
ParlaMint-NO-en_2000-10-20-meta.tsv,2000-10-20,16,9
ParlaMint-NO-en_2000-10-25-meta.tsv,2000-10-25,32,13
ParlaMint-NO-en_2000-10-26-lower-meta.tsv,2000-10-26,4,0
ParlaMint-NO-en_2000-10-26-meta.tsv,2000-10-26,2,2
ParlaMint-NO-en_2000-10-31-meta.tsv,2000-10-31,14,8
ParlaMint-NO-en_2000-10-31-upper-meta.tsv,2000-10-31,4,0
ParlaMint-NO-en_2000-11-01-meta.tsv,2000-11-01,33,12
ParlaMint-NO-en_2000-11-02-meta.tsv,2000-11-02,9,7
ParlaMint-NO-en_2000-11-03-lower-meta.tsv,2000-11-03,0,0
ParlaMint-NO-en_2000-11-03-meta.tsv,2000-11-03,16,3
ParlaMint-NO-en_2000-11-14-2-meta.tsv,2000-11-14,11,2
ParlaMint-NO-en_2000-11-14-lower-meta.tsv,2000-11-14,4,1
ParlaMint-NO-en_2000-11-14-meta.tsv,2000-11-14,18,10
ParlaMint-NO-en_2000-11-15-meta.tsv,2000-11-15,36,20
ParlaMint-NO-en_2000-11-16-lower-meta.tsv,2000-11-16,9,4
ParlaMint-NO-en_2000-11-16-meta.tsv,2000-11-16,17,4
ParlaMint-NO-en_2000-11-17-meta.tsv,2000-11-17,25,9
ParlaMint-NO-en_2000-11-22-meta.tsv,2000-11-22,37,13
ParlaMint-NO-en_2000-11-23-lower-meta.tsv,2000-11-23,1,1
ParlaMint-NO-en_2000-11-23-meta.tsv,2000-11-23,21,8
ParlaMint-NO-en_2000-11-23-upper-meta.tsv,2000-11-23,3,2
ParlaMint-NO-en_2000-11-24-lower-meta.tsv,2000-11-24,6,3
ParlaMint-NO-en_2000-11-24-meta.tsv,2000-11-24,9,2
ParlaMint-NO-en_2000-11-27-2-meta.tsv,2000-11-27,28,15
ParlaMint-NO-en_2000-11-27-meta.tsv,2000-11-27,17,6
ParlaMint-NO-en_2000-11-28-2-meta.tsv,2000-11-28,22,12
ParlaMint-NO-en_2000-11-28-meta.tsv,2000-11-28,28,11
ParlaMint-NO-en_2000-11-29-meta.tsv,2000-11-29,40,13
ParlaMint-NO-en_2000-11-30-lower-meta.tsv,2000-11-30,13,8
ParlaMint-NO-en_2000-11-30-meta.tsv,2000-11-30,15,7
ParlaMint-NO-en_2000-11-30-upper-meta.tsv,2000-11-30,2,1
ParlaMint-NO-en_2000-12-01-lower-meta.tsv,2000-12-01,6,2
ParlaMint-NO-en_2000-12-01-meta.tsv,2000-12-01,8,8
ParlaMint-NO-en_2000-12-04-meta.tsv,2000-12-04,10,22
ParlaMint-NO-en_2000-12-05-meta.tsv,2000-12-05,10,10
ParlaMint-NO-en_2000-12-06-lower-meta.tsv,2000-12-06,5,3
ParlaMint-NO-en_2000-12-06-meta.tsv,2000-12-06,15,10
ParlaMint-NO-en_2000-12-07-lower-2-meta.tsv,2000-12-07,4,2
ParlaMint-NO-en_2000-12-07-lower-meta.tsv,2000-12-07,8,4
ParlaMint-NO-en_2000-12-07-meta.tsv,2000-12-07,14,6
ParlaMint-NO-en_2000-12-07-upper-meta.tsv,2000-12-07,2,2
ParlaMint-NO-en_2000-12-08-meta.tsv,2000-12-08,9,8
ParlaMint-NO-en_2000-12-11-meta.tsv,2000-12-11,13,6
ParlaMint-NO-en_2000-12-12-2-meta.tsv,2000-12-12,10,2
ParlaMint-NO-en_2000-12-12-lower-2-meta.tsv,2000-12-12,17,7
ParlaMint-NO-en_2000-12-12-meta.tsv,2000-12-12,15,11
ParlaMint-NO-en_2000-12-13-meta.tsv,2000-12-13,23,12
ParlaMint-NO-en_2000-12-13-upper-meta.tsv,2000-12-13,2,1
ParlaMint-NO-en_2000-12-14-lower-meta.tsv,2000-12-14,8,12
ParlaMint-NO-en_2000-12-14-meta.tsv,2000-12-14,19,16
ParlaMint-NO-en_2000-12-15-meta.tsv,2000-12-15,20,11
ParlaMint-NO-en_2000-12-18-meta.tsv,2000-12-18,11,7
ParlaMint-NO-en_2000-12-18-upper-meta.tsv,2000-12-18,3,1
ParlaMint-NO-en_2000-12-19-meta.tsv,2000-12-19,12,3
ParlaMint-NO-en_2001-01-10-meta.tsv,2001-01-10,34,14
ParlaMint-NO-en_2001-01-11-meta.tsv,2001-01-11,9,0
ParlaMint-NO-en_2001-01-17-meta.tsv,2001-01-17,30,8
ParlaMint-NO-en_2001-01-18-lower-meta.tsv,2001-01-18,0,2
ParlaMint-NO-en_2001-01-18-meta.tsv,2001-01-18,2,0
ParlaMint-NO-en_2001-01-19-meta.tsv,2001-01-19,21,6
ParlaMint-NO-en_2001-01-23-meta.tsv,2001-01-23,3,0
ParlaMint-NO-en_2001-01-24-meta.tsv,2001-01-24,36,14
ParlaMint-NO-en_2001-01-25-lower-meta.tsv,2001-01-25,0,2
ParlaMint-NO-en_2001-01-25-meta.tsv,2001-01-25,13,4
ParlaMint-NO-en_2001-01-30-meta.tsv,2001-01-30,21,11
ParlaMint-NO-en_2001-01-31-meta.tsv,2001-01-31,31,15
ParlaMint-NO-en_2001-02-01-meta.tsv,2001-02-01,9,12
ParlaMint-NO-en_2001-02-07-meta.tsv,2001-02-07,40,13
ParlaMint-NO-en_2001-02-08-meta.tsv,2001-02-08,13,8
ParlaMint-NO-en_2001-02-09-lower-meta.tsv,2001-02-09,8,3
ParlaMint-NO-en_2001-02-09-meta.tsv,2001-02-09,9,6
ParlaMint-NO-en_2001-02-13-2-meta.tsv,2001-02-13,6,3
ParlaMint-NO-en_2001-02-13-lower-meta.tsv,2001-02-13,1,0
ParlaMint-NO-en_2001-02-13-meta.tsv,2001-02-13,12,13
ParlaMint-NO-en_2001-02-14-meta.tsv,2001-02-14,32,17
ParlaMint-NO-en_2001-02-15-2-meta.tsv,2001-02-15,34,14
ParlaMint-NO-en_2001-02-15-meta.tsv,2001-02-15,18,10
ParlaMint-NO-en_2001-02-20-lower-meta.tsv,2001-02-20,8,0
ParlaMint-NO-en_2001-02-20-meta.tsv,2001-02-20,12,10
ParlaMint-NO-en_2001-02-20-upper-meta.tsv,2001-02-20,1,0
ParlaMint-NO-en_2001-02-21-meta.tsv,2001-02-21,33,16
ParlaMint-NO-en_2001-02-22-lower-meta.tsv,2001-02-22,4,4
ParlaMint-NO-en_2001-02-22-meta.tsv,2001-02-22,13,12
ParlaMint-NO-en_2001-02-27-lower-meta.tsv,2001-02-27,3,4
ParlaMint-NO-en_2001-02-27-meta.tsv,2001-02-27,27,11
ParlaMint-NO-en_2001-02-28-meta.tsv,2001-02-28,38,15
ParlaMint-NO-en_2001-03-01-lower-meta.tsv,2001-03-01,0,1
ParlaMint-NO-en_2001-03-01-meta.tsv,2001-03-01,27,13
ParlaMint-NO-en_2001-03-01-upper-meta.tsv,2001-03-01,1,0
ParlaMint-NO-en_2001-03-05-2-meta.tsv,2001-03-05,10,2
ParlaMint-NO-en_2001-03-05-meta.tsv,2001-03-05,14,6
ParlaMint-NO-en_2001-03-06-lower-meta.tsv,2001-03-06,0,1
ParlaMint-NO-en_2001-03-06-meta.tsv,2001-03-06,10,2
ParlaMint-NO-en_2001-03-07-meta.tsv,2001-03-07,32,14
ParlaMint-NO-en_2001-03-14-meta.tsv,2001-03-14,32,19
ParlaMint-NO-en_2001-03-15-lower-meta.tsv,2001-03-15,1,2
ParlaMint-NO-en_2001-03-15-meta.tsv,2001-03-15,2,2
ParlaMint-NO-en_2001-03-20-lower-meta.tsv,2001-03-20,4,1
ParlaMint-NO-en_2001-03-20-meta.tsv,2001-03-20,13,2
ParlaMint-NO-en_2001-03-20-upper-meta.tsv,2001-03-20,2,0
ParlaMint-NO-en_2001-03-21-meta.tsv,2001-03-21,24,13
ParlaMint-NO-en_2001-03-22-lower-meta.tsv,2001-03-22,5,6
ParlaMint-NO-en_2001-03-22-meta.tsv,2001-03-22,9,4
ParlaMint-NO-en_2001-03-27-lower-meta.tsv,2001-03-27,7,3
ParlaMint-NO-en_2001-03-27-meta.tsv,2001-03-27,17,17
ParlaMint-NO-en_2001-03-28-meta.tsv,2001-03-28,33,20
ParlaMint-NO-en_2001-03-29-2-meta.tsv,2001-03-29,20,8
ParlaMint-NO-en_2001-03-29-meta.tsv,2001-03-29,17,7
ParlaMint-NO-en_2001-03-30-lower-meta.tsv,2001-03-30,10,1
ParlaMint-NO-en_2001-03-30-meta.tsv,2001-03-30,11,8
ParlaMint-NO-en_2001-04-04-lower-meta.tsv,2001-04-04,7,4
ParlaMint-NO-en_2001-04-04-meta.tsv,2001-04-04,17,9
ParlaMint-NO-en_2001-04-05-lower-2-meta.tsv,2001-04-05,7,5
ParlaMint-NO-en_2001-04-05-meta.tsv,2001-04-05,31,18
ParlaMint-NO-en_2001-04-05-upper-meta.tsv,2001-04-05,2,1
ParlaMint-NO-en_2001-04-06-meta.tsv,2001-04-06,15,6
ParlaMint-NO-en_2001-04-23-2-meta.tsv,2001-04-23,7,9
ParlaMint-NO-en_2001-04-23-lower-2-meta.tsv,2001-04-23,9,12
ParlaMint-NO-en_2001-04-23-meta.tsv,2001-04-23,6,9
ParlaMint-NO-en_2001-04-24-lower-meta.tsv,2001-04-24,3,2
ParlaMint-NO-en_2001-04-24-meta.tsv,2001-04-24,12,11
ParlaMint-NO-en_2001-04-25-meta.tsv,2001-04-25,28,13
ParlaMint-NO-en_2001-04-26-2-meta.tsv,2001-04-26,12,2
ParlaMint-NO-en_2001-04-26-lower-2-meta.tsv,2001-04-26,9,1
ParlaMint-NO-en_2001-04-26-meta.tsv,2001-04-26,19,6
ParlaMint-NO-en_2001-04-26-upper-meta.tsv,2001-04-26,3,2
ParlaMint-NO-en_2001-05-02-meta.tsv,2001-05-02,37,11
ParlaMint-NO-en_2001-05-03-lower-2-meta.tsv,2001-05-03,6,2
ParlaMint-NO-en_2001-05-03-meta.tsv,2001-05-03,19,10
ParlaMint-NO-en_2001-05-03-upper-meta.tsv,2001-05-03,6,1
ParlaMint-NO-en_2001-05-08-lower-2-meta.tsv,2001-05-08,6,3
ParlaMint-NO-en_2001-05-08-meta.tsv,2001-05-08,18,13
ParlaMint-NO-en_2001-05-09-meta.tsv,2001-05-09,29,15
ParlaMint-NO-en_2001-05-10-meta.tsv,2001-05-10,16,5
ParlaMint-NO-en_2001-05-14-2-meta.tsv,2001-05-14,11,7
ParlaMint-NO-en_2001-05-14-lower-2-meta.tsv,2001-05-14,1,1
ParlaMint-NO-en_2001-05-14-meta.tsv,2001-05-14,17,7
ParlaMint-NO-en_2001-05-15-2-meta.tsv,2001-05-15,18,8
ParlaMint-NO-en_2001-05-15-meta.tsv,2001-05-15,19,10
ParlaMint-NO-en_2001-05-16-meta.tsv,2001-05-16,34,16
ParlaMint-NO-en_2001-05-21-lower-2-meta.tsv,2001-05-21,9,3
ParlaMint-NO-en_2001-05-21-meta.tsv,2001-05-21,20,12
ParlaMint-NO-en_2001-05-22-2-meta.tsv,2001-05-22,10,2
ParlaMint-NO-en_2001-05-22-meta.tsv,2001-05-22,20,7
ParlaMint-NO-en_2001-05-23-meta.tsv,2001-05-23,27,16
ParlaMint-NO-en_2001-05-28-lower-2-meta.tsv,2001-05-28,11,8
ParlaMint-NO-en_2001-05-28-lower-meta.tsv,2001-05-28,7,4
ParlaMint-NO-en_2001-05-28-meta.tsv,2001-05-28,13,5
ParlaMint-NO-en_2001-05-29-lower-2-meta.tsv,2001-05-29,13,9
ParlaMint-NO-en_2001-05-29-lower-meta.tsv,2001-05-29,5,7
ParlaMint-NO-en_2001-05-29-meta.tsv,2001-05-29,16,11
ParlaMint-NO-en_2001-05-29-upper-meta.tsv,2001-05-29,3,3
ParlaMint-NO-en_2001-05-30-lower-meta.tsv,2001-05-30,11,2
ParlaMint-NO-en_2001-05-30-meta.tsv,2001-05-30,30,8
ParlaMint-NO-en_2001-05-31-2-meta.tsv,2001-05-31,13,9
ParlaMint-NO-en_2001-05-31-meta.tsv,2001-05-31,13,6
ParlaMint-NO-en_2001-06-01-lower-meta.tsv,2001-06-01,6,2
ParlaMint-NO-en_2001-06-01-meta.tsv,2001-06-01,13,10
ParlaMint-NO-en_2001-06-05-2-meta.tsv,2001-06-05,11,6
ParlaMint-NO-en_2001-06-05-lower-2-meta.tsv,2001-06-05,16,11
ParlaMint-NO-en_2001-06-05-meta.tsv,2001-06-05,19,11
ParlaMint-NO-en_2001-06-06-lower-meta.tsv,2001-06-06,23,13
ParlaMint-NO-en_2001-06-06-meta.tsv,2001-06-06,6,6
ParlaMint-NO-en_2001-06-07-lower-2-meta.tsv,2001-06-07,11,9
ParlaMint-NO-en_2001-06-07-lower-meta.tsv,2001-06-07,12,8
ParlaMint-NO-en_2001-06-07-meta.tsv,2001-06-07,18,7
ParlaMint-NO-en_2001-06-07-upper-meta.tsv,2001-06-07,3,3
ParlaMint-NO-en_2001-06-08-meta.tsv,2001-06-08,22,9
ParlaMint-NO-en_2001-06-11-2-meta.tsv,2001-06-11,22,19
ParlaMint-NO-en_2001-06-11-lower-meta.tsv,2001-06-11,4,3
ParlaMint-NO-en_2001-06-11-meta.tsv,2001-06-11,22,16
ParlaMint-NO-en_2001-06-12-2-meta.tsv,2001-06-12,18,16
ParlaMint-NO-en_2001-06-12-meta.tsv,2001-06-12,17,11
ParlaMint-NO-en_2001-06-13-2-meta.tsv,2001-06-13,41,25
ParlaMint-NO-en_2001-06-13-meta.tsv,2001-06-13,17,5
ParlaMint-NO-en_2001-06-13-upper-meta.tsv,2001-06-13,2,1
ParlaMint-NO-en_2001-06-14-2-meta.tsv,2001-06-14,39,20
ParlaMint-NO-en_2001-06-14-meta.tsv,2001-06-14,17,15
ParlaMint-NO-en_2001-06-15-lower-2-meta.tsv,2001-06-15,1,0
ParlaMint-NO-en_2001-06-15-meta.tsv,2001-06-15,51,21
ParlaMint-NO-en_2001-06-15-upper-meta.tsv,2001-06-15,1,1
ParlaMint-NO-en_2001-10-01-meta.tsv,2001-10-01,1,0
ParlaMint-NO-en_2001-10-08-meta.tsv,2001-10-08,2,0
ParlaMint-NO-en_2001-10-09-lower-meta.tsv,2001-10-09,2,3
ParlaMint-NO-en_2001-10-09-meta.tsv,2001-10-09,4,1
ParlaMint-NO-en_2001-10-09-upper-meta.tsv,2001-10-09,4,2
ParlaMint-NO-en_2001-10-11-meta.tsv,2001-10-11,2,0
ParlaMint-NO-en_2001-10-17-lower-meta.tsv,2001-10-17,1,1
ParlaMint-NO-en_2001-10-17-meta.tsv,2001-10-17,3,1
ParlaMint-NO-en_2001-10-23-meta.tsv,2001-10-23,3,0
ParlaMint-NO-en_2001-10-25-2-meta.tsv,2001-10-25,27,19
ParlaMint-NO-en_2001-10-25-meta.tsv,2001-10-25,21,12
ParlaMint-NO-en_2001-10-26-meta.tsv,2001-10-26,46,14
ParlaMint-NO-en_2001-11-01-lower-meta.tsv,2001-11-01,1,2
ParlaMint-NO-en_2001-11-01-meta.tsv,2001-11-01,6,4
ParlaMint-NO-en_2001-11-06-meta.tsv,2001-11-06,4,1
ParlaMint-NO-en_2001-11-07-meta.tsv,2001-11-07,34,16
ParlaMint-NO-en_2001-11-08-meta.tsv,2001-11-08,7,3
ParlaMint-NO-en_2001-11-09-meta.tsv,2001-11-09,4,1
ParlaMint-NO-en_2001-11-14-meta.tsv,2001-11-14,22,26
ParlaMint-NO-en_2001-11-15-meta.tsv,2001-11-15,21,9
ParlaMint-NO-en_2001-11-16-lower-meta.tsv,2001-11-16,1,1
ParlaMint-NO-en_2001-11-16-meta.tsv,2001-11-16,5,5
ParlaMint-NO-en_2001-11-20-meta.tsv,2001-11-20,6,5
ParlaMint-NO-en_2001-11-21-meta.tsv,2001-11-21,35,20
ParlaMint-NO-en_2001-11-22-lower-meta.tsv,2001-11-22,8,3
ParlaMint-NO-en_2001-11-22-meta.tsv,2001-11-22,11,3
ParlaMint-NO-en_2001-11-27-2-meta.tsv,2001-11-27,24,23
ParlaMint-NO-en_2001-11-27-meta.tsv,2001-11-27,21,12
ParlaMint-NO-en_2001-11-28-2-meta.tsv,2001-11-28,37,10
ParlaMint-NO-en_2001-11-28-meta.tsv,2001-11-28,26,11
ParlaMint-NO-en_2001-11-29-lower-meta.tsv,2001-11-29,1,0
ParlaMint-NO-en_2001-11-29-meta.tsv,2001-11-29,3,4
ParlaMint-NO-en_2001-12-04-lower-meta.tsv,2001-12-04,10,8
ParlaMint-NO-en_2001-12-04-meta.tsv,2001-12-04,8,8
ParlaMint-NO-en_2001-12-05-meta.tsv,2001-12-05,16,9
ParlaMint-NO-en_2001-12-06-2-meta.tsv,2001-12-06,14,9
ParlaMint-NO-en_2001-12-06-meta.tsv,2001-12-06,15,10
ParlaMint-NO-en_2001-12-07-meta.tsv,2001-12-07,12,9
ParlaMint-NO-en_2001-12-10-meta.tsv,2001-12-10,14,5
ParlaMint-NO-en_2001-12-11-2-meta.tsv,2001-12-11,8,5
ParlaMint-NO-en_2001-12-11-lower-meta.tsv,2001-12-11,7,3
ParlaMint-NO-en_2001-12-11-meta.tsv,2001-12-11,15,13
ParlaMint-NO-en_2001-12-11-upper-meta.tsv,2001-12-11,2,1
ParlaMint-NO-en_2001-12-12-meta.tsv,2001-12-12,14,12
ParlaMint-NO-en_2001-12-13-2-meta.tsv,2001-12-13,19,13
ParlaMint-NO-en_2001-12-13-lower-meta.tsv,2001-12-13,5,4
ParlaMint-NO-en_2001-12-13-meta.tsv,2001-12-13,21,10
ParlaMint-NO-en_2001-12-14-lower-meta.tsv,2001-12-14,1,0
ParlaMint-NO-en_2001-12-14-meta.tsv,2001-12-14,19,17
ParlaMint-NO-en_2001-12-17-meta.tsv,2001-12-17,6,1
ParlaMint-NO-en_2001-12-18-meta.tsv,2001-12-18,33,11
ParlaMint-NO-en_2001-12-18-upper-meta.tsv,2001-12-18,2,0
ParlaMint-NO-en_2001-12-19-meta.tsv,2001-12-19,26,13
ParlaMint-NO-en_2002-01-09-meta.tsv,2002-01-09,22,17
ParlaMint-NO-en_2002-01-10-meta.tsv,2002-01-10,11,2
ParlaMint-NO-en_2002-01-15-lower-meta.tsv,2002-01-15,0,1
ParlaMint-NO-en_2002-01-15-meta.tsv,2002-01-15,2,0
ParlaMint-NO-en_2002-01-16-meta.tsv,2002-01-16,23,17
ParlaMint-NO-en_2002-01-17-meta.tsv,2002-01-17,8,3
ParlaMint-NO-en_2002-01-22-meta.tsv,2002-01-22,9,4
ParlaMint-NO-en_2002-01-23-meta.tsv,2002-01-23,26,18
ParlaMint-NO-en_2002-01-24-meta.tsv,2002-01-24,4,2
ParlaMint-NO-en_2002-01-30-meta.tsv,2002-01-30,36,14
ParlaMint-NO-en_2002-01-31-2-meta.tsv,2002-01-31,8,8
ParlaMint-NO-en_2002-01-31-meta.tsv,2002-01-31,28,17
ParlaMint-NO-en_2002-02-01-meta.tsv,2002-02-01,5,7
ParlaMint-NO-en_2002-02-05-lower-meta.tsv,2002-02-05,1,1
ParlaMint-NO-en_2002-02-05-meta.tsv,2002-02-05,2,1
ParlaMint-NO-en_2002-02-06-meta.tsv,2002-02-06,27,21
ParlaMint-NO-en_2002-02-07-lower-meta.tsv,2002-02-07,4,9
ParlaMint-NO-en_2002-02-07-meta.tsv,2002-02-07,18,11
ParlaMint-NO-en_2002-02-12-lower-meta.tsv,2002-02-12,1,5
ParlaMint-NO-en_2002-02-12-meta.tsv,2002-02-12,13,7
ParlaMint-NO-en_2002-02-13-meta.tsv,2002-02-13,28,20
ParlaMint-NO-en_2002-02-14-meta.tsv,2002-02-14,11,3
ParlaMint-NO-en_2002-02-14-upper-meta.tsv,2002-02-14,1,0
ParlaMint-NO-en_2002-02-19-lower-meta.tsv,2002-02-19,6,2
ParlaMint-NO-en_2002-02-19-meta.tsv,2002-02-19,28,10
ParlaMint-NO-en_2002-02-20-meta.tsv,2002-02-20,36,20
ParlaMint-NO-en_2002-02-21-lower-meta.tsv,2002-02-21,11,2
ParlaMint-NO-en_2002-02-21-meta.tsv,2002-02-21,21,16
ParlaMint-NO-en_2002-02-26-lower-meta.tsv,2002-02-26,3,2
ParlaMint-NO-en_2002-02-26-meta.tsv,2002-02-26,10,4
ParlaMint-NO-en_2002-02-27-meta.tsv,2002-02-27,38,21
ParlaMint-NO-en_2002-02-28-2-meta.tsv,2002-02-28,7,6
ParlaMint-NO-en_2002-02-28-meta.tsv,2002-02-28,18,11
ParlaMint-NO-en_2002-03-06-meta.tsv,2002-03-06,32,28
ParlaMint-NO-en_2002-03-07-2-meta.tsv,2002-03-07,10,8
ParlaMint-NO-en_2002-03-07-meta.tsv,2002-03-07,24,14
ParlaMint-NO-en_2002-03-08-lower-meta.tsv,2002-03-08,4,3
ParlaMint-NO-en_2002-03-08-meta.tsv,2002-03-08,14,8
ParlaMint-NO-en_2002-03-13-meta.tsv,2002-03-13,37,20
ParlaMint-NO-en_2002-03-14-lower-meta.tsv,2002-03-14,4,2
ParlaMint-NO-en_2002-03-14-meta.tsv,2002-03-14,6,5
ParlaMint-NO-en_2002-03-15-meta.tsv,2002-03-15,22,9
ParlaMint-NO-en_2002-03-18-meta.tsv,2002-03-18,7,8
ParlaMint-NO-en_2002-03-19-lower-meta.tsv,2002-03-19,7,6
ParlaMint-NO-en_2002-03-20-meta.tsv,2002-03-20,32,11
ParlaMint-NO-en_2002-03-21-lower-meta.tsv,2002-03-21,6,1
ParlaMint-NO-en_2002-03-21-meta.tsv,2002-03-21,23,7
ParlaMint-NO-en_2002-03-22-meta.tsv,2002-03-22,11,5
ParlaMint-NO-en_2002-03-22-upper-meta.tsv,2002-03-22,1,0
ParlaMint-NO-en_2002-04-09-2-meta.tsv,2002-04-09,5,3
ParlaMint-NO-en_2002-04-09-lower-meta.tsv,2002-04-09,5,5
ParlaMint-NO-en_2002-04-09-meta.tsv,2002-04-09,27,13
ParlaMint-NO-en_2002-04-10-meta.tsv,2002-04-10,24,18
ParlaMint-NO-en_2002-04-11-2-meta.tsv,2002-04-11,9,6
ParlaMint-NO-en_2002-04-11-meta.tsv,2002-04-11,22,12
ParlaMint-NO-en_2002-04-17-meta.tsv,2002-04-17,26,14
ParlaMint-NO-en_2002-04-18-2-meta.tsv,2002-04-18,11,13
ParlaMint-NO-en_2002-04-18-lower-meta.tsv,2002-04-18,10,8
ParlaMint-NO-en_2002-04-18-meta.tsv,2002-04-18,16,12
ParlaMint-NO-en_2002-04-18-upper-meta.tsv,2002-04-18,3,1
ParlaMint-NO-en_2002-04-23-lower-meta.tsv,2002-04-23,0,3
ParlaMint-NO-en_2002-04-23-meta.tsv,2002-04-23,18,10
ParlaMint-NO-en_2002-04-24-meta.tsv,2002-04-24,25,17
ParlaMint-NO-en_2002-04-25-meta.tsv,2002-04-25,18,17
ParlaMint-NO-en_2002-04-29-2-meta.tsv,2002-04-29,18,12
ParlaMint-NO-en_2002-04-29-meta.tsv,2002-04-29,18,9
ParlaMint-NO-en_2002-04-29-upper-meta.tsv,2002-04-29,2,1
ParlaMint-NO-en_2002-04-30-lower-meta.tsv,2002-04-30,1,2
ParlaMint-NO-en_2002-04-30-meta.tsv,2002-04-30,21,9
ParlaMint-NO-en_2002-05-06-2-meta.tsv,2002-05-06,7,1
ParlaMint-NO-en_2002-05-06-meta.tsv,2002-05-06,10,7
ParlaMint-NO-en_2002-05-07-lower-2-meta.tsv,2002-05-07,4,5
ParlaMint-NO-en_2002-05-07-meta.tsv,2002-05-07,20,13
ParlaMint-NO-en_2002-05-08-meta.tsv,2002-05-08,39,21
ParlaMint-NO-en_2002-05-14-2-meta.tsv,2002-05-14,9,5
ParlaMint-NO-en_2002-05-14-meta.tsv,2002-05-14,23,14
ParlaMint-NO-en_2002-05-15-meta.tsv,2002-05-15,23,17
ParlaMint-NO-en_2002-05-16-meta.tsv,2002-05-16,24,12
ParlaMint-NO-en_2002-05-21-lower-2-meta.tsv,2002-05-21,11,5
ParlaMint-NO-en_2002-05-21-lower-meta.tsv,2002-05-21,5,0
ParlaMint-NO-en_2002-05-21-meta.tsv,2002-05-21,16,8
ParlaMint-NO-en_2002-05-22-meta.tsv,2002-05-22,24,19
ParlaMint-NO-en_2002-05-23-meta.tsv,2002-05-23,7,2
ParlaMint-NO-en_2002-05-28-meta.tsv,2002-05-28,17,8
ParlaMint-NO-en_2002-05-28-upper-meta.tsv,2002-05-28,2,1
ParlaMint-NO-en_2002-05-29-meta.tsv,2002-05-29,31,23
ParlaMint-NO-en_2002-05-30-lower-meta.tsv,2002-05-30,0,0
ParlaMint-NO-en_2002-05-30-meta.tsv,2002-05-30,8,5
ParlaMint-NO-en_2002-06-04-lower-meta.tsv,2002-06-04,6,7
ParlaMint-NO-en_2002-06-04-meta.tsv,2002-06-04,13,3
ParlaMint-NO-en_2002-06-05-lower-meta.tsv,2002-06-05,7,6
ParlaMint-NO-en_2002-06-05-meta.tsv,2002-06-05,18,5
ParlaMint-NO-en_2002-06-06-lower-meta.tsv,2002-06-06,15,7
ParlaMint-NO-en_2002-06-06-meta.tsv,2002-06-06,10,10
ParlaMint-NO-en_2002-06-07-meta.tsv,2002-06-07,7,7
ParlaMint-NO-en_2002-06-10-lower-meta.tsv,2002-06-10,10,5
ParlaMint-NO-en_2002-06-10-meta.tsv,2002-06-10,13,6
ParlaMint-NO-en_2002-06-11-2-meta.tsv,2002-06-11,6,5
ParlaMint-NO-en_2002-06-11-lower-2-meta.tsv,2002-06-11,7,8
ParlaMint-NO-en_2002-06-11-meta.tsv,2002-06-11,24,11
ParlaMint-NO-en_2002-06-11-upper-2-meta.tsv,2002-06-11,4,0
ParlaMint-NO-en_2002-06-12-lower-meta.tsv,2002-06-12,10,4
ParlaMint-NO-en_2002-06-12-meta.tsv,2002-06-12,18,5
ParlaMint-NO-en_2002-06-13-2-meta.tsv,2002-06-13,10,10
ParlaMint-NO-en_2002-06-13-lower-2-meta.tsv,2002-06-13,9,9
ParlaMint-NO-en_2002-06-13-meta.tsv,2002-06-13,16,8
ParlaMint-NO-en_2002-06-14-lower-meta.tsv,2002-06-14,17,12
ParlaMint-NO-en_2002-06-14-meta.tsv,2002-06-14,8,5
ParlaMint-NO-en_2002-06-17-2-meta.tsv,2002-06-17,26,22
ParlaMint-NO-en_2002-06-17-meta.tsv,2002-06-17,16,11
ParlaMint-NO-en_2002-06-17-upper-meta.tsv,2002-06-17,3,1
ParlaMint-NO-en_2002-06-18-2-meta.tsv,2002-06-18,25,13
