Session,Date,Male,Female
ParlaMint-FR-en_2018-07-09-C1001-meta.tsv,2018-07-09,33,5
ParlaMint-FR-en_2018-07-10-E1007-meta.tsv,2018-07-10,70,30
ParlaMint-FR-en_2018-07-10-E1008-meta.tsv,2018-07-10,38,11
ParlaMint-FR-en_2018-07-11-E1009-meta.tsv,2018-07-11,51,20
ParlaMint-FR-en_2018-07-11-E1010-meta.tsv,2018-07-11,39,15
ParlaMint-FR-en_2018-07-12-E1011-meta.tsv,2018-07-12,28,14
ParlaMint-FR-en_2018-07-12-E1012-meta.tsv,2018-07-12,44,19
ParlaMint-FR-en_2018-07-12-E1013-meta.tsv,2018-07-12,35,12
ParlaMint-FR-en_2018-07-13-E1014-meta.tsv,2018-07-13,26,13
ParlaMint-FR-en_2018-07-13-E1015-meta.tsv,2018-07-13,24,10
ParlaMint-FR-en_2018-07-16-E1016-meta.tsv,2018-07-16,39,15
ParlaMint-FR-en_2018-07-16-E1017-meta.tsv,2018-07-16,37,11
ParlaMint-FR-en_2018-07-17-E1018-meta.tsv,2018-07-17,68,27
ParlaMint-FR-en_2018-07-17-E1019-meta.tsv,2018-07-17,58,19
ParlaMint-FR-en_2018-07-18-E1020-meta.tsv,2018-07-18,89,19
ParlaMint-FR-en_2018-07-18-E1021-meta.tsv,2018-07-18,50,13
ParlaMint-FR-en_2018-07-19-E1022-meta.tsv,2018-07-19,44,10
ParlaMint-FR-en_2018-07-19-E1023-meta.tsv,2018-07-19,36,9
ParlaMint-FR-en_2018-07-19-E1024-meta.tsv,2018-07-19,44,10
ParlaMint-FR-en_2018-07-20-E1025-meta.tsv,2018-07-20,44,12
ParlaMint-FR-en_2018-07-20-E1026-meta.tsv,2018-07-20,41,11
ParlaMint-FR-en_2018-07-20-E1027-meta.tsv,2018-07-20,23,5
ParlaMint-FR-en_2018-07-21-E1028-meta.tsv,2018-07-21,20,6
ParlaMint-FR-en_2018-07-21-E1029-meta.tsv,2018-07-21,37,12
ParlaMint-FR-en_2018-07-21-E1030-meta.tsv,2018-07-21,1,0
ParlaMint-FR-en_2018-07-22-E1031-meta.tsv,2018-07-22,36,11
ParlaMint-FR-en_2018-07-23-E1032-meta.tsv,2018-07-23,21,13
ParlaMint-FR-en_2018-07-23-E1033-meta.tsv,2018-07-23,27,14
ParlaMint-FR-en_2018-07-24-E1034-meta.tsv,2018-07-24,66,33
ParlaMint-FR-en_2018-07-24-E1035-meta.tsv,2018-07-24,31,15
ParlaMint-FR-en_2018-07-25-E1036-meta.tsv,2018-07-25,32,20
ParlaMint-FR-en_2018-07-25-E1037-meta.tsv,2018-07-25,37,22
ParlaMint-FR-en_2018-07-26-E1038-meta.tsv,2018-07-26,22,16
ParlaMint-FR-en_2018-07-26-E1039-meta.tsv,2018-07-26,23,20
ParlaMint-FR-en_2018-07-26-E1040-meta.tsv,2018-07-26,24,23
ParlaMint-FR-en_2018-07-30-E1041-meta.tsv,2018-07-30,24,21
ParlaMint-FR-en_2018-07-31-E1042-meta.tsv,2018-07-31,55,20
ParlaMint-FR-en_2018-07-31-E1043-meta.tsv,2018-07-31,35,17
ParlaMint-FR-en_2018-08-01-E1044-meta.tsv,2018-08-01,54,32
ParlaMint-FR-en_2018-09-12-E2001-meta.tsv,2018-09-12,44,19
ParlaMint-FR-en_2018-09-12-E2002-meta.tsv,2018-09-12,25,5
ParlaMint-FR-en_2018-09-13-E2003-meta.tsv,2018-09-13,34,9
ParlaMint-FR-en_2018-09-13-E2004-meta.tsv,2018-09-13,37,12
ParlaMint-FR-en_2018-09-13-E2005-meta.tsv,2018-09-13,24,11
ParlaMint-FR-en_2018-09-14-E2006-meta.tsv,2018-09-14,20,16
ParlaMint-FR-en_2018-09-14-E2007-meta.tsv,2018-09-14,25,16
ParlaMint-FR-en_2018-09-14-E2008-meta.tsv,2018-09-14,38,17
ParlaMint-FR-en_2018-09-17-E2009-meta.tsv,2018-09-17,17,11
ParlaMint-FR-en_2018-09-17-E2010-meta.tsv,2018-09-17,19,13
ParlaMint-FR-en_2018-09-18-E2011-meta.tsv,2018-09-18,61,25
ParlaMint-FR-en_2018-09-18-E2012-meta.tsv,2018-09-18,26,16
ParlaMint-FR-en_2018-09-19-E2013-meta.tsv,2018-09-19,29,14
ParlaMint-FR-en_2018-09-25-E2014-meta.tsv,2018-09-25,47,11
ParlaMint-FR-en_2018-09-25-E2015-meta.tsv,2018-09-25,39,15
ParlaMint-FR-en_2018-09-26-E2016-meta.tsv,2018-09-26,73,31
ParlaMint-FR-en_2018-09-26-E2017-meta.tsv,2018-09-26,47,22
ParlaMint-FR-en_2018-09-27-E2018-meta.tsv,2018-09-27,33,9
ParlaMint-FR-en_2018-09-27-E2019-meta.tsv,2018-09-27,35,13
ParlaMint-FR-en_2018-09-27-E2020-meta.tsv,2018-09-27,22,17
ParlaMint-FR-en_2018-09-28-E2021-meta.tsv,2018-09-28,20,14
ParlaMint-FR-en_2018-09-28-E2022-meta.tsv,2018-09-28,22,15
ParlaMint-FR-en_2018-09-28-E2023-meta.tsv,2018-09-28,10,9
ParlaMint-FR-en_2018-10-01-O1001-meta.tsv,2018-10-01,1,0
ParlaMint-FR-en_2018-10-02-O1002-meta.tsv,2018-10-02,76,29
ParlaMint-FR-en_2018-10-02-O1003-meta.tsv,2018-10-02,39,13
ParlaMint-FR-en_2018-10-03-O1004-meta.tsv,2018-10-03,71,18
ParlaMint-FR-en_2018-10-03-O1005-meta.tsv,2018-10-03,25,9
ParlaMint-FR-en_2018-10-04-O1006-meta.tsv,2018-10-04,28,10
ParlaMint-FR-en_2018-10-04-O1007-meta.tsv,2018-10-04,27,13
ParlaMint-FR-en_2018-10-04-O1008-meta.tsv,2018-10-04,22,10
ParlaMint-FR-en_2018-10-05-O1009-meta.tsv,2018-10-05,16,14
ParlaMint-FR-en_2018-10-05-O1010-meta.tsv,2018-10-05,12,14
ParlaMint-FR-en_2018-10-09-O1011-meta.tsv,2018-10-09,60,25
ParlaMint-FR-en_2018-10-09-O1012-meta.tsv,2018-10-09,29,13
ParlaMint-FR-en_2018-10-10-O1013-meta.tsv,2018-10-10,46,21
ParlaMint-FR-en_2018-10-11-O1014-meta.tsv,2018-10-11,28,15
ParlaMint-FR-en_2018-10-11-O1015-meta.tsv,2018-10-11,41,22
ParlaMint-FR-en_2018-10-11-O1016-meta.tsv,2018-10-11,18,14
ParlaMint-FR-en_2018-10-15-O1017-meta.tsv,2018-10-15,24,12
ParlaMint-FR-en_2018-10-15-O1018-meta.tsv,2018-10-15,30,20
ParlaMint-FR-en_2018-10-16-O1019-meta.tsv,2018-10-16,71,26
ParlaMint-FR-en_2018-10-16-O1020-meta.tsv,2018-10-16,48,17
ParlaMint-FR-en_2018-10-17-O1021-meta.tsv,2018-10-17,63,37
ParlaMint-FR-en_2018-10-17-O1022-meta.tsv,2018-10-17,47,25
ParlaMint-FR-en_2018-10-18-O1023-meta.tsv,2018-10-18,43,21
ParlaMint-FR-en_2018-10-18-O1024-meta.tsv,2018-10-18,39,28
ParlaMint-FR-en_2018-10-18-O1025-meta.tsv,2018-10-18,33,21
ParlaMint-FR-en_2018-10-19-O1026-meta.tsv,2018-10-19,23,17
ParlaMint-FR-en_2018-10-19-O1027-meta.tsv,2018-10-19,24,20
ParlaMint-FR-en_2018-10-19-O1028-meta.tsv,2018-10-19,29,26
ParlaMint-FR-en_2018-10-22-O1029-meta.tsv,2018-10-22,23,11
ParlaMint-FR-en_2018-10-22-O1030-meta.tsv,2018-10-22,53,28
ParlaMint-FR-en_2018-10-23-O1031-meta.tsv,2018-10-23,65,22
ParlaMint-FR-en_2018-10-23-O1032-meta.tsv,2018-10-23,28,14
ParlaMint-FR-en_2018-10-24-O1033-meta.tsv,2018-10-24,76,32
ParlaMint-FR-en_2018-10-24-O1034-meta.tsv,2018-10-24,53,20
ParlaMint-FR-en_2018-10-25-O1035-meta.tsv,2018-10-25,42,19
ParlaMint-FR-en_2018-10-25-O1036-meta.tsv,2018-10-25,43,23
ParlaMint-FR-en_2018-10-25-O1037-meta.tsv,2018-10-25,22,17
ParlaMint-FR-en_2018-10-26-O1038-meta.tsv,2018-10-26,17,20
ParlaMint-FR-en_2018-10-26-O1039-meta.tsv,2018-10-26,18,20
ParlaMint-FR-en_2018-10-26-O1040-meta.tsv,2018-10-26,22,22
ParlaMint-FR-en_2018-10-30-O1041-meta.tsv,2018-10-30,69,19
ParlaMint-FR-en_2018-10-30-O1042-meta.tsv,2018-10-30,19,20
ParlaMint-FR-en_2018-10-31-O1043-meta.tsv,2018-10-31,59,30
ParlaMint-FR-en_2018-10-31-O1044-meta.tsv,2018-10-31,12,21
ParlaMint-FR-en_2018-11-02-O1045-meta.tsv,2018-11-02,29,11
ParlaMint-FR-en_2018-11-02-O1046-meta.tsv,2018-11-02,36,9
ParlaMint-FR-en_2018-11-05-O1047-meta.tsv,2018-11-05,25,16
ParlaMint-FR-en_2018-11-05-O1048-meta.tsv,2018-11-05,20,14
ParlaMint-FR-en_2018-11-06-O1049-meta.tsv,2018-11-06,56,21
ParlaMint-FR-en_2018-11-06-O1050-meta.tsv,2018-11-06,19,9
ParlaMint-FR-en_2018-11-07-O1051-meta.tsv,2018-11-07,43,25
ParlaMint-FR-en_2018-11-07-O1052-meta.tsv,2018-11-07,30,17
ParlaMint-FR-en_2018-11-08-O1053-meta.tsv,2018-11-08,22,21
ParlaMint-FR-en_2018-11-08-O1054-meta.tsv,2018-11-08,27,26
ParlaMint-FR-en_2018-11-08-O1055-meta.tsv,2018-11-08,22,14
ParlaMint-FR-en_2018-11-09-O1056-meta.tsv,2018-11-09,14,7
ParlaMint-FR-en_2018-11-09-O1057-meta.tsv,2018-11-09,22,13
ParlaMint-FR-en_2018-11-12-O1058-meta.tsv,2018-11-12,17,15
ParlaMint-FR-en_2018-11-12-O1059-meta.tsv,2018-11-12,21,18
ParlaMint-FR-en_2018-11-13-O1060-meta.tsv,2018-11-13,56,32
ParlaMint-FR-en_2018-11-13-O1061-meta.tsv,2018-11-13,56,31
ParlaMint-FR-en_2018-11-14-O1062-meta.tsv,2018-11-14,47,17
ParlaMint-FR-en_2018-11-14-O1063-meta.tsv,2018-11-14,22,11
ParlaMint-FR-en_2018-11-15-O1064-meta.tsv,2018-11-15,20,14
ParlaMint-FR-en_2018-11-15-O1065-meta.tsv,2018-11-15,32,20
ParlaMint-FR-en_2018-11-15-O1066-meta.tsv,2018-11-15,29,18
ParlaMint-FR-en_2018-11-16-O1067-meta.tsv,2018-11-16,22,16
ParlaMint-FR-en_2018-11-16-O1068-meta.tsv,2018-11-16,22,17
ParlaMint-FR-en_2018-11-19-O1069-meta.tsv,2018-11-19,18,10
ParlaMint-FR-en_2018-11-19-O1070-meta.tsv,2018-11-19,26,12
ParlaMint-FR-en_2018-11-20-O1071-meta.tsv,2018-11-20,59,26
ParlaMint-FR-en_2018-11-20-O1072-meta.tsv,2018-11-20,31,13
ParlaMint-FR-en_2018-11-21-O1073-meta.tsv,2018-11-21,63,26
ParlaMint-FR-en_2018-11-21-O1074-meta.tsv,2018-11-21,28,12
ParlaMint-FR-en_2018-11-22-O1075-meta.tsv,2018-11-22,30,11
ParlaMint-FR-en_2018-11-22-O1076-meta.tsv,2018-11-22,32,15
ParlaMint-FR-en_2018-11-22-O1077-meta.tsv,2018-11-22,18,14
ParlaMint-FR-en_2018-11-23-O1078-meta.tsv,2018-11-23,15,13
ParlaMint-FR-en_2018-11-23-O1079-meta.tsv,2018-11-23,24,14
ParlaMint-FR-en_2018-11-23-O1080-meta.tsv,2018-11-23,22,12
ParlaMint-FR-en_2018-11-26-O1081-meta.tsv,2018-11-26,25,10
ParlaMint-FR-en_2018-11-26-O1082-meta.tsv,2018-11-26,29,12
ParlaMint-FR-en_2018-11-27-O1083-meta.tsv,2018-11-27,22,15
ParlaMint-FR-en_2018-11-27-O1084-meta.tsv,2018-11-27,80,27
ParlaMint-FR-en_2018-11-27-O1085-meta.tsv,2018-11-27,31,12
ParlaMint-FR-en_2018-11-28-O1086-meta.tsv,2018-11-28,70,26
ParlaMint-FR-en_2018-11-29-O1087-meta.tsv,2018-11-29,19,13
ParlaMint-FR-en_2018-11-29-O1088-meta.tsv,2018-11-29,26,18
ParlaMint-FR-en_2018-11-29-O1089-meta.tsv,2018-11-29,17,15
ParlaMint-FR-en_2018-12-03-O1090-meta.tsv,2018-12-03,35,18
ParlaMint-FR-en_2018-12-03-O1091-meta.tsv,2018-12-03,28,8
ParlaMint-FR-en_2018-12-04-O1092-meta.tsv,2018-12-04,80,26
ParlaMint-FR-en_2018-12-04-O1093-meta.tsv,2018-12-04,48,12
ParlaMint-FR-en_2018-12-05-O1094-meta.tsv,2018-12-05,72,23
ParlaMint-FR-en_2018-12-05-O1095-meta.tsv,2018-12-05,34,16
ParlaMint-FR-en_2018-12-06-O1096-meta.tsv,2018-12-06,17,6
ParlaMint-FR-en_2018-12-06-O1097-meta.tsv,2018-12-06,22,15
ParlaMint-FR-en_2018-12-06-O1098-meta.tsv,2018-12-06,20,17
ParlaMint-FR-en_2018-12-10-O1099-meta.tsv,2018-12-10,23,12
ParlaMint-FR-en_2018-12-10-O1100-meta.tsv,2018-12-10,21,12
ParlaMint-FR-en_2018-12-11-O1101-meta.tsv,2018-12-11,23,15
ParlaMint-FR-en_2018-12-11-O1102-meta.tsv,2018-12-11,65,23
ParlaMint-FR-en_2018-12-11-O1103-meta.tsv,2018-12-11,48,14
ParlaMint-FR-en_2018-12-12-O1104-meta.tsv,2018-12-12,45,25
ParlaMint-FR-en_2018-12-12-O1105-meta.tsv,2018-12-12,12,10
ParlaMint-FR-en_2018-12-13-O1106-meta.tsv,2018-12-13,41,17
ParlaMint-FR-en_2018-12-17-O1107-meta.tsv,2018-12-17,25,13
ParlaMint-FR-en_2018-12-17-O1108-meta.tsv,2018-12-17,42,15
ParlaMint-FR-en_2018-12-18-O1109-meta.tsv,2018-12-18,19,17
ParlaMint-FR-en_2018-12-18-O1110-meta.tsv,2018-12-18,75,32
ParlaMint-FR-en_2018-12-18-O1111-meta.tsv,2018-12-18,70,34
ParlaMint-FR-en_2018-12-19-O1112-meta.tsv,2018-12-19,50,23
ParlaMint-FR-en_2018-12-20-O1113-meta.tsv,2018-12-20,22,13
ParlaMint-FR-en_2018-12-20-O1114-meta.tsv,2018-12-20,48,20
ParlaMint-FR-en_2018-12-20-O1115-meta.tsv,2018-12-20,65,32
ParlaMint-FR-en_2019-01-15-O1116-meta.tsv,2019-01-15,22,17
ParlaMint-FR-en_2019-01-15-O1117-meta.tsv,2019-01-15,51,23
ParlaMint-FR-en_2019-01-15-O1118-meta.tsv,2019-01-15,26,9
ParlaMint-FR-en_2019-01-16-O1119-meta.tsv,2019-01-16,51,24
ParlaMint-FR-en_2019-01-16-O1120-meta.tsv,2019-01-16,29,6
ParlaMint-FR-en_2019-01-17-O1121-meta.tsv,2019-01-17,16,8
ParlaMint-FR-en_2019-01-17-O1122-meta.tsv,2019-01-17,12,14
ParlaMint-FR-en_2019-01-17-O1123-meta.tsv,2019-01-17,12,10
ParlaMint-FR-en_2019-01-23-O1124-meta.tsv,2019-01-23,56,20
ParlaMint-FR-en_2019-01-23-O1125-meta.tsv,2019-01-23,32,8
ParlaMint-FR-en_2019-01-24-O1126-meta.tsv,2019-01-24,23,6
ParlaMint-FR-en_2019-01-24-O1127-meta.tsv,2019-01-24,14,6
ParlaMint-FR-en_2019-01-29-O1128-meta.tsv,2019-01-29,24,18
ParlaMint-FR-en_2019-01-29-O1129-meta.tsv,2019-01-29,48,22
ParlaMint-FR-en_2019-01-29-O1130-meta.tsv,2019-01-29,36,11
ParlaMint-FR-en_2019-01-30-O1131-meta.tsv,2019-01-30,72,38
ParlaMint-FR-en_2019-01-30-O1132-meta.tsv,2019-01-30,39,15
ParlaMint-FR-en_2019-01-31-O1133-meta.tsv,2019-01-31,27,22
ParlaMint-FR-en_2019-01-31-O1134-meta.tsv,2019-01-31,24,20
ParlaMint-FR-en_2019-01-31-O1135-meta.tsv,2019-01-31,21,22
ParlaMint-FR-en_2019-02-01-O1136-meta.tsv,2019-02-01,15,9
ParlaMint-FR-en_2019-02-05-O1137-meta.tsv,2019-02-05,56,31
ParlaMint-FR-en_2019-02-05-O1138-meta.tsv,2019-02-05,34,14
ParlaMint-FR-en_2019-02-06-O1139-meta.tsv,2019-02-06,52,18
ParlaMint-FR-en_2019-02-06-O1140-meta.tsv,2019-02-06,18,11
ParlaMint-FR-en_2019-02-07-O1141-meta.tsv,2019-02-07,31,12
ParlaMint-FR-en_2019-02-11-O1142-meta.tsv,2019-02-11,19,20
ParlaMint-FR-en_2019-02-11-O1143-meta.tsv,2019-02-11,27,18
ParlaMint-FR-en_2019-02-12-O1144-meta.tsv,2019-02-12,65,34
ParlaMint-FR-en_2019-02-12-O1145-meta.tsv,2019-02-12,41,25
ParlaMint-FR-en_2019-02-13-O1146-meta.tsv,2019-02-13,64,38
ParlaMint-FR-en_2019-02-13-O1147-meta.tsv,2019-02-13,27,25
ParlaMint-FR-en_2019-02-14-O1148-meta.tsv,2019-02-14,21,7
ParlaMint-FR-en_2019-02-14-O1149-meta.tsv,2019-02-14,29,22
ParlaMint-FR-en_2019-02-14-O1150-meta.tsv,2019-02-14,18,18
ParlaMint-FR-en_2019-02-15-O1151-meta.tsv,2019-02-15,18,20
ParlaMint-FR-en_2019-02-15-O1152-meta.tsv,2019-02-15,17,23
ParlaMint-FR-en_2019-02-15-O1153-meta.tsv,2019-02-15,15,20
ParlaMint-FR-en_2019-02-18-O1154-meta.tsv,2019-02-18,26,9
ParlaMint-FR-en_2019-02-18-O1155-meta.tsv,2019-02-18,20,10
ParlaMint-FR-en_2019-02-19-O1156-meta.tsv,2019-02-19,21,19
ParlaMint-FR-en_2019-02-19-O1157-meta.tsv,2019-02-19,53,24
ParlaMint-FR-en_2019-02-19-O1158-meta.tsv,2019-02-19,23,8
ParlaMint-FR-en_2019-02-20-O1159-meta.tsv,2019-02-20,40,16
ParlaMint-FR-en_2019-02-21-O1160-meta.tsv,2019-02-21,41,13
ParlaMint-FR-en_2019-02-21-O1161-meta.tsv,2019-02-21,27,20
ParlaMint-FR-en_2019-02-21-O1162-meta.tsv,2019-02-21,14,14
ParlaMint-FR-en_2019-03-05-O1163-meta.tsv,2019-03-05,27,12
ParlaMint-FR-en_2019-03-05-O1164-meta.tsv,2019-03-05,58,32
ParlaMint-FR-en_2019-03-05-O1165-meta.tsv,2019-03-05,26,20
ParlaMint-FR-en_2019-03-06-O1166-meta.tsv,2019-03-06,61,24
ParlaMint-FR-en_2019-03-06-O1167-meta.tsv,2019-03-06,12,12
ParlaMint-FR-en_2019-03-07-O1168-meta.tsv,2019-03-07,22,18
ParlaMint-FR-en_2019-03-07-O1169-meta.tsv,2019-03-07,22,18
ParlaMint-FR-en_2019-03-07-O1170-meta.tsv,2019-03-07,12,12
ParlaMint-FR-en_2019-03-11-O1171-meta.tsv,2019-03-11,33,13
ParlaMint-FR-en_2019-03-11-O1172-meta.tsv,2019-03-11,31,17
ParlaMint-FR-en_2019-03-12-O1173-meta.tsv,2019-03-12,76,20
ParlaMint-FR-en_2019-03-12-O1174-meta.tsv,2019-03-12,46,23
ParlaMint-FR-en_2019-03-13-O1175-meta.tsv,2019-03-13,57,28
ParlaMint-FR-en_2019-03-13-O1176-meta.tsv,2019-03-13,33,13
ParlaMint-FR-en_2019-03-14-O1177-meta.tsv,2019-03-14,36,14
ParlaMint-FR-en_2019-03-14-O1178-meta.tsv,2019-03-14,26,17
ParlaMint-FR-en_2019-03-14-O1179-meta.tsv,2019-03-14,20,12
ParlaMint-FR-en_2019-03-15-O1180-meta.tsv,2019-03-15,22,15
ParlaMint-FR-en_2019-03-15-O1181-meta.tsv,2019-03-15,24,16
ParlaMint-FR-en_2019-03-15-O1182-meta.tsv,2019-03-15,26,16
ParlaMint-FR-en_2019-03-18-O1183-meta.tsv,2019-03-18,22,17
ParlaMint-FR-en_2019-03-18-O1184-meta.tsv,2019-03-18,33,20
ParlaMint-FR-en_2019-03-19-O1185-meta.tsv,2019-03-19,74,30
ParlaMint-FR-en_2019-03-19-O1186-meta.tsv,2019-03-19,44,21
ParlaMint-FR-en_2019-03-20-O1187-meta.tsv,2019-03-20,64,35
ParlaMint-FR-en_2019-03-20-O1188-meta.tsv,2019-03-20,38,26
ParlaMint-FR-en_2019-03-21-O1189-meta.tsv,2019-03-21,38,22
ParlaMint-FR-en_2019-03-21-O1190-meta.tsv,2019-03-21,35,25
ParlaMint-FR-en_2019-03-21-O1191-meta.tsv,2019-03-21,21,22
ParlaMint-FR-en_2019-03-22-O1192-meta.tsv,2019-03-22,21,18
ParlaMint-FR-en_2019-03-22-O1193-meta.tsv,2019-03-22,19,19
ParlaMint-FR-en_2019-03-22-O1194-meta.tsv,2019-03-22,18,21
ParlaMint-FR-en_2019-03-26-O1195-meta.tsv,2019-03-26,23,17
ParlaMint-FR-en_2019-03-26-O1196-meta.tsv,2019-03-26,54,31
ParlaMint-FR-en_2019-03-27-O1197-meta.tsv,2019-03-27,48,23
ParlaMint-FR-en_2019-03-27-O1198-meta.tsv,2019-03-27,24,17
ParlaMint-FR-en_2019-03-29-O1199-meta.tsv,2019-03-29,13,9
ParlaMint-FR-en_2019-03-29-O1200-meta.tsv,2019-03-29,10,5
ParlaMint-FR-en_2019-04-02-O1201-meta.tsv,2019-04-02,20,15
ParlaMint-FR-en_2019-04-02-O1202-meta.tsv,2019-04-02,65,24
ParlaMint-FR-en_2019-04-02-O1203-meta.tsv,2019-04-02,38,19
ParlaMint-FR-en_2019-04-03-O1204-meta.tsv,2019-04-03,64,26
ParlaMint-FR-en_2019-04-03-O1205-meta.tsv,2019-04-03,39,13
ParlaMint-FR-en_2019-04-04-O1206-meta.tsv,2019-04-04,34,16
ParlaMint-FR-en_2019-04-04-O1207-meta.tsv,2019-04-04,38,8
ParlaMint-FR-en_2019-04-08-O1208-meta.tsv,2019-04-08,26,13
ParlaMint-FR-en_2019-04-08-O1209-meta.tsv,2019-04-08,19,11
ParlaMint-FR-en_2019-04-09-O1210-meta.tsv,2019-04-09,73,24
ParlaMint-FR-en_2019-04-09-O1211-meta.tsv,2019-04-09,23,10
ParlaMint-FR-en_2019-04-10-O1212-meta.tsv,2019-04-10,50,14
ParlaMint-FR-en_2019-04-11-O1213-meta.tsv,2019-04-11,34,13
ParlaMint-FR-en_2019-04-11-O1214-meta.tsv,2019-04-11,9,10
ParlaMint-FR-en_2019-04-29-O1215-meta.tsv,2019-04-29,23,7
ParlaMint-FR-en_2019-04-29-O1216-meta.tsv,2019-04-29,30,22
ParlaMint-FR-en_2019-04-30-O1217-meta.tsv,2019-04-30,70,18
ParlaMint-FR-en_2019-04-30-O1218-meta.tsv,2019-04-30,10,10
ParlaMint-FR-en_2019-05-06-O1219-meta.tsv,2019-05-06,11,14
ParlaMint-FR-en_2019-05-06-O1220-meta.tsv,2019-05-06,18,18
ParlaMint-FR-en_2019-05-07-O1221-meta.tsv,2019-05-07,43,36
ParlaMint-FR-en_2019-05-09-O1222-meta.tsv,2019-05-09,25,11
ParlaMint-FR-en_2019-05-09-O1223-meta.tsv,2019-05-09,22,17
ParlaMint-FR-en_2019-05-09-O1224-meta.tsv,2019-05-09,17,5
ParlaMint-FR-en_2019-05-10-O1225-meta.tsv,2019-05-10,19,12
ParlaMint-FR-en_2019-05-10-O1226-meta.tsv,2019-05-10,23,19
ParlaMint-FR-en_2019-05-10-O1227-meta.tsv,2019-05-10,14,16
ParlaMint-FR-en_2019-05-13-O1228-meta.tsv,2019-05-13,19,11
ParlaMint-FR-en_2019-05-13-O1229-meta.tsv,2019-05-13,20,9
ParlaMint-FR-en_2019-05-14-O1230-meta.tsv,2019-05-14,57,22
ParlaMint-FR-en_2019-05-14-O1231-meta.tsv,2019-05-14,27,15
ParlaMint-FR-en_2019-05-15-O1232-meta.tsv,2019-05-15,54,29
ParlaMint-FR-en_2019-05-15-O1233-meta.tsv,2019-05-15,15,10
ParlaMint-FR-en_2019-05-16-O1234-meta.tsv,2019-05-16,21,16
ParlaMint-FR-en_2019-05-16-O1235-meta.tsv,2019-05-16,22,17
ParlaMint-FR-en_2019-05-16-O1236-meta.tsv,2019-05-16,19,14
ParlaMint-FR-en_2019-05-17-O1237-meta.tsv,2019-05-17,16,13
ParlaMint-FR-en_2019-05-17-O1238-meta.tsv,2019-05-17,15,10
ParlaMint-FR-en_2019-05-17-O1239-meta.tsv,2019-05-17,8,7
ParlaMint-FR-en_2019-05-20-O1240-meta.tsv,2019-05-20,20,9
ParlaMint-FR-en_2019-05-20-O1241-meta.tsv,2019-05-20,33,15
ParlaMint-FR-en_2019-05-21-O1242-meta.tsv,2019-05-21,19,20
ParlaMint-FR-en_2019-05-21-O1243-meta.tsv,2019-05-21,60,28
ParlaMint-FR-en_2019-05-21-O1244-meta.tsv,2019-05-21,29,25
ParlaMint-FR-en_2019-05-22-O1245-meta.tsv,2019-05-22,40,12
ParlaMint-FR-en_2019-05-23-O1246-meta.tsv,2019-05-23,21,8
ParlaMint-FR-en_2019-05-23-O1247-meta.tsv,2019-05-23,9,8
ParlaMint-FR-en_2019-05-27-O1248-meta.tsv,2019-05-27,27,11
ParlaMint-FR-en_2019-05-27-O1249-meta.tsv,2019-05-27,36,11
ParlaMint-FR-en_2019-05-28-O1250-meta.tsv,2019-05-28,26,13
ParlaMint-FR-en_2019-05-28-O1251-meta.tsv,2019-05-28,60,30
ParlaMint-FR-en_2019-05-28-O1252-meta.tsv,2019-05-28,42,13
ParlaMint-FR-en_2019-05-29-O1253-meta.tsv,2019-05-29,43,20
ParlaMint-FR-en_2019-06-03-O1254-meta.tsv,2019-06-03,19,13
ParlaMint-FR-en_2019-06-03-O1255-meta.tsv,2019-06-03,33,14
ParlaMint-FR-en_2019-06-04-O1256-meta.tsv,2019-06-04,72,30
ParlaMint-FR-en_2019-06-04-O1257-meta.tsv,2019-06-04,35,10
ParlaMint-FR-en_2019-06-05-O1258-meta.tsv,2019-06-05,61,31
ParlaMint-FR-en_2019-06-05-O1259-meta.tsv,2019-06-05,42,24
ParlaMint-FR-en_2019-06-06-O1260-meta.tsv,2019-06-06,36,12
ParlaMint-FR-en_2019-06-06-O1261-meta.tsv,2019-06-06,27,15
ParlaMint-FR-en_2019-06-06-O1262-meta.tsv,2019-06-06,24,10
ParlaMint-FR-en_2019-06-07-O1263-meta.tsv,2019-06-07,25,12
ParlaMint-FR-en_2019-06-07-O1264-meta.tsv,2019-06-07,20,17
ParlaMint-FR-en_2019-06-07-O1265-meta.tsv,2019-06-07,18,10
ParlaMint-FR-en_2019-06-11-O1266-meta.tsv,2019-06-11,64,25
ParlaMint-FR-en_2019-06-11-O1267-meta.tsv,2019-06-11,32,18
ParlaMint-FR-en_2019-06-12-O1268-meta.tsv,2019-06-12,37,13
ParlaMint-FR-en_2019-06-12-O1269-meta.tsv,2019-06-12,29,20
ParlaMint-FR-en_2019-06-13-O1270-meta.tsv,2019-06-13,29,15
ParlaMint-FR-en_2019-06-13-O1271-meta.tsv,2019-06-13,31,13
ParlaMint-FR-en_2019-06-13-O1272-meta.tsv,2019-06-13,16,12
ParlaMint-FR-en_2019-06-14-O1273-meta.tsv,2019-06-14,12,16
ParlaMint-FR-en_2019-06-14-O1274-meta.tsv,2019-06-14,19,17
ParlaMint-FR-en_2019-06-14-O1275-meta.tsv,2019-06-14,12,16
ParlaMint-FR-en_2019-06-17-O1276-meta.tsv,2019-06-17,16,8
ParlaMint-FR-en_2019-06-17-O1277-meta.tsv,2019-06-17,18,9
ParlaMint-FR-en_2019-06-18-O1278-meta.tsv,2019-06-18,22,13
ParlaMint-FR-en_2019-06-18-O1279-meta.tsv,2019-06-18,57,27
