Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u1	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u2	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u3	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u4	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u71	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AntonioHurtadoZurera	Hurtado Zurera, Antonio	M	1961	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u72	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u73	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaCarmenMartínezGranados	Martínez Granados, María Carmen	F	1979	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u74	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u75	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u76	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosuneGorospeElezcano	Gorospe Elezcano, Josune	F	1969	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u77	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u78	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	CarmenCalvoPoyato	Calvo Poyato, Carmen	F	1957	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u79	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u80	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	IsabelPozuetaFernández	Pozueta Fernández, Isabel	F	1965	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u81	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u82	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	CarolinaTelecheaiLozano	Telechea i Lozano, Carolina	F	1981	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u83	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u84	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	JaumeAsensLlodrà	Asens Llodrà, Jaume	M	1972	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u85	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u86	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	MacarenaMontesinosDeMiguel	Montesinos De Miguel, Macarena	F	1961	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u87	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u88	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	SaraGiménezGiménez	Giménez Giménez, Sara	F	1977	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u89	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u90	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u91	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u92	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	GenísBoadellaEsteve	Boadella Esteve, Genís	M	1979	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u93	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u94	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	JosepPagèsiMassó	Pagès i Massó, Josep	M	1972	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u95	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u96	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaSánchezGarcía	Sánchez García, José María	M	1963	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u97	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u98	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaSánchezGarcía	Sánchez García, José María	M	1963	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u99	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u100	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	CarmenCalvoPoyato	Calvo Poyato, Carmen	F	1957	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u101	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosuneGorospeElezcano	Gorospe Elezcano, Josune	F	1969	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u102	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u103	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u104	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JuanLuisSteegmannOlmedillas	Steegmann Olmedillas, Juan Luis	M	1955	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u105	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u106	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ElviraVelascoMorillo	Velasco Morillo, Elvira	F	1968	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u107	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u108	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u109	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u110	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosuneGorospeElezcano	Gorospe Elezcano, Josune	F	1969	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u111	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u112	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	GuillermoDíazGómez	Díaz Gómez, Guillermo	M	1978	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u113	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u114	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u115	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u116	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	JuanAntonioDelgadoRamos	Delgado Ramos, Juan Antonio	M	1971	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u117	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u118	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	PsdeG-PSOE	Partido dos Socialistas de Galicia - Partido Socialista Obrero Español	-	-	GuillermoAntonioMeijónCouselo	Meijón Couselo, Guillermo Antonio	M	1958	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u119	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u120	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JuanLuisSteegmannOlmedillas	Steegmann Olmedillas, Juan Luis	M	1955	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u121	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u122	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JuanLuisSteegmannOlmedillas	Steegmann Olmedillas, Juan Luis	M	1955	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u123	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u124	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u125	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	LlanosDeLunaTobarra	De Luna Tobarra, Llanos	F	1960	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u126	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u127	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséMaríaEspejoSaavedraConesa	Espejo-Saavedra Conesa, José María	M	1976	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u128	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u129	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséMaríaEspejoSaavedraConesa	Espejo-Saavedra Conesa, José María	M	1976	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u130	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u131	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	PabloJuanCalvoListe	Calvo Liste, Pablo Juan	M	1965	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u132	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u133	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	JonIñarrituGarcía	Iñarritu García, Jon	M	1979	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u134	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u135	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u136	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-08-CD220308	ParlaMint-ES_2022-03-08-CD220308.u137	Plenary session 157 (2022-03-08)	2022-03-08	Lower house	Legislatura XIV	Sesión plenaria núm. 157	-	2022-03-08	-	COVID,War	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
