Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u1	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u142	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u143	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BolañosGarcía	García, Bolaños	M	1975	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u144	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u145	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u146	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u147	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u148	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u149	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u150	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u151	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u152	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u153	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u154	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u155	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u156	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	FranciscoJavierOrtegaSmithMolina	Ortega Smith-Molina, Francisco Javier	M	1968	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u157	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u158	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	LuisSantamaríaRuiz	Santamaría Ruiz, Luis	M	1969	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u159	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u160	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	LuisSantamaríaRuiz	Santamaría Ruiz, Luis	M	1969	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u161	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u162	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	LuisSantamaríaRuiz	Santamaría Ruiz, Luis	M	1969	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u163	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u164	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	-	Centre-left	FranciscoArandaVargas	Aranda Vargas, Francisco	M	1977	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u165	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u166	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u167	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u168	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u169	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u170	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	GenísBoadellaEsteve	Boadella Esteve, Genís	M	1979	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u171	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u172	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MartinaVelardeGómez	Velarde Gómez, Martina	F	1979	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u173	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u174	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MartinaVelardeGómez	Velarde Gómez, Martina	F	1979	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u175	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u176	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MartinaVelardeGómez	Velarde Gómez, Martina	F	1979	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u177	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u178	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MartinaVelardeGómez	Velarde Gómez, Martina	F	1979	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u179	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u180	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u181	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u182	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u183	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	MiguelÁngelGonzálezCaballero	González Caballero, Miguel Ángel	M	1991	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u184	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u185	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u186	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u187	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u188	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u189	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u190	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u191	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u192	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u193	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u194	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u195	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u196	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u197	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u198	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u199	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u200	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u201	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u202	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u203	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u204	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u205	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u206	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u207	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u208	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u209	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u210	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u211	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u212	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u213	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u214	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u215	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u216	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u217	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u218	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u219	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
