Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u1	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u79	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	JuanAntonioLópezDeUraldeGarmendia	López De Uralde Garmendia, Juan Antonio	M	1963	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u80	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u81	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	JuanAntonioLópezDeUraldeGarmendia	López De Uralde Garmendia, Juan Antonio	M	1963	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u82	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u83	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AntidioFagúndezCampo	Fagúndez Campo, Antidio	M	1976	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u84	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u85	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	HelenaCaballeroGutiérrez	Caballero Gutiérrez, Helena	F	1959	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u86	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u87	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	HelenaCaballeroGutiérrez	Caballero Gutiérrez, Helena	F	1959	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u88	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u89	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	TeresaRiberaRodríguez	Ribera Rodríguez, Teresa	F	1969	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u90	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u91	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	ReyesMarotoIllera	Maroto Illera, Reyes	F	1973	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u92	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u93	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	ReyesMarotoIllera	Maroto Illera, Reyes	F	1973	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u94	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u95	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u96	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u97	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaCarmenMartínezGranados	Martínez Granados, María Carmen	F	1979	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u98	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u99	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u100	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u101	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	TristanaMaríaMoralejaGómez	Moraleja Gómez, Tristana María	F	1971	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u102	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u103	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	TristanaMaríaMoralejaGómez	Moraleja Gómez, Tristana María	F	1971	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u104	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u105	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AgustínAlmodóbarBarceló	Almodóbar Barceló, Agustín	M	1977	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u106	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u107	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AgustínAlmodóbarBarceló	Almodóbar Barceló, Agustín	M	1977	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u108	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u109	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	EC-UP	En Comú Podem - Unidas Podemos	Coalition	Left	AntonioGómezReinoVarela	Gómez-Reino Varela, Antonio	M	1980	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u110	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u111	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	PatriciaRuedaPerelló	Rueda Perelló, Patricia	F	1976	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u112	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u113	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlejandroSolerMur	Soler Mur, Alejandro	M	1972	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u114	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u115	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlejandroSolerMur	Soler Mur, Alejandro	M	1972	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u116	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u117	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	Minister	-	-	-	-	MiquelOctaviIcetaiLlorens	Iceta i Llorens, Miquel Octavi	M	1960	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u118	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u119	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u120	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u121	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	GuillermoDíazGómez	Díaz Gómez, Guillermo	M	1978	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u122	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MaríaGloriaElizoSerrano	Elizo Serrano, María Gloria	F	1966	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u123	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u124	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MaríaGloriaElizoSerrano	Elizo Serrano, María Gloria	F	1966	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u125	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u126	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u127	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u128	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u129	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u130	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u131	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u132	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u133	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	SergiMiqueliValentí	Miquel i Valentí, Sergi	M	1989	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u134	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u135	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	MaríaSoledadCruzGuzmánGarcía	Cruz-Guzmán García, María Soledad	F	1975	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u136	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u137	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	JavierMerinoMartínez	Merino Martínez, Javier	M	1979	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u138	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u139	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	MaríaDelMarGarcíaPuig	García Puig, María Del Mar	F	1977	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u140	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u141	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	MaríaDelMarGarcíaPuig	García Puig, María Del Mar	F	1977	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u142	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u143	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséRamírezDelRío	Ramírez Del Río, José	M	1973	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u144	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u145	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	-	Centre-left	MarcLamuàEstañol	Lamuà Estañol, Marc	M	1980	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u146	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u147	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	JuanLuisSotoBurillo	Soto Burillo, Juan Luis	M	-	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u148	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-23-CD221123	ParlaMint-ES_2022-11-23-CD221123.u149	Plenary session 216 (2022-11-23)	2022-11-23	Lower house	Legislatura XIV	Sesión plenaria núm. 216	-	2022-11-23	-	COVID,War	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PilarAlegríaContinente	Alegría Continente, Pilar	F	1977	
