Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21677	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21837	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	TravarMiljevićJelena	Travar Miljević, Jelena	F	1979	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21838	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21839	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	MP	notMinister	SPO	Srpski pokret obnove	Coalition	Centre-right	ČotrićAleksandar	Čotrić, Aleksandar	M	1966	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21840	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21841	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	PejicaMiroslava	Pejica, Miroslava	F	1962	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21842	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21843	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	MP	notMinister	SPO	Srpski pokret obnove	Coalition	Centre-right	ČikirizMirko	Čikiriz, Mirko	M	1963	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21844	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21845	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	NešovićJovan	Nešović, Jovan	M	1970	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21846	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21847	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	MilivojevićSrđan	Milivojević, Srđan	M	1965	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21848	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21849	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Coalition	Right	NikolićZoran	Nikolić, Zoran	M	1967	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21850	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21851	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	KolundžijaNada	Kolundžija, Nada	F	1952	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21852	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21853	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	KalanovićVerica	Kalanović, Verica	F	1954	
ParlaMint-RS-en_2009-06-09-0	ParlaMint-RS_2009-06-09-0.u21854	Term 8, Meeting v6	2009-06-09	Unicameralism	8. mandat	-	Zasedanje v6	2011-07-14	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
