Session,Date,Male,Female
ParlaMint-BG-en_2017-11-29-meta.tsv,2017-11-29,68,24
ParlaMint-BG-en_2017-11-30-meta.tsv,2017-11-30,52,14
ParlaMint-BG-en_2017-12-01-meta.tsv,2017-12-01,35,11
ParlaMint-BG-en_2017-12-06-meta.tsv,2017-12-06,29,2
ParlaMint-BG-en_2017-12-07-meta.tsv,2017-12-07,10,6
ParlaMint-BG-en_2017-12-08-meta.tsv,2017-12-08,14,7
ParlaMint-BG-en_2017-12-13-meta.tsv,2017-12-13,23,11
ParlaMint-BG-en_2017-12-14-meta.tsv,2017-12-14,29,5
ParlaMint-BG-en_2017-12-15-meta.tsv,2017-12-15,36,10
ParlaMint-BG-en_2017-12-20-meta.tsv,2017-12-20,18,4
ParlaMint-BG-en_2017-12-21-meta.tsv,2017-12-21,19,7
ParlaMint-BG-en_2018-01-11-meta.tsv,2018-01-11,22,8
ParlaMint-BG-en_2018-01-12-meta.tsv,2018-01-12,13,4
ParlaMint-BG-en_2018-01-17-meta.tsv,2018-01-17,25,8
ParlaMint-BG-en_2018-01-18-meta.tsv,2018-01-18,15,4
ParlaMint-BG-en_2018-01-19-meta.tsv,2018-01-19,39,5
ParlaMint-BG-en_2018-01-23-meta.tsv,2018-01-23,36,8
ParlaMint-BG-en_2018-01-24-meta.tsv,2018-01-24,8,5
ParlaMint-BG-en_2018-01-25-meta.tsv,2018-01-25,10,2
ParlaMint-BG-en_2018-01-26-meta.tsv,2018-01-26,22,5
ParlaMint-BG-en_2018-01-31-meta.tsv,2018-01-31,15,10
ParlaMint-BG-en_2018-02-01-meta.tsv,2018-02-01,16,3
ParlaMint-BG-en_2018-02-02-meta.tsv,2018-02-02,35,9
ParlaMint-BG-en_2018-02-07-meta.tsv,2018-02-07,26,7
ParlaMint-BG-en_2018-02-08-meta.tsv,2018-02-08,17,10
ParlaMint-BG-en_2018-02-09-meta.tsv,2018-02-09,26,5
ParlaMint-BG-en_2018-02-14-meta.tsv,2018-02-14,10,6
ParlaMint-BG-en_2018-02-15-meta.tsv,2018-02-15,24,6
ParlaMint-BG-en_2018-02-16-meta.tsv,2018-02-16,19,4
ParlaMint-BG-en_2018-02-21-meta.tsv,2018-02-21,22,8
ParlaMint-BG-en_2018-02-22-meta.tsv,2018-02-22,20,3
ParlaMint-BG-en_2018-02-23-meta.tsv,2018-02-23,32,9
ParlaMint-BG-en_2018-02-28-meta.tsv,2018-02-28,24,7
ParlaMint-BG-en_2018-03-01-meta.tsv,2018-03-01,13,5
ParlaMint-BG-en_2018-03-02-meta.tsv,2018-03-02,31,9
ParlaMint-BG-en_2018-03-07-meta.tsv,2018-03-07,32,6
ParlaMint-BG-en_2018-03-08-meta.tsv,2018-03-08,26,3
ParlaMint-BG-en_2018-03-09-meta.tsv,2018-03-09,25,4
ParlaMint-BG-en_2018-03-14-meta.tsv,2018-03-14,28,9
ParlaMint-BG-en_2018-03-15-meta.tsv,2018-03-15,9,6
ParlaMint-BG-en_2018-03-16-meta.tsv,2018-03-16,26,8
ParlaMint-BG-en_2018-03-21-meta.tsv,2018-03-21,16,5
ParlaMint-BG-en_2018-03-22-meta.tsv,2018-03-22,23,6
ParlaMint-BG-en_2018-03-23-meta.tsv,2018-03-23,29,9
ParlaMint-BG-en_2018-03-28-meta.tsv,2018-03-28,15,5
ParlaMint-BG-en_2018-03-29-meta.tsv,2018-03-29,26,9
ParlaMint-BG-en_2018-04-04-meta.tsv,2018-04-04,27,8
ParlaMint-BG-en_2018-04-05-meta.tsv,2018-04-05,17,11
ParlaMint-BG-en_2018-04-18-meta.tsv,2018-04-18,11,4
ParlaMint-BG-en_2018-04-19-meta.tsv,2018-04-19,18,7
ParlaMint-BG-en_2018-04-20-meta.tsv,2018-04-20,22,9
ParlaMint-BG-en_2018-04-25-meta.tsv,2018-04-25,27,9
ParlaMint-BG-en_2018-04-26-meta.tsv,2018-04-26,15,4
ParlaMint-BG-en_2018-04-27-meta.tsv,2018-04-27,20,13
ParlaMint-BG-en_2018-05-02-meta.tsv,2018-05-02,29,7
ParlaMint-BG-en_2018-05-03-meta.tsv,2018-05-03,27,6
ParlaMint-BG-en_2018-05-04-meta.tsv,2018-05-04,35,6
ParlaMint-BG-en_2018-05-09-meta.tsv,2018-05-09,20,14
ParlaMint-BG-en_2018-05-10-meta.tsv,2018-05-10,27,11
ParlaMint-BG-en_2018-05-11-meta.tsv,2018-05-11,33,12
ParlaMint-BG-en_2018-05-16-meta.tsv,2018-05-16,24,4
ParlaMint-BG-en_2018-05-17-meta.tsv,2018-05-17,23,4
ParlaMint-BG-en_2018-05-18-meta.tsv,2018-05-18,9,4
ParlaMint-BG-en_2018-05-22-meta.tsv,2018-05-22,25,7
ParlaMint-BG-en_2018-05-23-meta.tsv,2018-05-23,26,11
ParlaMint-BG-en_2018-05-30-meta.tsv,2018-05-30,19,4
ParlaMint-BG-en_2018-05-31-meta.tsv,2018-05-31,18,7
ParlaMint-BG-en_2018-06-01-meta.tsv,2018-06-01,22,10
ParlaMint-BG-en_2018-06-06-meta.tsv,2018-06-06,26,8
ParlaMint-BG-en_2018-06-07-meta.tsv,2018-06-07,37,3
ParlaMint-BG-en_2018-06-08-meta.tsv,2018-06-08,37,8
ParlaMint-BG-en_2018-06-13-meta.tsv,2018-06-13,23,10
ParlaMint-BG-en_2018-06-14-meta.tsv,2018-06-14,26,10
ParlaMint-BG-en_2018-06-15-meta.tsv,2018-06-15,14,2
ParlaMint-BG-en_2018-06-20-meta.tsv,2018-06-20,23,7
ParlaMint-BG-en_2018-06-21-meta.tsv,2018-06-21,13,4
ParlaMint-BG-en_2018-06-22-meta.tsv,2018-06-22,30,8
ParlaMint-BG-en_2018-06-26-meta.tsv,2018-06-26,17,3
ParlaMint-BG-en_2018-06-27-meta.tsv,2018-06-27,19,7
ParlaMint-BG-en_2018-06-28-meta.tsv,2018-06-28,18,5
ParlaMint-BG-en_2018-06-29-meta.tsv,2018-06-29,39,11
ParlaMint-BG-en_2018-07-04-meta.tsv,2018-07-04,24,7
ParlaMint-BG-en_2018-07-05-meta.tsv,2018-07-05,22,7
ParlaMint-BG-en_2018-07-06-meta.tsv,2018-07-06,29,6
ParlaMint-BG-en_2018-07-11-meta.tsv,2018-07-11,20,10
ParlaMint-BG-en_2018-07-12-meta.tsv,2018-07-12,25,7
ParlaMint-BG-en_2018-07-13-meta.tsv,2018-07-13,32,12
ParlaMint-BG-en_2018-07-18-meta.tsv,2018-07-18,39,8
ParlaMint-BG-en_2018-07-19-meta.tsv,2018-07-19,18,2
ParlaMint-BG-en_2018-07-20-meta.tsv,2018-07-20,27,9
ParlaMint-BG-en_2018-07-25-meta.tsv,2018-07-25,22,10
ParlaMint-BG-en_2018-07-26-meta.tsv,2018-07-26,44,7
ParlaMint-BG-en_2018-07-27-meta.tsv,2018-07-27,21,12
ParlaMint-BG-en_2018-08-21-meta.tsv,2018-08-21,23,6
ParlaMint-BG-en_2018-09-04-meta.tsv,2018-09-04,20,10
ParlaMint-BG-en_2018-09-05-meta.tsv,2018-09-05,21,7
ParlaMint-BG-en_2018-09-12-meta.tsv,2018-09-12,17,6
ParlaMint-BG-en_2018-09-13-meta.tsv,2018-09-13,24,5
ParlaMint-BG-en_2018-09-14-meta.tsv,2018-09-14,12,7
ParlaMint-BG-en_2018-09-19-meta.tsv,2018-09-19,19,3
ParlaMint-BG-en_2018-09-20-meta.tsv,2018-09-20,34,10
ParlaMint-BG-en_2018-09-21-meta.tsv,2018-09-21,23,5
ParlaMint-BG-en_2018-09-26-meta.tsv,2018-09-26,20,9
ParlaMint-BG-en_2018-09-27-meta.tsv,2018-09-27,0,1
ParlaMint-BG-en_2018-09-28-meta.tsv,2018-09-28,14,6
ParlaMint-BG-en_2018-10-03-meta.tsv,2018-10-03,13,4
ParlaMint-BG-en_2018-10-04-meta.tsv,2018-10-04,10,5
ParlaMint-BG-en_2018-10-05-meta.tsv,2018-10-05,22,12
ParlaMint-BG-en_2018-10-10-meta.tsv,2018-10-10,16,8
ParlaMint-BG-en_2018-10-11-meta.tsv,2018-10-11,10,5
ParlaMint-BG-en_2018-10-12-meta.tsv,2018-10-12,27,11
ParlaMint-BG-en_2018-10-17-meta.tsv,2018-10-17,21,11
ParlaMint-BG-en_2018-10-18-meta.tsv,2018-10-18,11,9
ParlaMint-BG-en_2018-10-19-meta.tsv,2018-10-19,38,11
ParlaMint-BG-en_2018-10-24-meta.tsv,2018-10-24,31,4
ParlaMint-BG-en_2018-10-25-meta.tsv,2018-10-25,13,8
ParlaMint-BG-en_2018-10-26-meta.tsv,2018-10-26,21,12
ParlaMint-BG-en_2018-10-31-meta.tsv,2018-10-31,6,3
ParlaMint-BG-en_2018-11-01-meta.tsv,2018-11-01,30,6
ParlaMint-BG-en_2018-11-02-meta.tsv,2018-11-02,0,1
ParlaMint-BG-en_2018-11-06-meta.tsv,2018-11-06,41,17
ParlaMint-BG-en_2018-11-07-meta.tsv,2018-11-07,40,10
ParlaMint-BG-en_2018-11-08-meta.tsv,2018-11-08,26,8
ParlaMint-BG-en_2018-11-09-meta.tsv,2018-11-09,32,13
ParlaMint-BG-en_2018-11-14-meta.tsv,2018-11-14,18,3
ParlaMint-BG-en_2018-11-15-meta.tsv,2018-11-15,14,6
ParlaMint-BG-en_2018-11-16-meta.tsv,2018-11-16,28,6
ParlaMint-BG-en_2018-11-21-meta.tsv,2018-11-21,32,5
ParlaMint-BG-en_2018-11-22-meta.tsv,2018-11-22,26,3
ParlaMint-BG-en_2018-11-23-meta.tsv,2018-11-23,37,11
ParlaMint-BG-en_2018-11-27-meta.tsv,2018-11-27,35,13
ParlaMint-BG-en_2018-11-28-meta.tsv,2018-11-28,57,18
ParlaMint-BG-en_2018-11-29-meta.tsv,2018-11-29,50,15
ParlaMint-BG-en_2018-11-30-meta.tsv,2018-11-30,37,9
ParlaMint-BG-en_2018-12-05-meta.tsv,2018-12-05,14,8
ParlaMint-BG-en_2018-12-06-meta.tsv,2018-12-06,19,6
ParlaMint-BG-en_2018-12-07-meta.tsv,2018-12-07,32,9
ParlaMint-BG-en_2018-12-12-meta.tsv,2018-12-12,34,6
ParlaMint-BG-en_2018-12-13-meta.tsv,2018-12-13,18,8
ParlaMint-BG-en_2018-12-14-meta.tsv,2018-12-14,27,9
ParlaMint-BG-en_2018-12-19-meta.tsv,2018-12-19,27,7
ParlaMint-BG-en_2018-12-20-meta.tsv,2018-12-20,21,7
ParlaMint-BG-en_2018-12-21-meta.tsv,2018-12-21,27,5
ParlaMint-BG-en_2019-01-11-meta.tsv,2019-01-11,21,8
ParlaMint-BG-en_2019-01-16-meta.tsv,2019-01-16,41,7
ParlaMint-BG-en_2019-01-17-meta.tsv,2019-01-17,8,12
ParlaMint-BG-en_2019-01-18-meta.tsv,2019-01-18,17,11
ParlaMint-BG-en_2019-01-23-meta.tsv,2019-01-23,17,2
ParlaMint-BG-en_2019-01-24-meta.tsv,2019-01-24,13,5
ParlaMint-BG-en_2019-01-25-meta.tsv,2019-01-25,19,8
ParlaMint-BG-en_2019-01-30-meta.tsv,2019-01-30,12,7
ParlaMint-BG-en_2019-01-31-meta.tsv,2019-01-31,13,6
ParlaMint-BG-en_2019-02-01-meta.tsv,2019-02-01,23,8
ParlaMint-BG-en_2019-02-06-meta.tsv,2019-02-06,17,5
ParlaMint-BG-en_2019-02-07-meta.tsv,2019-02-07,14,4
ParlaMint-BG-en_2019-02-08-meta.tsv,2019-02-08,23,15
ParlaMint-BG-en_2019-02-13-meta.tsv,2019-02-13,10,8
ParlaMint-BG-en_2019-02-14-meta.tsv,2019-02-14,50,10
ParlaMint-BG-en_2019-02-15-meta.tsv,2019-02-15,24,7
ParlaMint-BG-en_2019-02-20-meta.tsv,2019-02-20,18,8
ParlaMint-BG-en_2019-02-21-meta.tsv,2019-02-21,9,5
ParlaMint-BG-en_2019-02-22-meta.tsv,2019-02-22,15,6
ParlaMint-BG-en_2019-02-27-meta.tsv,2019-02-27,20,9
ParlaMint-BG-en_2019-02-28-meta.tsv,2019-02-28,10,5
ParlaMint-BG-en_2019-03-01-meta.tsv,2019-03-01,23,17
ParlaMint-BG-en_2019-03-06-meta.tsv,2019-03-06,18,4
ParlaMint-BG-en_2019-03-07-meta.tsv,2019-03-07,8,3
ParlaMint-BG-en_2019-03-08-meta.tsv,2019-03-08,29,9
ParlaMint-BG-en_2019-03-13-meta.tsv,2019-03-13,19,5
ParlaMint-BG-en_2019-03-14-meta.tsv,2019-03-14,22,18
ParlaMint-BG-en_2019-03-15-meta.tsv,2019-03-15,25,17
ParlaMint-BG-en_2019-03-20-meta.tsv,2019-03-20,31,6
ParlaMint-BG-en_2019-03-21-meta.tsv,2019-03-21,21,5
ParlaMint-BG-en_2019-03-22-meta.tsv,2019-03-22,19,12
ParlaMint-BG-en_2019-03-27-meta.tsv,2019-03-27,20,9
ParlaMint-BG-en_2019-03-28-meta.tsv,2019-03-28,20,6
ParlaMint-BG-en_2019-03-29-meta.tsv,2019-03-29,12,9
ParlaMint-BG-en_2019-04-03-meta.tsv,2019-04-03,17,8
ParlaMint-BG-en_2019-04-04-meta.tsv,2019-04-04,8,5
ParlaMint-BG-en_2019-04-05-meta.tsv,2019-04-05,17,12
ParlaMint-BG-en_2019-04-10-meta.tsv,2019-04-10,12,12
ParlaMint-BG-en_2019-04-11-meta.tsv,2019-04-11,18,5
ParlaMint-BG-en_2019-04-12-meta.tsv,2019-04-12,18,7
ParlaMint-BG-en_2019-04-16-meta.tsv,2019-04-16,6,6
ParlaMint-BG-en_2019-04-17-meta.tsv,2019-04-17,5,6
ParlaMint-BG-en_2019-04-18-meta.tsv,2019-04-18,19,6
ParlaMint-BG-en_2019-04-19-meta.tsv,2019-04-19,11,11
ParlaMint-BG-en_2019-04-24-meta.tsv,2019-04-24,12,4
ParlaMint-BG-en_2019-04-25-meta.tsv,2019-04-25,15,9
ParlaMint-BG-en_2019-05-08-meta.tsv,2019-05-08,20,6
ParlaMint-BG-en_2019-05-09-meta.tsv,2019-05-09,8,4
ParlaMint-BG-en_2019-05-10-meta.tsv,2019-05-10,12,6
ParlaMint-BG-en_2019-05-15-meta.tsv,2019-05-15,13,4
ParlaMint-BG-en_2019-05-16-meta.tsv,2019-05-16,5,3
ParlaMint-BG-en_2019-05-17-meta.tsv,2019-05-17,12,7
ParlaMint-BG-en_2019-05-29-meta.tsv,2019-05-29,5,5
ParlaMint-BG-en_2019-05-30-meta.tsv,2019-05-30,13,5
ParlaMint-BG-en_2019-05-31-meta.tsv,2019-05-31,9,10
ParlaMint-BG-en_2019-06-05-meta.tsv,2019-06-05,7,6
ParlaMint-BG-en_2019-06-06-meta.tsv,2019-06-06,22,8
ParlaMint-BG-en_2019-06-07-meta.tsv,2019-06-07,7,3
ParlaMint-BG-en_2019-06-12-meta.tsv,2019-06-12,19,5
ParlaMint-BG-en_2019-06-13-meta.tsv,2019-06-13,14,13
ParlaMint-BG-en_2019-06-14-meta.tsv,2019-06-14,9,4
ParlaMint-BG-en_2019-06-19-meta.tsv,2019-06-19,12,4
ParlaMint-BG-en_2019-06-20-meta.tsv,2019-06-20,18,3
ParlaMint-BG-en_2019-06-21-meta.tsv,2019-06-21,22,7
ParlaMint-BG-en_2019-06-26-meta.tsv,2019-06-26,9,6
ParlaMint-BG-en_2019-06-27-meta.tsv,2019-06-27,14,7
ParlaMint-BG-en_2019-06-28-meta.tsv,2019-06-28,17,2
ParlaMint-BG-en_2019-07-03-meta.tsv,2019-07-03,13,7
ParlaMint-BG-en_2019-07-04-meta.tsv,2019-07-04,34,5
ParlaMint-BG-en_2019-07-05-meta.tsv,2019-07-05,27,10
ParlaMint-BG-en_2019-07-10-meta.tsv,2019-07-10,21,4
ParlaMint-BG-en_2019-07-11-meta.tsv,2019-07-11,17,5
ParlaMint-BG-en_2019-07-12-meta.tsv,2019-07-12,0,1
ParlaMint-BG-en_2019-07-16-meta.tsv,2019-07-16,27,6
ParlaMint-BG-en_2019-07-17-meta.tsv,2019-07-17,30,10
ParlaMint-BG-en_2019-07-18-meta.tsv,2019-07-18,22,6
ParlaMint-BG-en_2019-07-19-meta.tsv,2019-07-19,42,7
ParlaMint-BG-en_2019-07-24-meta.tsv,2019-07-24,29,14
ParlaMint-BG-en_2019-07-25-meta.tsv,2019-07-25,25,9
ParlaMint-BG-en_2019-07-26-meta.tsv,2019-07-26,34,8
ParlaMint-BG-en_2019-07-31-meta.tsv,2019-07-31,40,16
ParlaMint-BG-en_2019-09-04-meta.tsv,2019-09-04,19,7
ParlaMint-BG-en_2019-09-05-meta.tsv,2019-09-05,26,7
ParlaMint-BG-en_2019-09-11-meta.tsv,2019-09-11,36,8
ParlaMint-BG-en_2019-09-12-meta.tsv,2019-09-12,19,4
ParlaMint-BG-en_2019-09-13-meta.tsv,2019-09-13,20,9
ParlaMint-BG-en_2019-09-18-meta.tsv,2019-09-18,14,2
ParlaMint-BG-en_2019-09-19-meta.tsv,2019-09-19,4,1
ParlaMint-BG-en_2019-09-20-meta.tsv,2019-09-20,21,9
ParlaMint-BG-en_2019-09-25-meta.tsv,2019-09-25,23,11
ParlaMint-BG-en_2019-09-26-meta.tsv,2019-09-26,9,7
ParlaMint-BG-en_2019-09-27-meta.tsv,2019-09-27,21,13
ParlaMint-BG-en_2019-10-02-meta.tsv,2019-10-02,23,5
ParlaMint-BG-en_2019-10-03-meta.tsv,2019-10-03,4,1
ParlaMint-BG-en_2019-10-04-meta.tsv,2019-10-04,9,4
ParlaMint-BG-en_2019-10-09-meta.tsv,2019-10-09,12,5
ParlaMint-BG-en_2019-10-10-meta.tsv,2019-10-10,17,4
ParlaMint-BG-en_2019-10-11-meta.tsv,2019-10-11,1,0
ParlaMint-BG-en_2019-10-30-meta.tsv,2019-10-30,4,3
ParlaMint-BG-en_2019-11-06-meta.tsv,2019-11-06,10,2
ParlaMint-BG-en_2019-11-07-meta.tsv,2019-11-07,3,2
ParlaMint-BG-en_2019-11-08-meta.tsv,2019-11-08,18,8
ParlaMint-BG-en_2019-11-12-meta.tsv,2019-11-12,21,13
ParlaMint-BG-en_2019-11-13-meta.tsv,2019-11-13,27,14
ParlaMint-BG-en_2019-11-14-meta.tsv,2019-11-14,10,4
ParlaMint-BG-en_2019-11-15-meta.tsv,2019-11-15,12,10
ParlaMint-BG-en_2019-11-20-meta.tsv,2019-11-20,14,7
ParlaMint-BG-en_2019-11-21-meta.tsv,2019-11-21,15,8
ParlaMint-BG-en_2019-11-22-meta.tsv,2019-11-22,12,6
ParlaMint-BG-en_2019-11-27-meta.tsv,2019-11-27,17,7
ParlaMint-BG-en_2019-11-28-meta.tsv,2019-11-28,13,11
ParlaMint-BG-en_2019-11-29-meta.tsv,2019-11-29,37,6
ParlaMint-BG-en_2019-12-03-meta.tsv,2019-12-03,44,15
ParlaMint-BG-en_2019-12-04-meta.tsv,2019-12-04,57,15
ParlaMint-BG-en_2019-12-05-meta.tsv,2019-12-05,50,19
ParlaMint-BG-en_2019-12-06-meta.tsv,2019-12-06,32,10
ParlaMint-BG-en_2019-12-11-meta.tsv,2019-12-11,19,8
ParlaMint-BG-en_2019-12-12-meta.tsv,2019-12-12,10,2
ParlaMint-BG-en_2019-12-13-meta.tsv,2019-12-13,25,9
ParlaMint-BG-en_2019-12-18-meta.tsv,2019-12-18,18,7
ParlaMint-BG-en_2019-12-19-meta.tsv,2019-12-19,29,11
ParlaMint-BG-en_2019-12-20-meta.tsv,2019-12-20,20,10
ParlaMint-BG-en_2020-01-15-meta.tsv,2020-01-15,24,9
ParlaMint-BG-en_2020-01-16-meta.tsv,2020-01-16,18,6
ParlaMint-BG-en_2020-01-17-meta.tsv,2020-01-17,14,7
ParlaMint-BG-en_2020-01-22-meta.tsv,2020-01-22,9,4
ParlaMint-BG-en_2020-01-23-meta.tsv,2020-01-23,18,7
ParlaMint-BG-en_2020-01-24-meta.tsv,2020-01-24,27,9
ParlaMint-BG-en_2020-01-29-meta.tsv,2020-01-29,30,10
ParlaMint-BG-en_2020-01-30-meta.tsv,2020-01-30,22,5
ParlaMint-BG-en_2020-01-31-meta.tsv,2020-01-31,29,12
ParlaMint-BG-en_2020-02-05-meta.tsv,2020-02-05,14,8
ParlaMint-BG-en_2020-02-06-meta.tsv,2020-02-06,5,5
ParlaMint-BG-en_2020-02-07-meta.tsv,2020-02-07,17,8
ParlaMint-BG-en_2020-02-12-meta.tsv,2020-02-12,9,8
ParlaMint-BG-en_2020-02-13-meta.tsv,2020-02-13,12,6
ParlaMint-BG-en_2020-02-14-meta.tsv,2020-02-14,19,8
ParlaMint-BG-en_2020-02-19-meta.tsv,2020-02-19,22,12
ParlaMint-BG-en_2020-02-20-meta.tsv,2020-02-20,22,3
ParlaMint-BG-en_2020-02-21-meta.tsv,2020-02-21,28,7
ParlaMint-BG-en_2020-02-26-meta.tsv,2020-02-26,25,8
ParlaMint-BG-en_2020-02-27-meta.tsv,2020-02-27,35,7
ParlaMint-BG-en_2020-02-28-meta.tsv,2020-02-28,22,8
ParlaMint-BG-en_2020-03-04-meta.tsv,2020-03-04,23,5
ParlaMint-BG-en_2020-03-05-meta.tsv,2020-03-05,23,4
ParlaMint-BG-en_2020-03-06-meta.tsv,2020-03-06,16,12
ParlaMint-BG-en_2020-03-11-meta.tsv,2020-03-11,11,5
ParlaMint-BG-en_2020-03-12-meta.tsv,2020-03-12,16,6
ParlaMint-BG-en_2020-03-13-meta.tsv,2020-03-13,25,18
ParlaMint-BG-en_2020-03-18-meta.tsv,2020-03-18,25,9
ParlaMint-BG-en_2020-03-20-meta.tsv,2020-03-20,45,11
ParlaMint-BG-en_2020-03-23-meta.tsv,2020-03-23,22,4
ParlaMint-BG-en_2020-03-26-meta.tsv,2020-03-26,23,3
ParlaMint-BG-en_2020-04-03-meta.tsv,2020-04-03,33,6
ParlaMint-BG-en_2020-04-06-meta.tsv,2020-04-06,46,15
ParlaMint-BG-en_2020-04-14-meta.tsv,2020-04-14,32,5
ParlaMint-BG-en_2020-04-21-meta.tsv,2020-04-21,0,1
ParlaMint-BG-en_2020-04-28-meta.tsv,2020-04-28,13,3
ParlaMint-BG-en_2020-05-08-meta.tsv,2020-05-08,11,4
ParlaMint-BG-en_2020-05-12-meta.tsv,2020-05-12,29,14
ParlaMint-BG-en_2020-05-14-meta.tsv,2020-05-14,30,7
ParlaMint-BG-en_2020-05-15-meta.tsv,2020-05-15,6,3
ParlaMint-BG-en_2020-05-20-meta.tsv,2020-05-20,10,4
ParlaMint-BG-en_2020-05-21-meta.tsv,2020-05-21,11,3
ParlaMint-BG-en_2020-05-22-meta.tsv,2020-05-22,35,15
ParlaMint-BG-en_2020-05-27-meta.tsv,2020-05-27,3,5
ParlaMint-BG-en_2020-05-28-meta.tsv,2020-05-28,24,4
ParlaMint-BG-en_2020-05-29-meta.tsv,2020-05-29,17,6
ParlaMint-BG-en_2020-06-03-meta.tsv,2020-06-03,13,7
ParlaMint-BG-en_2020-06-04-meta.tsv,2020-06-04,14,4
ParlaMint-BG-en_2020-06-05-meta.tsv,2020-06-05,32,13
ParlaMint-BG-en_2020-06-10-meta.tsv,2020-06-10,17,2
ParlaMint-BG-en_2020-06-11-meta.tsv,2020-06-11,15,8
ParlaMint-BG-en_2020-06-12-meta.tsv,2020-06-12,25,7
ParlaMint-BG-en_2020-06-17-meta.tsv,2020-06-17,21,7
ParlaMint-BG-en_2020-06-18-meta.tsv,2020-06-18,17,11
ParlaMint-BG-en_2020-06-19-meta.tsv,2020-06-19,21,8
ParlaMint-BG-en_2020-06-24-meta.tsv,2020-06-24,5,4
ParlaMint-BG-en_2020-06-25-meta.tsv,2020-06-25,24,8
ParlaMint-BG-en_2020-06-26-meta.tsv,2020-06-26,20,9
ParlaMint-BG-en_2020-07-01-meta.tsv,2020-07-01,31,6
ParlaMint-BG-en_2020-07-02-meta.tsv,2020-07-02,4,3
ParlaMint-BG-en_2020-07-03-meta.tsv,2020-07-03,12,8
ParlaMint-BG-en_2020-07-08-meta.tsv,2020-07-08,8,5
ParlaMint-BG-en_2020-07-09-meta.tsv,2020-07-09,18,12
ParlaMint-BG-en_2020-07-10-meta.tsv,2020-07-10,17,10
ParlaMint-BG-en_2020-07-15-meta.tsv,2020-07-15,20,5
ParlaMint-BG-en_2020-07-16-meta.tsv,2020-07-16,11,4
ParlaMint-BG-en_2020-07-17-meta.tsv,2020-07-17,23,12
ParlaMint-BG-en_2020-07-20-meta.tsv,2020-07-20,19,5
ParlaMint-BG-en_2020-07-21-meta.tsv,2020-07-21,6,1
ParlaMint-BG-en_2020-07-22-meta.tsv,2020-07-22,9,7
ParlaMint-BG-en_2020-07-23-meta.tsv,2020-07-23,20,6
ParlaMint-BG-en_2020-07-24-meta.tsv,2020-07-24,24,8
ParlaMint-BG-en_2020-07-29-meta.tsv,2020-07-29,12,8
ParlaMint-BG-en_2020-07-30-meta.tsv,2020-07-30,29,10
ParlaMint-BG-en_2020-07-31-meta.tsv,2020-07-31,25,12
ParlaMint-BG-en_2020-09-02-meta.tsv,2020-09-02,14,4
ParlaMint-BG-en_2020-09-03-meta.tsv,2020-09-03,28,7
ParlaMint-BG-en_2020-09-09-meta.tsv,2020-09-09,13,8
ParlaMint-BG-en_2020-09-10-meta.tsv,2020-09-10,8,6
ParlaMint-BG-en_2020-09-11-meta.tsv,2020-09-11,22,9
ParlaMint-BG-en_2020-09-16-meta.tsv,2020-09-16,45,8
ParlaMint-BG-en_2020-09-17-meta.tsv,2020-09-17,30,8
ParlaMint-BG-en_2020-09-18-meta.tsv,2020-09-18,20,8
ParlaMint-BG-en_2020-09-23-meta.tsv,2020-09-23,18,4
ParlaMint-BG-en_2020-09-24-meta.tsv,2020-09-24,16,5
ParlaMint-BG-en_2020-09-25-meta.tsv,2020-09-25,15,9
ParlaMint-BG-en_2020-09-30-meta.tsv,2020-09-30,12,5
ParlaMint-BG-en_2020-10-01-meta.tsv,2020-10-01,27,7
ParlaMint-BG-en_2020-10-02-meta.tsv,2020-10-02,22,9
ParlaMint-BG-en_2020-10-07-meta.tsv,2020-10-07,13,9
ParlaMint-BG-en_2020-10-08-meta.tsv,2020-10-08,23,6
ParlaMint-BG-en_2020-10-09-meta.tsv,2020-10-09,24,9
ParlaMint-BG-en_2020-10-14-meta.tsv,2020-10-14,12,6
ParlaMint-BG-en_2020-10-15-meta.tsv,2020-10-15,39,7
ParlaMint-BG-en_2020-10-16-meta.tsv,2020-10-16,17,9
ParlaMint-BG-en_2020-10-21-meta.tsv,2020-10-21,11,7
ParlaMint-BG-en_2020-10-22-meta.tsv,2020-10-22,20,6
ParlaMint-BG-en_2020-10-23-meta.tsv,2020-10-23,24,9
ParlaMint-BG-en_2020-10-28-meta.tsv,2020-10-28,18,4
ParlaMint-BG-en_2020-10-29-meta.tsv,2020-10-29,21,9
ParlaMint-BG-en_2020-10-30-meta.tsv,2020-10-30,24,10
ParlaMint-BG-en_2020-11-05-meta.tsv,2020-11-05,32,4
ParlaMint-BG-en_2020-11-06-meta.tsv,2020-11-06,44,18
ParlaMint-BG-en_2020-11-11-meta.tsv,2020-11-11,19,10
ParlaMint-BG-en_2020-11-12-meta.tsv,2020-11-12,26,10
ParlaMint-BG-en_2020-11-13-meta.tsv,2020-11-13,39,20
ParlaMint-BG-en_2020-11-18-meta.tsv,2020-11-18,30,10
ParlaMint-BG-en_2020-11-19-meta.tsv,2020-11-19,37,11
ParlaMint-BG-en_2020-11-20-meta.tsv,2020-11-20,33,13
ParlaMint-BG-en_2020-11-24-meta.tsv,2020-11-24,24,18
ParlaMint-BG-en_2020-11-25-meta.tsv,2020-11-25,54,19
ParlaMint-BG-en_2020-11-26-meta.tsv,2020-11-26,24,10
ParlaMint-BG-en_2020-11-27-meta.tsv,2020-11-27,26,12
